/home/WIN/cdegma/PKTFX/data/dream/lambda_01/5_3
loss	sse	Lt	Lp
81.11141	69.40984	46.12282	34.65448
78.86866	67.22607	46.13392	34.61456
76.70872	65.11923	46.14735	34.58505
74.64122	63.08684	46.15467	34.56217
72.30687	60.81306	46.16041	34.51603
70.69950	59.24697	46.15807	34.47925
68.82865	57.43206	46.16527	34.42526
67.02934	55.67801	46.16356	34.37801
65.57286	54.26109	46.16612	34.33523
64.15839	52.88614	46.16743	34.29436
62.51098	51.28926	46.16658	34.24356
61.17901	50.00184	46.16145	34.19499
59.88740	48.74747	46.16502	34.14994
58.62575	47.53024	46.16542	34.09706
57.15872	46.11256	46.16467	34.03888
55.96970	44.96325	46.16377	33.99562
54.81045	43.84940	46.15459	33.94910
53.45934	42.55123	46.14459	33.89070
52.15474	41.29893	46.13581	33.82702
51.09642	40.28021	46.13137	33.77943
50.06266	39.29450	46.11765	33.72465
48.85559	38.14480	46.10721	33.65934
47.88009	37.21530	46.09650	33.60717
46.93445	36.31018	46.08275	33.56134
45.83164	35.25842	46.05396	33.51439
44.94240	34.40972	46.03965	33.48151
44.07619	33.58334	46.02266	33.44598
43.06588	32.62042	45.99685	33.40422
42.08731	31.69165	45.96680	33.36145
41.29597	30.93865	45.94891	33.32437
40.37545	30.06762	45.91691	33.27644
39.62686	29.36021	45.89106	33.23786
38.75305	28.53594	45.86647	33.18497
38.04794	27.87483	45.84242	33.13886
37.36149	27.22780	45.81614	33.09873
36.56031	26.47609	45.79735	33.03918
35.78479	25.74693	45.77618	32.98417
35.15945	25.15784	45.75959	32.93581
34.42817	24.47529	45.74130	32.87957
33.83686	23.92556	45.71353	32.83441
33.15110	23.28301	45.70160	32.77901
32.60011	22.76175	45.68695	32.74486
32.06070	22.25905	45.66786	32.71406
31.44636	21.67504	45.64506	32.69500
30.84901	21.10489	45.63492	32.66658
30.27033	20.56145	45.60531	32.63331
29.80216	20.12426	45.58701	32.60111
29.25925	19.61350	45.55938	32.56589
28.73041	19.11792	45.53964	32.52697
28.30469	18.72150	45.51524	32.49504
27.89051	18.33554	45.49206	32.46184
27.48502	17.95803	45.47561	32.42839
27.01584	17.51668	45.45022	32.39108
26.55957	17.09184	45.42261	32.35188
26.18890	16.74802	45.40329	32.31588
25.82561	16.41568	45.37688	32.27962
25.40399	16.02380	45.35653	32.23932
25.06076	15.70725	45.33394	32.20644
24.72614	15.39994	45.31172	32.17178
24.33852	15.04170	45.28719	32.12811
23.95891	14.69477	45.26310	32.08650
23.65113	14.41259	45.24133	32.05355
23.35355	14.13648	45.22522	32.02114
23.06147	13.87046	45.20190	31.98924
22.77634	13.60800	45.19087	31.95577
22.43987	13.30522	45.16159	31.91102
22.16595	13.06203	45.14490	31.87089
21.90237	12.82399	45.13031	31.83326
21.64110	12.59035	45.11223	31.79456
21.38794	12.36034	45.09847	31.75716
21.09197	12.08865	45.07657	31.71667
20.75787	11.79041	45.05397	31.66009
20.52704	11.58256	45.04066	31.62225
20.29733	11.38332	45.01843	31.58245
20.07280	11.18434	45.00262	31.54588
19.80970	10.94744	44.98897	31.49993
19.55604	10.72340	44.96998	31.45479
19.26790	10.47015	44.94932	31.40122
19.02994	10.26280	44.92439	31.35617
18.79701	10.05703	44.91297	31.30738
18.60818	9.88729	44.90033	31.27232
18.38830	9.68964	44.88235	31.22926
18.20517	9.53628	44.86949	31.18397
17.99452	9.35243	44.84532	31.13877
17.78921	9.17574	44.83532	31.08901
17.62220	9.02993	44.82878	31.04790
17.46196	8.88857	44.81639	31.01127
17.27042	8.72497	44.79904	30.96545
17.08261	8.56578	44.77698	30.91681
16.93326	8.43432	44.77212	30.88000
16.75818	8.28133	44.75802	30.83484
16.58340	8.13612	44.74405	30.78607
16.41554	7.99388	44.72189	30.74181
16.25534	7.84817	44.71683	30.70506
16.09496	7.70974	44.70619	30.66068
15.94267	7.58156	44.69070	30.61669
15.79224	7.45111	44.67953	30.57564
15.64632	7.33025	44.66682	30.52955
15.50634	7.20299	44.65964	30.49129
15.36338	7.08751	44.64480	30.44701
15.22870	6.97007	44.63451	30.40785
15.11587	6.88059	44.61987	30.37060
15.01034	6.78616	44.61544	30.33980
14.88325	6.67749	44.60753	30.29723
14.78052	6.59111	44.59339	30.26618
14.65850	6.48945	44.58710	30.22279
14.54030	6.39141	44.57937	30.18043
14.44544	6.30909	44.56869	30.14906
14.32990	6.21442	44.56694	30.10726
14.22223	6.12140	44.56281	30.06839
14.11363	6.03200	44.54937	30.02674
14.03064	5.95796	44.54718	30.00066
13.94369	5.88833	44.53238	29.96823
13.84566	5.80477	44.53089	29.93670
13.75083	5.72498	44.51960	29.90258
13.67388	5.66211	44.50702	29.87359
13.58450	5.58473	44.49812	29.84119
13.49432	5.51348	44.47936	29.80622
13.40708	5.43903	44.47889	29.77416
13.32371	5.37147	44.46789	29.74178
13.25749	5.31067	44.46426	29.72063
13.17118	5.24521	44.45144	29.68526
13.08275	5.16921	44.43929	29.65371
13.01715	5.11495	44.43260	29.62810
12.94437	5.05314	44.42934	29.60138
12.86779	4.98999	44.41537	29.57465
12.80928	4.94205	44.40730	29.55484
12.75096	4.88968	44.41253	29.53081
12.69200	4.84400	44.39937	29.50742
12.62432	4.78679	44.39072	29.48266
12.55704	4.73116	44.38668	29.45528
12.50266	4.68437	44.38211	29.43633
12.44141	4.63226	44.37485	29.41287
12.38719	4.58984	44.36372	29.39437
12.32979	4.53812	44.36157	29.37412
12.27047	4.49163	44.35302	29.35461
12.21278	4.44106	44.35020	29.33617
12.15683	4.39387	44.34579	29.31668
12.10067	4.34520	44.33928	29.29980
12.04672	4.30342	44.33187	29.27883
11.99175	4.25728	44.32852	29.25898
11.94058	4.21416	44.32011	29.24243
11.88800	4.16905	44.32084	29.22433
11.84823	4.13586	44.31163	29.21164
11.80156	4.09360	44.31711	29.19443
11.75982	4.06425	44.30633	29.17903
11.71088	4.02528	44.29462	29.16093
11.65688	3.97874	44.29331	29.14199
11.61940	3.94752	44.28970	29.12796
11.56666	3.90536	44.28251	29.10768
11.53098	3.87479	44.28848	29.09203
11.48614	3.83964	44.28005	29.07529
11.44536	3.80597	44.27421	29.05732
11.40349	3.77117	44.27481	29.04337
11.36127	3.73691	44.26683	29.02631
11.32212	3.70246	44.26621	29.00913
11.29063	3.67908	44.26701	28.99348
11.25498	3.65334	44.25342	28.97900
11.22371	3.62437	44.26328	28.96612
11.18025	3.58945	44.25387	28.94809
11.14377	3.55849	44.25104	28.93228
11.11181	3.53991	44.23670	28.91846
11.08291	3.51092	44.24981	28.90632
11.05452	3.48932	44.24539	28.89230
11.02406	3.46553	44.23757	28.88019
10.99030	3.43654	44.23581	28.86431
10.96148	3.41674	44.23602	28.84711
10.92188	3.38253	44.22891	28.83339
10.89685	3.36272	44.23006	28.82088
10.86760	3.33956	44.22842	28.80638
10.83842	3.32074	44.21904	28.79338
10.80927	3.29204	44.22516	28.78090
10.77812	3.26949	44.21884	28.76474
10.74672	3.24517	44.21740	28.74976
10.71596	3.22151	44.21312	28.73454
10.68634	3.19927	44.21650	28.71916
10.65671	3.17438	44.21646	28.70507
10.63279	3.15409	44.21701	28.69401
10.61151	3.13610	44.21002	28.68317
10.58851	3.12017	44.21375	28.67056
10.56691	3.09883	44.21601	28.65818
10.53564	3.07893	44.20966	28.64278
10.51601	3.05940	44.20987	28.63191
10.48902	3.04212	44.21055	28.61309
10.46509	3.02192	44.21068	28.60096
10.44050	3.00198	44.21368	28.58864
10.41662	2.98428	44.20733	28.57786
10.39232	2.96515	44.20105	28.56643
10.37238	2.95025	44.20505	28.55443
10.35453	2.93421	44.20164	28.54516
10.32662	2.91499	44.19733	28.52802
10.30736	2.89824	44.20205	28.51689
10.28195	2.87984	44.19400	28.50509
10.26156	2.86188	44.19988	28.49617
10.24010	2.84738	44.20044	28.48341
10.21810	2.82826	44.19953	28.47517
10.19868	2.81569	44.19303	28.46531
10.18054	2.79920	44.19815	28.45590
10.16276	2.78456	44.19070	28.44812
10.14175	2.76782	44.19546	28.43848
10.11757	2.74919	44.19142	28.42852
10.09796	2.73666	44.18868	28.41692
10.07707	2.71828	44.19137	28.40675
10.05843	2.70595	44.18323	28.39882
10.03834	2.68710	44.19097	28.38587
10.02122	2.67837	44.18840	28.37451
10.00297	2.65956	44.18678	28.36992
9.98805	2.64995	44.18653	28.36207
9.97411	2.63691	44.18618	28.35509
9.96031	2.62545	44.19113	28.34871
9.94159	2.61205	44.18287	28.33924
9.92615	2.59720	44.18221	28.33251
9.90682	2.58291	44.17804	28.32344
9.89012	2.57399	44.17452	28.31326
9.87807	2.56249	44.17501	28.30706
9.86428	2.54867	44.17818	28.30121
9.84752	2.54120	44.17036	28.29172
9.83608	2.52548	44.17406	28.28843
9.81972	2.51835	44.16799	28.27898
9.80721	2.50615	44.17462	28.27208
9.79115	2.49272	44.17599	28.26518
9.77758	2.48318	44.16535	28.26035
9.76483	2.47182	44.16450	28.25465
9.75001	2.45932	44.16579	28.24851
9.73954	2.45046	44.15641	28.24292
9.72656	2.43987	44.16840	28.23569
9.71234	2.43040	44.15444	28.22690
9.70189	2.42140	44.16137	28.22025
9.68520	2.41151	44.14957	28.21390
9.67353	2.39957	44.15051	28.20705
9.66041	2.38869	44.15725	28.19605
9.64740	2.37734	44.15016	28.19008
9.63592	2.37197	44.14832	28.18089
9.62286	2.35820	44.15718	28.17428
9.60785	2.35015	44.14616	28.16704
9.59463	2.34152	44.14163	28.15852
9.58285	2.32836	44.14064	28.15762
9.57088	2.32261	44.13868	28.14907
9.55805	2.31087	44.14468	28.14029
9.54578	2.30322	44.13954	28.13547
9.53267	2.29396	44.13236	28.12656
9.52200	2.28414	44.13303	28.12179
9.50997	2.27634	44.12826	28.11441
9.50025	2.26820	44.13104	28.10748
9.49191	2.26141	44.13295	28.10004
9.47864	2.25465	44.12896	28.09238
9.46603	2.24448	44.12022	28.08489
9.45743	2.23479	44.13271	28.07742
9.44447	2.22811	44.12325	28.06764
9.43666	2.21983	44.12644	28.06043
9.42696	2.21338	44.12139	28.05359
9.41710	2.20483	44.12104	28.04822
9.40576	2.19662	44.12330	28.03644
9.39548	2.19008	44.12428	28.02898
9.38584	2.18462	44.11761	28.02159
9.37717	2.17467	44.11729	28.01708
9.36838	2.16865	44.11835	28.01180
9.36011	2.16174	44.11779	28.00467
9.34971	2.15472	44.11436	27.99847
9.34179	2.14779	44.11287	27.99012
9.33292	2.14345	44.11017	27.98373
9.32442	2.13771	44.10482	27.97876
9.31731	2.12925	44.11292	27.97225
9.30650	2.12022	44.10608	27.96836
9.29811	2.11792	44.10223	27.95570
9.29085	2.10887	44.10587	27.95214
9.28005	2.10366	44.10631	27.94101
9.27340	2.09817	44.09973	27.93759
9.26378	2.09240	44.09931	27.92601
9.25567	2.08680	44.10034	27.91983
9.24945	2.07872	44.10389	27.91355
9.24254	2.07395	44.09948	27.90692
9.23524	2.06976	44.09752	27.89987
9.22947	2.06298	44.09639	27.89662
9.22048	2.05684	44.09766	27.88479
9.21029	2.04920	44.09609	27.87813
9.20190	2.04481	44.09452	27.86829
9.19290	2.03965	44.08690	27.86130
9.18409	2.03384	44.08892	27.85362
9.17802	2.02822	44.09151	27.84705
9.17011	2.02456	44.08421	27.83770
9.16486	2.01467	44.08891	27.83396
9.15657	2.01307	44.08317	27.82600
9.15186	2.00611	44.08460	27.81946
9.14347	2.00161	44.08414	27.81002
9.13254	1.99606	44.07603	27.79753
9.12579	1.99035	44.07729	27.79206
9.12220	1.98464	44.08403	27.78507
9.11535	1.98324	44.07939	27.77548
9.10531	1.97538	44.07344	27.76666
9.10244	1.97025	44.07894	27.75891
9.09086	1.96244	44.07522	27.74950
9.08449	1.95872	44.06631	27.74001
9.07904	1.95418	44.06995	27.73292
9.06969	1.94810	44.06973	27.72299
9.06299	1.94271	44.06809	27.71388
9.05768	1.94145	44.06053	27.70764
9.05033	1.93597	44.05797	27.70327
9.04556	1.93128	44.05500	27.69860
9.04067	1.92611	44.06145	27.69076
9.03187	1.92140	44.05530	27.68330
9.02563	1.91758	44.05305	27.67720
9.02004	1.91297	44.04944	27.67414
9.01250	1.90795	44.04972	27.66907
9.00652	1.90555	44.04117	27.66585
9.00063	1.90130	44.04299	27.66303
8.99976	1.89569	44.05213	27.66372
8.99576	1.89309	44.04653	27.66017
8.99026	1.89029	44.04733	27.65949
8.98527	1.88588	44.04517	27.65778
8.98206	1.88277	44.04048	27.65537
8.97518	1.87964	44.03654	27.65099
8.96880	1.87378	44.03783	27.64622
8.96549	1.87246	44.03828	27.64453
8.96118	1.86968	44.03160	27.63951
8.95743	1.86282	44.03820	27.63887
8.95127	1.86286	44.02877	27.63352
8.94653	1.85650	44.03196	27.63350
8.94197	1.85581	44.03116	27.62749
8.93504	1.85141	44.02604	27.62455
8.92994	1.84641	44.03103	27.62068
8.92659	1.84344	44.02705	27.61851
8.91986	1.83883	44.02768	27.61498
8.91799	1.83483	44.02656	27.61171
8.91341	1.83165	44.02444	27.60993
8.90955	1.82808	44.02622	27.61217
8.90596	1.82295	44.02636	27.61140
8.89812	1.82076	44.01871	27.61133
8.89613	1.81631	44.02629	27.61572
8.88877	1.81395	44.01633	27.61536
8.88507	1.80999	44.01982	27.61289
8.88329	1.80780	44.02204	27.61654
8.87823	1.80601	44.01108	27.61805
8.87528	1.80255	44.01385	27.61799
8.87018	1.79799	44.02013	27.61712
8.86744	1.79401	44.01381	27.62172
8.86246	1.79352	44.00905	27.62164
8.85874	1.78797	44.01262	27.62367
8.85682	1.78796	44.01176	27.62305
8.85351	1.78404	44.00916	27.62675
8.85079	1.78125	44.00630	27.62965
8.84532	1.77786	44.01073	27.63013
8.84239	1.77381	44.00320	27.63778
8.83932	1.77296	44.00601	27.63637
8.83318	1.77013	43.99957	27.64032
8.83111	1.76709	44.00584	27.64287
8.82974	1.76455	44.00395	27.64566
8.82392	1.76297	44.00024	27.64772
8.81988	1.76054	43.99223	27.64982
8.81612	1.75720	43.99750	27.65185
8.81243	1.75346	43.99530	27.65448
8.81139	1.75296	43.99404	27.65907
8.80934	1.74955	43.99359	27.66321
8.80266	1.74833	43.99171	27.66397
8.80169	1.74403	43.99184	27.67034
8.79817	1.74097	43.99796	27.67332
8.79513	1.73947	43.99209	27.67655
8.79278	1.73749	43.99417	27.67975
8.78748	1.73376	43.99395	27.68068
8.78528	1.73439	43.98428	27.68695
8.78054	1.72893	43.98941	27.68770
8.78124	1.72876	43.98560	27.69214
8.77860	1.72593	43.98883	27.69860
8.77545	1.72384	43.99002	27.70006
8.76908	1.72036	43.98640	27.70277
8.76919	1.71969	43.98328	27.70665
8.76326	1.71472	43.98157	27.71179
8.76227	1.71473	43.98753	27.71179
8.75782	1.71061	43.98281	27.71881
8.75583	1.70959	43.97974	27.72198
8.75198	1.70633	43.98411	27.72455
8.74783	1.70606	43.97612	27.72686
8.74549	1.70514	43.97141	27.72831
8.74340	1.70032	43.98038	27.73308
8.74274	1.69898	43.98337	27.73908
8.74013	1.69792	43.97223	27.74070
8.73392	1.69471	43.97618	27.73828
8.73361	1.69466	43.97387	27.74421
8.73075	1.69064	43.97305	27.74869
8.72635	1.69074	43.96656	27.74825
8.72363	1.68700	43.96927	27.75423
8.72214	1.68564	43.96461	27.75984
8.71740	1.68255	43.97238	27.75820
8.71599	1.68178	43.96336	27.76258
8.71227	1.67803	43.97414	27.76478
8.71024	1.67876	43.96147	27.76562
8.70791	1.67593	43.96286	27.77358
8.70534	1.67423	43.96519	27.77736
8.70277	1.67289	43.96085	27.77810
8.70029	1.66980	43.96186	27.78327
8.69680	1.66861	43.95718	27.78640
8.69314	1.66565	43.96370	27.78771
8.69242	1.66440	43.95715	27.79262
8.68970	1.66334	43.95838	27.79524
8.68918	1.66166	43.95696	27.80061
8.68658	1.65870	43.95781	27.80315
8.68386	1.65873	43.95200	27.80631
8.68108	1.65646	43.95619	27.80801
8.67916	1.65378	43.95490	27.81465
8.67760	1.65298	43.95107	27.81489
8.67364	1.65087	43.94939	27.81840
8.67207	1.64807	43.95671	27.82087
8.67077	1.64752	43.95189	27.82185
8.66835	1.64676	43.95384	27.82520
8.66646	1.64363	43.95731	27.82873
8.66454	1.64121	43.96007	27.83070
8.66062	1.64038	43.95005	27.83460
8.65793	1.63989	43.94505	27.83852
8.65599	1.63794	43.94816	27.84037
8.65411	1.63544	43.94441	27.84562
8.65300	1.63225	43.95562	27.85014
8.65308	1.63208	43.94973	27.85166
8.64642	1.63000	43.95091	27.85530
8.64552	1.62729	43.94788	27.86035
8.64215	1.62785	43.94364	27.86228
8.63899	1.62444	43.93994	27.86437
8.63678	1.62272	43.94526	27.86624
8.63471	1.62349	43.94097	27.86430
8.63494	1.61999	43.94295	27.86890
8.63397	1.61701	43.94586	27.87394
8.62920	1.61770	43.93778	27.87492
8.62662	1.61434	43.93954	27.87962
8.62539	1.61617	43.93261	27.88017
8.62352	1.61107	43.93811	27.88714
8.62035	1.61107	43.93166	27.88823
8.61925	1.60890	43.93732	27.88972
8.61561	1.60829	43.93432	27.89296
8.61371	1.60530	43.93050	27.89937
8.61108	1.60397	43.93319	27.90052
8.61098	1.60264	43.93591	27.90479
8.60726	1.59994	43.92751	27.90759
8.60483	1.59915	43.93205	27.91101
8.60293	1.59805	43.92538	27.91515
8.60228	1.59515	43.93399	27.91870
8.59879	1.59330	43.92865	27.92242
8.59829	1.59313	43.92625	27.92691
8.59654	1.58880	43.93374	27.92996
8.59343	1.58945	43.92917	27.93545
8.59267	1.58848	43.92758	27.93874
8.59269	1.58744	43.92803	27.94205
8.58908	1.58402	43.92796	27.94378
8.58580	1.58420	43.92445	27.94535
8.58216	1.58284	43.92258	27.94896
8.58018	1.57912	43.92438	27.95278
8.58030	1.58138	43.92187	27.95247
8.57824	1.57701	43.92710	27.96012
8.57994	1.57875	43.91616	27.96561
8.57406	1.57602	43.92053	27.96443
8.57313	1.57544	43.91568	27.96927
8.56883	1.57188	43.92064	27.97376
8.56775	1.57232	43.91774	27.97643
8.56608	1.56937	43.91921	27.98368
8.56470	1.57053	43.91008	27.98375
8.56404	1.56555	43.92137	27.99167
8.56458	1.56738	43.92199	27.99415
8.56143	1.56608	43.91408	27.99809
8.55988	1.56386	43.91814	28.00044
8.55604	1.56315	43.91150	28.00334
8.55705	1.56097	43.92401	28.00805
8.55278	1.56052	43.91126	28.01150
8.55316	1.55855	43.91309	28.01983
8.55049	1.55845	43.90621	28.02339
8.54864	1.55527	43.90977	28.02877
8.54719	1.55348	43.91214	28.03105
8.54790	1.55377	43.90982	28.03641
8.54192	1.55133	43.90747	28.03799
8.54237	1.55130	43.90494	28.04348
8.53960	1.55101	43.90987	28.04388
8.53715	1.54764	43.90641	28.04917
8.53704	1.54609	43.90757	28.05324
8.53502	1.54591	43.91338	28.05559
8.53288	1.54448	43.90276	28.06326
8.53305	1.54481	43.90279	28.06419
8.53054	1.54218	43.90362	28.06872
8.53135	1.54090	43.90628	28.07416
8.52827	1.53887	43.90925	28.07722
8.52510	1.53784	43.89993	28.08340
8.52478	1.53714	43.90574	28.08476
8.52237	1.53607	43.90100	28.08898
8.52024	1.53487	43.90194	28.09362
8.51888	1.53499	43.89634	28.09745
8.51805	1.53227	43.90176	28.10508
8.51514	1.53228	43.89793	28.10433
8.51319	1.53142	43.89048	28.11048
8.51252	1.52814	43.89843	28.11475
8.50811	1.52804	43.89727	28.11481
8.50950	1.52492	43.90425	28.12377
8.50682	1.52530	43.88977	28.12509
8.50453	1.52308	43.89669	28.12957
8.50565	1.52156	43.89680	28.13519
8.50613	1.52171	43.89377	28.13916
8.50189	1.52126	43.89382	28.14023
8.50266	1.52042	43.88438	28.14763
8.50100	1.51820	43.89153	28.14942
8.49782	1.51747	43.88483	28.15452
8.49626	1.51748	43.87863	28.15603
8.49804	1.51639	43.88127	28.15880
8.49601	1.51447	43.88196	28.16795
8.49617	1.51275	43.88392	28.17103
8.49321	1.51333	43.88125	28.17581
8.49147	1.51139	43.87689	28.18251
8.49195	1.51113	43.86689	28.18982
8.49134	1.51082	43.87474	28.18604
8.48885	1.50948	43.87710	28.18940
8.48804	1.50838	43.86557	28.19673
8.48516	1.50628	43.87580	28.20179
8.48518	1.50700	43.86467	28.20429
8.48353	1.50555	43.87464	28.20335
8.48401	1.50426	43.86469	28.20929
8.48204	1.50327	43.87193	28.21150
8.48117	1.50455	43.87067	28.21419
8.48082	1.50208	43.86990	28.22261
8.48117	1.50209	43.86349	28.22664
8.47849	1.50050	43.86915	28.22950
8.47906	1.50000	43.86889	28.23369
8.47650	1.49752	43.86436	28.23956
8.47656	1.49513	43.87275	28.24569
8.47550	1.49494	43.85971	28.24941
8.47352	1.49589	43.86058	28.24898
8.47340	1.49640	43.86133	28.25050
8.47289	1.49446	43.86525	28.25758
8.47253	1.49254	43.85874	28.26294
8.47096	1.49276	43.85334	28.26761
8.46679	1.49134	43.85361	28.27065
8.46941	1.49087	43.85686	28.27938
8.46825	1.49103	43.85304	28.28242
8.46810	1.48864	43.85623	28.28769
8.46825	1.48897	43.85842	28.29031
8.46730	1.48692	43.85954	28.29499
8.46290	1.48612	43.85335	28.30007
8.46277	1.48545	43.85101	28.30510
8.46134	1.48439	43.85450	28.30697
8.46320	1.48401	43.84775	28.31299
8.46183	1.48350	43.85291	28.31746
8.46098	1.48395	43.84895	28.32294
8.46043	1.48160	43.84889	28.33024
8.45850	1.48104	43.85200	28.33152
8.45833	1.48025	43.84996	28.33522
8.45567	1.47897	43.84817	28.34039
8.45752	1.47972	43.84764	28.34549
8.45242	1.47736	43.84506	28.34745
8.45178	1.47694	43.83758	28.35559
8.45105	1.47458	43.84417	28.36198
8.45148	1.47454	43.84347	28.36508
8.44942	1.47419	43.84671	28.36571
8.44932	1.47309	43.84477	28.37398
8.44841	1.47342	43.84217	28.37923
8.44697	1.47068	43.84387	28.38482
8.44917	1.46899	43.84422	28.39504
8.44781	1.47183	43.84141	28.39478
8.44754	1.46894	43.84062	28.40093
8.44356	1.46938	43.83620	28.40042
8.44351	1.46633	43.83938	28.40996
8.44172	1.46813	43.83467	28.41192
8.44369	1.46646	43.83591	28.42064
8.43931	1.46463	43.83513	28.42327
8.44163	1.46598	43.83434	28.42837
8.44052	1.46535	43.83825	28.43120
8.43869	1.46277	43.83408	28.43596
8.43704	1.46253	43.82988	28.44269
8.43709	1.46294	43.83077	28.44560
8.43719	1.46153	43.83134	28.45007
8.43565	1.45946	43.83554	28.45506
8.43569	1.45989	43.83170	28.46188
8.43515	1.45854	43.83001	28.46532
8.43651	1.45902	43.83366	28.47209
8.43291	1.45758	43.82572	28.47584
8.42928	1.45792	43.82692	28.47732
8.43077	1.45619	43.83089	28.48487
8.43070	1.45307	43.83201	28.49185
8.43033	1.45539	43.83154	28.49176
8.42974	1.45351	43.82387	28.49795
8.42825	1.45255	43.83386	28.50251
8.42710	1.45295	43.82379	28.50478
8.42643	1.44876	43.83041	28.51258
8.42468	1.45133	43.81863	28.51408
8.42307	1.45067	43.82049	28.51513
8.42423	1.44971	43.82359	28.52364
8.42468	1.45048	43.82155	28.52434
8.42387	1.44794	43.82208	28.53185
8.42417	1.44754	43.82049	28.53806
8.42129	1.44705	43.81654	28.54180
8.41736	1.44580	43.81284	28.54029
8.41886	1.44489	43.82180	28.54634
8.41865	1.44257	43.81548	28.55437
8.41601	1.44378	43.81790	28.55138
8.41531	1.44408	43.81181	28.55803
8.41439	1.44195	43.81897	28.56392
8.41289	1.44313	43.80881	28.56295
8.41346	1.44097	43.81566	28.57227
8.41081	1.43881	43.81565	28.57538
8.40919	1.43878	43.81720	28.57710
8.41168	1.43904	43.81961	28.58402
8.41272	1.43798	43.81252	28.59222
8.41187	1.43886	43.81591	28.59221
8.40874	1.43652	43.81506	28.59459
8.40921	1.43842	43.81279	28.59806
8.41089	1.43716	43.80926	28.60873
8.40967	1.43585	43.80726	28.61243
8.40414	1.43540	43.80909	28.61362
8.40264	1.43291	43.81430	28.61790
8.40450	1.43318	43.81702	28.62127
8.40368	1.43339	43.80775	28.62664
8.40372	1.43245	43.81256	28.63105
8.40146	1.43246	43.80750	28.63363
8.40208	1.43144	43.81025	28.63862
8.39946	1.43041	43.80680	28.64241
8.40213	1.43163	43.80280	28.64806
8.40043	1.42844	43.81086	28.65231
8.39980	1.43049	43.79919	28.65628
8.39988	1.42651	43.81177	28.66346
8.39911	1.42701	43.80239	28.66854
8.39727	1.42739	43.79569	28.66908
8.39548	1.42557	43.80706	28.67174
8.39525	1.42525	43.79912	28.67699
8.39740	1.42522	43.80760	28.67875
8.39363	1.42401	43.79948	28.68319
8.39261	1.42321	43.80294	28.68703
8.39010	1.42265	43.79816	28.69275
8.39259	1.42195	43.80051	28.69886
8.38929	1.42297	43.79539	28.69859
8.39043	1.42153	43.79140	28.70973
8.39062	1.42018	43.79953	28.71421
8.39025	1.41839	43.79956	28.71911
8.39074	1.41899	43.79424	28.72403
8.38788	1.41885	43.79402	28.72470
8.38958	1.41861	43.80194	28.73301
8.38688	1.41892	43.79179	28.73426
8.38515	1.41631	43.79196	28.74260
8.38647	1.41438	43.80029	28.74852
8.38335	1.41742	43.78254	28.75212
8.38188	1.41352	43.79299	28.75695
8.38228	1.41426	43.79056	28.75927
8.38213	1.41466	43.79075	28.76156
8.38129	1.41411	43.78738	28.76683
8.38335	1.41235	43.79401	28.77628
8.38142	1.41077	43.78824	28.78114
