Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.02694	0.02384	0.04292	1.45454	0.8000	0.5500	0.1951	0.8049	8	33
0.02504	0.02363	0.02622	1.20000	0.4000	0.3333	0.1667	0.8333	4	20
0.02493	0.02355	0.02619	1.20000	0.4000	0.3333	0.1667	0.8333	4	20
0.02476	0.02352	0.02598	0.90000	0.3000	0.3333	0.1304	0.8696	3	20
0.02476	0.02352	0.02598	0.90000	0.3000	0.3333	0.1304	0.8696	3	20
0.02465	0.02336	0.02598	0.81818	0.3000	0.3667	0.1200	0.8800	3	22
0.02448	0.02336	0.02573	0.60000	0.2000	0.3333	0.0909	0.9091	2	20
0.02442	0.02309	0.02573	0.57143	0.2000	0.3500	0.0870	0.9130	2	21
0.01807	0.00864	0.02553	0.45000	0.3000	0.6667	0.0698	0.9302	3	40
0.01570	0.00864	0.02393	0.40000	0.2000	0.5000	0.0625	0.9375	2	30
