Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.81929	0.44400	0.99900	4.89925	0.4878	0.0996	0.4651	0.5349	20	23
0.81929	0.44400	0.99900	4.89925	0.4878	0.0996	0.4651	0.5349	20	23
0.79434	0.43403	0.99900	4.73267	0.5122	0.1082	0.4565	0.5435	21	25
0.75799	0.41397	0.99900	4.62804	0.5610	0.1212	0.4510	0.5490	23	28
0.69215	0.40274	0.99600	4.22560	0.4390	0.1039	0.4286	0.5714	18	24
0.67263	0.39738	0.99600	4.11725	0.4634	0.1126	0.4222	0.5778	19	26
0.62467	0.39680	0.95600	2.91421	0.3659	0.1255	0.3409	0.6591	15	29
0.60986	0.39257	0.95600	2.64100	0.3659	0.1385	0.3191	0.6809	15	32
0.57315	0.37859	0.95100	2.64100	0.3659	0.1385	0.3191	0.6809	15	32
0.52168	0.37700	0.89700	2.62927	0.3415	0.1299	0.3182	0.6818	14	30
0.52168	0.37700	0.89700	2.62927	0.3415	0.1299	0.3182	0.6818	14	30
0.51244	0.37688	0.89700	2.39024	0.3415	0.1429	0.2979	0.7021	14	33
0.47439	0.37674	0.89500	1.65710	0.2439	0.1472	0.2273	0.7727	10	34
0.43399	0.37540	0.71000	1.26768	0.2195	0.1732	0.1837	0.8163	9	40
0.42824	0.37540	0.57400	1.12683	0.1951	0.1732	0.1667	0.8333	8	40
0.42824	0.37540	0.57400	1.12683	0.1951	0.1732	0.1667	0.8333	8	40
0.42824	0.37540	0.57400	1.12683	0.1951	0.1732	0.1667	0.8333	8	40
0.42824	0.37540	0.57400	1.12683	0.1951	0.1732	0.1667	0.8333	8	40
0.42824	0.37540	0.57400	1.12683	0.1951	0.1732	0.1667	0.8333	8	40
0.42597	0.37147	0.57400	1.07317	0.1951	0.1818	0.1600	0.8400	8	42
0.40113	0.37147	0.48600	0.93902	0.1463	0.1558	0.1429	0.8571	6	36
0.39839	0.37110	0.48250	0.93902	0.1463	0.1558	0.1429	0.8571	6	36
0.32280	0.21738	0.44700	0.57354	0.4146	0.7229	0.0924	0.9076	17	167
0.23283	0.17501	0.28752	0.55548	0.1707	0.3074	0.0897	0.9103	7	71
0.20534	0.17258	0.22676	0.39308	0.0732	0.1861	0.0652	0.9348	3	43
0.18903	0.12257	0.22676	0.36945	0.0976	0.2641	0.0615	0.9385	4	61
