Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.92072	0.77600	0.99900	4.35252	0.6889	0.1583	0.3196	0.6804	31	66
0.84248	0.59200	0.98100	4.24067	0.6000	0.1415	0.3140	0.6860	27	59
0.73764	0.45100	0.94300	3.38307	0.5111	0.1511	0.2674	0.7326	23	63
0.68182	0.45000	0.88400	3.33600	0.4000	0.1199	0.2647	0.7353	18	50
0.67212	0.44856	0.87100	3.27059	0.4000	0.1223	0.2609	0.7391	18	51
0.67212	0.44856	0.87100	3.27059	0.4000	0.1223	0.2609	0.7391	18	51
0.65671	0.44508	0.87000	2.74568	0.3556	0.1295	0.2286	0.7714	16	54
0.64774	0.44494	0.86600	2.48214	0.3333	0.1343	0.2113	0.7887	15	56
0.63844	0.44494	0.84500	2.40247	0.3111	0.1295	0.2059	0.7941	14	54
0.63560	0.44294	0.84500	2.35879	0.3111	0.1319	0.2029	0.7971	14	55
0.62128	0.43797	0.84300	2.31667	0.3111	0.1343	0.2000	0.8000	14	56
0.60777	0.43762	0.80600	2.07701	0.2889	0.1391	0.1831	0.8169	13	58
0.60777	0.43762	0.80600	2.07701	0.2889	0.1391	0.1831	0.8169	13	58
0.59902	0.43762	0.79800	1.98571	0.2667	0.1343	0.1765	0.8235	12	56
0.59668	0.43737	0.79800	1.95088	0.2667	0.1367	0.1739	0.8261	12	57
0.59439	0.43642	0.79800	1.91724	0.2667	0.1391	0.1714	0.8286	12	58
0.58997	0.43517	0.79800	1.85333	0.2667	0.1439	0.1667	0.8333	12	60
0.58997	0.43517	0.79800	1.85333	0.2667	0.1439	0.1667	0.8333	12	60
0.57239	0.43500	0.79200	1.41356	0.2000	0.1415	0.1324	0.8676	9	59
0.56711	0.43292	0.78800	1.41356	0.2000	0.1415	0.1324	0.8676	9	59
0.55642	0.43254	0.78500	1.34516	0.2000	0.1487	0.1268	0.8732	9	62
0.55131	0.43032	0.78500	1.28308	0.2000	0.1559	0.1216	0.8784	9	65
0.50959	0.41207	0.77600	0.97544	0.1778	0.1823	0.0952	0.9048	8	76
0.46010	0.41167	0.62800	0.73545	0.1111	0.1511	0.0735	0.9265	5	63
0.45558	0.41023	0.62700	0.71282	0.1111	0.1559	0.0714	0.9286	5	65
0.44743	0.41007	0.57700	0.57026	0.0889	0.1559	0.0580	0.9420	4	65
0.44743	0.41007	0.57700	0.57026	0.0889	0.1559	0.0580	0.9420	4	65
0.44205	0.40781	0.57200	0.56162	0.0889	0.1583	0.0571	0.9429	4	66
0.43735	0.40759	0.53000	0.55323	0.0889	0.1607	0.0563	0.9437	4	67
0.43239	0.40579	0.51556	0.38611	0.0667	0.1727	0.0400	0.9600	3	72
0.34679	0.00000	0.45497	0.16951	0.1333	0.7866	0.0180	0.9820	6	328
