Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.08104	0.06397	0.10844	2.64031	0.6429	0.2435	0.1385	0.8615	9	56
0.08078	0.06382	0.10844	2.59398	0.6429	0.2478	0.1364	0.8636	9	57
0.08051	0.06295	0.10844	2.54926	0.6429	0.2522	0.1343	0.8657	9	58
0.08025	0.06285	0.10844	2.50605	0.6429	0.2565	0.1324	0.8676	9	59
0.08000	0.06258	0.10844	2.46428	0.6429	0.2609	0.1304	0.8696	9	60
0.07948	0.06159	0.10844	2.38479	0.6429	0.2696	0.1268	0.8732	9	62
0.07820	0.06159	0.10843	2.19048	0.5714	0.2609	0.1176	0.8824	8	60
0.07699	0.05918	0.10839	2.11982	0.5714	0.2696	0.1143	0.8857	8	62
0.06953	0.05293	0.10675	1.47436	0.5000	0.3391	0.0824	0.9176	7	78
0.06334	0.05271	0.07663	1.32488	0.3571	0.2696	0.0746	0.9254	5	62
0.06213	0.05174	0.07398	1.30385	0.3571	0.2739	0.0735	0.9265	5	63
0.06100	0.05097	0.07326	1.28348	0.3571	0.2783	0.0725	0.9275	5	64
0.05813	0.04669	0.07063	1.14087	0.3571	0.3130	0.0649	0.9351	5	72
0.05608	0.04665	0.06720	0.77009	0.2143	0.2783	0.0448	0.9552	3	64
0.05543	0.04653	0.06609	0.52154	0.1429	0.2739	0.0308	0.9692	2	63
0.05513	0.04633	0.06583	0.52154	0.1429	0.2739	0.0308	0.9692	2	63
0.03448	0.01286	0.06583	0.45133	0.3571	0.7913	0.0267	0.9733	5	182
