YCR065W	YHR099W
YCR065W	YHR040W
YCR065W	tR(UCU)G2
YCR065W	YDRCTy1-2A
YCR065W	YAR009C
YCR065W	YMR324C
YCR065W	YNL134C
YCR065W	YNLCdelta1-3
YCR065W	YHR132C
YCR065W	YLL067C-1
YCR065W	YBLWTy2-1A
YCR065W	YNR032W
YCR065W	YOR069W
YCR065W	YLR192C
YCR065W	YHR108W
YCR065W	YLR035C-A-1
YCR065W	YNR076W
YCR065W	YCR036W
YCR065W	YBL033C
YCR065W	YGR118W
YCR065W	YNR075W
YCR065W	YMR230W
YCR065W	YGR075C
YCR065W	YNL129W
YCR065W	YPR035W
YCR065W	YLL066C-0
YCR065W	YDR523C
YCR065W	YNL338W
YCR065W	YHL010C
YCR065W	YDR267C
YCR065W	YNL108C
YCR065W	YDR088C
YCR065W	YHR149C
YCR065W	YLR460C-1
YCR065W	YPR074C
YCR065W	YLR025W
YCR065W	YHR139C-A
YCR065W	YML133C-1
YCR065W	YPR049C
YCR065W	YHL050C
YCR065W	YGR287C
YCR065W	YNR058W
YCR065W	YDR275W
YCR065W	YCR027C
YCR065W	YPR002C-A
YCR065W	YGL215W
YCR065W	YNLCdelta1-1
YCR065W	YMR165C
YCR065W	YNL339C
YCR065W	YIL090W
YCR065W	YOLWtau1-1
YCR065W	YER060W-A
YCR065W	YBLWdelta10
YCR065W	YPL283C-0
YCR065W	YJL197W
YCR065W	YMR308C
YCR065W	YLR037C-0
YCR065W	YDR501W
YCR065W	YGR105W
YCR065W	YLR205C
YCR065W	YML133C-0
YCR065W	YBR035C
YCR065W	YERWdelta21-2
YCR065W	YKLWdelta7
YCR065W	YNLCdelta1-2
YCR065W	YDL160C
YCR065W	YPR108W
YCR065W	YBRCdelta14
YCR065W	YPR045C
YCR065W	YHL046C
YCR065W	YDR262W
YCR065W	YELCdelta4
YCR065W	YMR171C
YCR065W	YDL108W
YCR065W	YDR322W
YCR065W	YNR054C-1
YCR065W	YILWTy3-1A
YCR065W	YGR156W
YCR065W	YNL079C
YCR065W	YOL119C
YCR065W	YGR170W
YCR065W	YERWdelta17
YCR065W	YDR160W
YCR065W	YPL029W
YCR065W	YDR143C
YCR065W	YOR058C-0
YCR065W	YGR254W
YCR065W	YIL124W
YCR065W	YOR070C-1
YCR065W	YOLWdelta6
YCR065W	YIL119C-1
YCR065W	YPL056C
YCR065W	YBL023C
YCR065W	YDL168W
YCR065W	YNL294C
YCR065W	tV(AAC)L
YCR065W	YDR245W
YCR065W	YGL210W
YCR065W	tL(CAA)G1
YCR065W	YNR016C-0
YCR065W	YBLCsigma1
YCR065W	YHR138C
YCR065W	YNR071C
YCR065W	YKLCdelta6
YCR065W	YDR297W
YCR065W	YOR065W
