loss	sse	Lt	Lp	epoch	time
124320.00568	118764.03731	1696.92706	856.12819	1	2019-12-16T11:44:22.167
105220.52583	97631.18816	5065.56506	224.36227	4	2019-12-16T12:03:18.968
94929.03638	82700.35735	7580.31166	200.78161	7	2019-12-16T12:22:18.366
88963.04754	73258.32305	9190.66291	373.62290	10	2019-12-16T12:41:07.763
83282.20440	66717.01471	10208.55721	273.00862	13	2019-12-16T13:00:10.459
79421.06169	61957.13289	10892.95017	329.88987	16	2019-12-16T13:18:40.694
76000.34296	58224.02481	11391.12591	299.55900	19	2019-12-16T13:37:22.645
73205.85995	55187.15812	11760.88175	282.67700	22	2019-12-16T13:56:03.531
70595.74021	52734.53606	12029.33889	199.38340	25	2019-12-16T14:14:24.635
68832.41952	50752.98064	12217.45971	232.30502	28	2019-12-16T14:32:36.072
66999.83225	49121.72468	12351.40243	185.77512	31	2019-12-16T14:51:04.422
65703.13837	47736.25717	12452.48768	209.91817	34	2019-12-16T15:09:55.984
64429.99876	46521.93925	12534.32270	196.65794	37	2019-12-16T15:28:09.393
63447.79470	45453.41161	12602.63932	214.93705	40	2019-12-16T15:47:03.388
62295.74774	44522.41312	12660.99499	163.27890	43	2019-12-16T16:05:43.159
61493.21139	43695.17878	12713.67917	168.26032	46	2019-12-16T16:24:20.693
60784.66900	42950.86304	12762.81187	173.49868	49	2019-12-16T16:43:24.182
60217.63681	42275.08727	12809.60208	193.96763	52	2019-12-16T17:02:43.76
59623.51163	41664.06835	12853.82644	191.64118	55	2019-12-16T17:21:37.529
59131.85288	41111.26051	12894.35544	200.20157	58	2019-12-16T17:41:25.274
58534.28421	40609.53696	12932.12617	172.30545	61	2019-12-16T18:00:30.027
58076.51995	40150.02316	12967.10532	166.87084	64	2019-12-16T18:19:24.654
57636.56657	39728.92716	12999.97367	157.60323	67	2019-12-16T18:37:20.084
57439.42476	39342.61539	13030.90309	197.18276	70	2019-12-16T18:55:08.59
57122.25166	38985.31281	13060.13533	201.88922	73	2019-12-16T19:13:35.829
56680.20957	38649.54158	13088.12155	171.58440	76	2019-12-16T19:32:06.204
56313.86809	38337.08450	13115.40809	153.25863	79	2019-12-16T19:50:15.109
56145.65158	38041.58374	13141.36481	178.10942	82	2019-12-16T20:08:24.678
55885.78283	37766.16055	13165.83241	176.50050	85	2019-12-16T20:26:40.533
55728.88784	37507.71217	13188.53805	196.45779	88	2019-12-16T20:44:06.345
55522.09989	37261.42716	13210.68747	200.37483	91	2019-12-16T21:02:32.882
55229.45077	37027.88548	13231.47228	181.62145	94	2019-12-16T21:21:47.037
54972.07668	36807.54881	13251.16818	167.82193	97	2019-12-16T21:41:26.672
54817.96939	36597.48428	13268.82207	176.03102	100	2019-12-16T22:00:02.459
54612.41237	36401.41691	13284.97536	169.99499	103	2019-12-16T22:19:46.708
54606.28587	36217.27062	13299.30612	207.96667	106	2019-12-16T22:38:10.202
54444.07270	36036.79164	13312.83317	208.53254	109	2019-12-16T22:56:22.053
54212.63872	35867.35047	13324.74921	190.19129	112	2019-12-16T23:15:08.072
53939.65208	35708.09479	13335.55974	160.40268	115	2019-12-16T23:34:52.304
53865.62937	35555.10197	13345.41923	176.47841	118	2019-12-16T23:53:52.844
53740.75154	35411.57908	13354.52887	178.37779	121	2019-12-17T00:13:02.694
53696.74036	35275.85884	13363.32700	198.88095	124	2019-12-17T00:31:36.999
53553.24206	35141.21549	13373.02981	193.91213	127	2019-12-17T00:49:39.793
53470.52539	35011.53542	13382.29866	202.68884	130	2019-12-17T01:08:27.283
53269.88450	34887.38085	13390.72587	182.02575	133	2019-12-17T01:27:19.853
53129.89356	34767.10603	13399.12389	175.36699	136	2019-12-17T01:46:17.94
52985.70851	34653.51161	13406.75108	166.84217	139	2019-12-17T02:05:30.453
53054.08210	34542.99937	13413.67527	206.00936	142	2019-12-17T02:24:21.405
52967.22517	34436.12103	13420.36506	209.00778	145	2019-12-17T02:43:50.067
52790.87566	34334.86018	13426.77431	190.28189	148	2019-12-17T03:02:47.617
52665.18530	34233.73309	13433.32586	181.98866	151	2019-12-17T03:21:53.338
52557.27203	34136.40738	13438.99372	177.99703	154	2019-12-17T03:40:24.587
52433.50888	34046.46210	13443.50214	169.00012	157	2019-12-17T03:58:27.961
52526.36572	33957.76700	13448.16737	210.55158	160	2019-12-17T04:17:52.626
52433.83033	33869.64753	13452.47198	207.60514	163	2019-12-17T04:36:38.726
52305.52335	33786.31192	13456.92743	195.97315	166	2019-12-17T04:55:30.426
52208.57191	33705.80279	13460.56479	191.01963	169	2019-12-17T05:14:28.741
52055.95901	33628.21062	13464.22211	172.26720	172	2019-12-17T05:33:08.137
51925.46640	33550.66825	13467.92217	158.90767	175	2019-12-17T05:52:02.535
52107.47556	33476.32651	13471.07737	217.72886	178	2019-12-17T06:11:10.609
52026.56506	33406.04122	13473.41770	215.02816	181	2019-12-17T06:29:45.838
51883.38588	33335.55629	13476.30246	196.68661	184	2019-12-17T06:48:17.423
51723.89214	33266.84298	13478.91183	175.07764	187	2019-12-17T07:07:24.013
51751.50036	33201.78652	13480.92073	195.59474	190	2019-12-17T07:26:17.637
51696.89006	33138.47044	13483.49307	196.96135	193	2019-12-17T07:45:13.315
51695.81564	33076.40089	13486.43318	211.20556	196	2019-12-17T08:04:11.47
51614.01965	33014.72416	13489.43306	205.88494	199	2019-12-17T08:22:38.21
51510.24129	32956.53559	13492.28100	195.14680	202	2019-12-17T08:41:20.681
51370.84307	32895.69033	13495.43764	175.66512	205	2019-12-17T09:00:18.545
