	P1	P2	P3	P4
T1	0.9982152413512331	0.5728205868023785	-0.0701126085280694	0.9007976576083018
T2	6.177417479239911e-5	-0.7967132431430737	-0.04201307721853378	-0.5703521656219636
T3	-0.00020051592830853154	-0.3188926743352237	-0.14466038863844705	0.9903198421516314
T4	-0.49659146899373713	-0.3222766673698656	-1.4014362755172463	0.2479208572934302
P1	-0.0	-0.5769450133973986	0.06547854101918345	-0.9023192249915984
P2	-1.3645346441965045e-5	-0.0	-0.053019698309695766	-0.7157569628803243
P3	-0.3543271203600106	-0.23020975578581665	0.0	0.17671282763832094
P4	-9.309839716175069e-7	0.3214265916132599	0.14546558000738619	0.0
