	r	p	ψ
T1	1.0	1.0	0.6515131678991944
T2	1.0	1.0	0.34421958085829435
T3	0.0004293526688647864	0.0012705610478771264	0.00116723064314345
T4	1.0	1.0	0.29093275279528535
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.1951662037516838	0.19516851968812288	0.0
O2	0.31778369764527037	0.31813337607154235	0.0
O3	0.10070860761497348	0.10075220070159982	0.0
O4	0.9999213931755334	0.9956018005960319	0.0
