	r	p	ψ
T1	1.0	1.0	0.6515131669228267
T2	0.001077574554916708	0.005060828002618287	0.002283028827367404
T3	1.0	1.0	0.6975165971296547
T4	1.0	1.0	0.29093275283472725
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.04209281656098327	0.042509903495048386	0.0
O2	0.3183125113949275	0.32261896257399314	0.0
O3	0.1007342617587898	0.10122155883842418	0.0
O4	0.04234883487489088	0.044858492783659054	0.0
