TF	Target	Pval	Mode
YLR131C	YDL126C	0.00384	
YLR131C	YDL127W	1.257482e-05	
YLR131C	YDL140C	0.02115088	
YLR131C	YDL153C	0.01105065	
YLR131C	YDL173W	0.0417	
YLR131C	YDL174C	0.0417	
YLR131C	YDL179W	0.003618839	
YLR131C	YDL189W	0.0481	
YLR131C	YDL190C	0.0481	
YLR131C	YDL193W	0.0414	
YLR131C	YDL201W	0.02489402	
YLR131C	YDL218W	0.0363	
YLR131C	YDL232W	0.0389	
YLR131C	YDL242W	0.0214	
YLR131C	YDL243C	0.0214	
YLR131C	YDR010C	0.000434	
YLR131C	YDR011W	0.000434	
YLR131C	YDR015C	0.024	
YLR131C	YDR025W	0.04998021	
YLR131C	YDR027C	0.0358	
YLR131C	YDR133C	0.0356	
YLR131C	YDR134C	0.0356	
YLR131C	YDR142C	0.0156	
YLR131C	YDR153C	0.01554723	
YLR131C	YDR154C	1.89e-07	
YLR131C	YDR155C	2.240422e-08	
YLR131C	YDR156W	2.202864e-08	
YLR131C	YDR157W	1.89e-07	
YLR131C	YDR158W	2.180549e-08	
YLR131C	YDR237W	0.04456445	
YLR131C	YDR277C	0.00622	
YLR131C	YDR345C	0.00238	
YLR131C	YDR358W	0.009569014	
YLR131C	YDR404C	0.01828868	
YLR131C	YDR473C	0.02909023	
YLR131C	YDR482C	0.03094809	
YLR131C	YDR500C	0.04840724	
YLR131C	YDR524C	0.009890875	
YLR131C	YDR524C-B	0.003967	
YLR131C	YDR525W-A	1.684498e-10	
YLR131C	YDR527W	0.007027915	
YLR131C	YEL003W	0.0424	
YLR131C	YEL007W	1.724765e-08	
YLR131C	YEL015W	0.0181	
YLR131C	YEL016C	0.0181	
YLR131C	YEL026W	0.02201099	
YLR131C	YEL037C	0.02684046	activator
YLR131C	YEL061C	0.001906334	
YLR131C	YER029C	0.03292394	
YLR131C	YER045C	0.0338	
YLR131C	YER066C-A	0.0043	
YLR131C	YER066W	0.0107	
YLR131C	YER068W	0.0043	
YLR131C	YER070W	0.011	
YLR131C	YER072W	0.03140626	
YLR131C	YER078C	2.222892e-19	inhibitor
YLR131C	YER078W-A	0.001	
YLR131C	YER079W	5.289941e-20	
YLR131C	YER080W	0.0001750102	
YLR131C	YER081W	0.000951	
YLR131C	YER087C-A	0.000161	
YLR131C	YER087C-B	0.001	
YLR131C	YER088C	0.00106	
YLR131C	YER110C	0.01858431	
YLR131C	YER112W	0.01355679	
YLR131C	YER122C	0.0437	
YLR131C	YER123W	0.0437	
YLR131C	YER124C	7.138709e-21	activator
YLR131C	YER125W	5.584542e-20	
YLR131C	YER126C	3.043756e-09	
YLR131C	YER127W	2.27596e-09	
YLR131C	YER128W	0.02290995	
YLR131C	YER129W	0.0258	
YLR131C	YER145C	0.0172	activator
YLR131C	YER146W	0.000796255	
YLR131C	YER152C	0.0128	activator
YLR131C	YER153C	0.0128	
YLR131C	YER154W	0.0128	activator
YLR131C	YER172C	0.01411962	
YLR131C	YER177W	2.555748e-06	
YLR131C	YER179W	0.0303	
YLR131C	YER188C-A	0.01063	
YLR131C	YER189W	6.590678e-09	
YLR131C	YER190W	4.603578e-09	
YLR131C	YFL013W-A	0.0159	
YLR131C	YFL021W	3.356995e-06	activator
YLR131C	YFL022C	2.253759e-06	activator
YLR131C	YFL039C	0.01083479	
YLR131C	YFL055W	0.03650682	
YLR131C	YFL056C	3.797714e-05	
YLR131C	YFL057C	2.232421e-05	
YLR131C	YFL064C	0.04765698	
YLR131C	YFL065C	0.04729226	
YLR131C	YFR017C	1.460414e-19	
YLR131C	YFR019W	4.119724e-05	
YLR131C	YFR031C-A	0.002478537	
YLR131C	YGL006W-A	0.005876	
YLR131C	YGL007C-A	0.005876	
YLR131C	YGL007W	0.000134	
YLR131C	YGL008C	0.000134	
YLR131C	YGL028C	1.765157e-20	activator
YLR131C	YGL076C	0.04937713	
YLR131C	YGL087C	0.03962237	
YLR131C	YGL116W	0.0304	
YLR131C	YGL133W	0.000771	
YLR131C	YGL135W	0.01350459	
YLR131C	YGL137W	0.0255	
YLR131C	YGL138C	0.0255	
YLR131C	YGL147C	0.0003714495	
YLR131C	YGL166W	0.0407	
YLR131C	YGL167C	0.0407	
YLR131C	YGL173C	0.02335353	
YLR131C	YGL174W	0.0247	
YLR131C	YGL175C	0.0247	
YLR131C	YGL226C-A	0.0333	
YLR131C	YGL226W	0.0333	
YLR131C	YGL227W	5.324327e-10	
YLR131C	YGL228W	6.830035e-11	
YLR131C	YGL229C	3.208653e-11	
YLR131C	YGR009C	0.0105	
YLR131C	YGR010W	0.0105	activator
YLR131C	YGR011W	0.0105	
YLR131C	YGR023W	0.0122	
YLR131C	YGR041W	2.39835e-16	activator
YLR131C	YGR050C	0.0224	
YLR131C	YGR060W	0.0153	activator
YLR131C	YGR091W	0.02090325	
YLR131C	YGR125W	0.000219	
YLR131C	YGR134W	0.0345	
YLR131C	YGR136W	0.04797494	
YLR131C	YGR178C	0.0255	
YLR131C	YGR184C	0.0227	
YLR131C	YGR189C	0.0195	
YLR131C	YGR220C	0.007556238	
YLR131C	YGR234W	0.00583	activator
YLR131C	YGR283C	9.076164e-05	
YLR131C	YGR285C	0.00167313	activator
YLR131C	YHL012W	0.000162	
YLR131C	YHL013C	2.037768e-05	
YLR131C	YHL028W	0.000174	
YLR131C	YHL029C	4.460959e-05	
YLR131C	YHR019C	0.03252895	
YLR131C	YHR044C	0.0433	
YLR131C	YHR045W	0.0433	
YLR131C	YHR091C	3.355376e-05	
YLR131C	YHR105W	0.0111	
YLR131C	YHR135C	0.02076357	activator
YLR131C	YHR141C	0.04266679	inhibitor
YLR131C	YHR143W	2.881999e-21	activator
YLR131C	YHR147C	0.04376888	
YLR131C	YHR151C	0.0187	
YLR131C	YHR152W	0.0187	
YLR131C	YHR190W	0.0463	
YLR131C	YHR193C	4.81701e-07	
YLR131C	YHR194W	2.2e-05	
YLR131C	YHR195W	4.972209e-06	
YLR131C	YHR196W	0.007081411	
YLR131C	YHR200W	0.03099691	
YLR131C	YHR203C	0.005115183	
YLR131C	YIL005W	0.01989518	
YLR131C	YIL009W	0.00313	
YLR131C	YIL015W	0.03712798	inhibitor
YLR131C	YIL016W	0.0488	
YLR131C	YIL017C	0.0488	
YLR131C	YIL021W	0.02908357	
YLR131C	YIL050W	0.0167	
YLR131C	YIL051C	0.0167	
YLR131C	YIL099W	0.027	
YLR131C	YIL139C	0.0335	
YLR131C	YIL148W	0.01778238	
YLR131C	YIL150C	0.0201	
YLR131C	YIR004W	0.00564	
YLR131C	YIR038C	0.0176	
YLR131C	YJL043W	0.0248	
YLR131C	YJL044C	0.0248	
YLR131C	YJL048C	0.0493	
YLR131C	YJL062W	0.042	
YLR131C	YJL063C	0.005046252	
YLR131C	YJL075C	5.24e-05	
YLR131C	YJL076W	0.0005478199	
YLR131C	YJL077W-B	0.001	
YLR131C	YJL078C	6.869422e-18	activator
YLR131C	YJL080C	2.022022e-06	
YLR131C	YJL098W	0.0027	
YLR131C	YJL100W	0.0138	
YLR131C	YJL101C	0.0138	
YLR131C	YJL124C	0.01425606	
YLR131C	YJL159W	2.292416e-08	activator
YLR131C	YJL160C	2.496806e-05	
YLR131C	YJL191W	0.03485024	activator
YLR131C	YJR044C	1.042892e-09	
YLR131C	YJR080C	0.0347	
YLR131C	YJR091C	0.03242808	
YLR131C	YJR098C	0.0289	
YLR131C	YJR099W	0.0289	
YLR131C	YJR145C	2.364799e-11	activator
YLR131C	YJR146W	2.31e-09	activator
YLR131C	YJR147W	1.456411e-10	activator
YLR131C	YJR148W	0.00294	activator
YLR131C	YJR149W	4.759396e-07	
YLR131C	YJR150C	0.0121	
YLR131C	YJR155W	0.0208	
YLR131C	YKL009W	0.02779548	
YLR131C	YKL020C	0.01955615	
YLR131C	YKL030W	0.00569	
YLR131C	YKL031W	0.00569	
YLR131C	YKL032C	0.00569	activator
YLR131C	YKL062W	0.0266	activator
YLR131C	YKL081W	0.03708518	activator
YLR131C	YKL084W	1.212639e-09	
YLR131C	YKL096W	0.0275	inhibitor
YLR131C	YKL096W-A	0.00538	
YLR131C	YKL097C	0.00538	
YLR131C	YKL113C	0.009565375	
YLR131C	YKL142W	5.325942e-05	
YLR131C	YKL146W	0.00961	
YLR131C	YKL148C	0.00961	
YLR131C	YKL150W	1.410099e-06	
YLR131C	YKL151C	1.276599e-05	
YLR131C	YKL161C	0.0412	inhibitor
YLR131C	YKL193C	0.02962611	
YLR131C	YKR026C	0.01353812	
YLR131C	YKR040C	1.09e-06	
YLR131C	YKR042W	3.342519e-07	activator
YLR131C	YKR081C	0.01598797	
YLR131C	YKR094C	0.02325506	
YLR131C	YKR103W	0.0427	
YLR131C	YLL018C-A	0.00332	
YLR131C	YLL019C	0.00676	
YLR131C	YLL020C	0.00676	
YLR131C	YLL039C	0.01699561	
YLR131C	YLR113W	0.0181	activator
YLR131C	YLR120C	0.01822535	
YLR131C	YLR167W	0.02004376	
YLR131C	YLR205C	0.0474	
YLR131C	YLR206W	0.0474	
YLR131C	YLR207W	0.00451	
YLR131C	YLR254C	0.041899	
YLR131C	YLR255C	0.00856	
YLR131C	YLR256W	0.00856	
YLR131C	YLR256W-A	0.00856	
YLR131C	YLR258W	0.0173	
YLR131C	YLR269C	0.0161	
YLR131C	YLR271W	0.0161	
YLR131C	YLR275W	0.0275	
YLR131C	YLR286C	1.443712e-20	activator
YLR131C	YLR287C	0.009260996	activator
YLR131C	YLR287C-A	2.391021e-08	inhibitor
YLR131C	YLR289W	0.01746907	
YLR131C	YLR300W	0.00575	
YLR131C	YLR314C	0.04520969	
YLR131C	YLR370C	0.00222	
YLR131C	YLR371W	0.00222	
YLR131C	YLR377C	0.0489	
YLR131C	YLR397C	2.475123e-09	
YLR131C	YLR399C	0.0102	
YLR131C	YLR400W	0.0102	
YLR131C	YLR438C-A	7.351098e-20	
YLR131C	YLR439W	2.222892e-19	activator
YLR131C	YLR440C	0.00369	
YLR131C	YML003W	0.000399	
YLR131C	YML004C	0.0001529089	
YLR131C	YML006C	0.0449	
YLR131C	YML007C-A	0.001	
YLR131C	YML007W	5.488306e-07	
YLR131C	YML008C	4.542591e-07	
YLR131C	YML046W	0.0486	
YLR131C	YML047C	0.0486	
YLR131C	YML052W	0.0176	activator
YLR131C	YML053C	0.0176	
YLR131C	YML082W	0.00431	
YLR131C	YML083C	0.00431	
YLR131C	YML086C	0.0482	activator
YLR131C	YML098W	0.01386835	
YLR131C	YML100W	7.762055e-12	
YLR131C	YML101C	2.097305e-12	
YLR131C	YML102C-A	6.82e-10	
YLR131C	YML111W	0.04052687	
YLR131C	YML120C	0.03272868	
YLR131C	YML123C	0.01870443	activator
YLR131C	YML125C	0.0174	
YLR131C	YML127W	0.0114	
YLR131C	YML128C	0.0114	
YLR131C	YML131W	0.00365	
YLR131C	YMR121C	0.006340912	
YLR131C	YMR122C	0.00813	
YLR131C	YMR135W-A	0.00623	
YLR131C	YMR165C	0.000486	
YLR131C	YMR181C	0.0211	
YLR131C	YMR243C	0.0249	activator
YLR131C	YMR244W	0.0249	
YLR131C	YMR251W-A	0.0002837397	
YLR131C	YMR261C	6.24e-05	
YLR131C	YMR262W	1.007297e-05	
YLR131C	YMR268C	0.01957344	
YLR131C	YMR304W	0.04623307	
YLR131C	YNL078W	4.182057e-05	activator
YLR131C	YNL079C	0.000394	
YLR131C	YNL097C-A	0.001	
YLR131C	YNL098C	0.0001272211	
YLR131C	YNL147W	0.009723164	inhibitor
YLR131C	YNL154C	0.0005140046	
YLR131C	YNL178W	0.006156924	
YLR131C	YNL185C	0.0408789	
YLR131C	YNL207W	0.04127965	
YLR131C	YNL212W	0.0396	
YLR131C	YNL213C	0.0396	
YLR131C	YNL220W	0.0135	activator
YLR131C	YNL221C	0.0135	
YLR131C	YNL241C	6.652292e-08	
YLR131C	YNL243W	0.02410433	
YLR131C	YNL247W	0.02905739	
YLR131C	YNL269W	0.0248	
YLR131C	YNL271C	0.0248	
YLR131C	YNL284C	0.03626249	
YLR131C	YNL303W	0.0452	
YLR131C	YNL304W	0.0452	
YLR131C	YNL305C	0.0452	
YLR131C	YNL327W	1.625688e-09	activator
YLR131C	YNL328C	1.808118e-08	
YLR131C	YNL329C	0.03053422	
YLR131C	YNR018W	4.91e-05	
YLR131C	YNR067C	0.04261339	activator
YLR131C	YOL040C	0.02387089	
YLR131C	YOL069W	0.01353285	
YLR131C	YOL075C	0.0364	
YLR131C	YOL165C	0.0399	
YLR131C	YOR068C	0.0169	
YLR131C	YOR069W	0.0169	inhibitor
YLR131C	YOR074C	0.0103	
YLR131C	YOR075W	0.0103	
YLR131C	YOR138C	1.433422e-11	
YLR131C	YOR140W	3.21848e-11	
YLR131C	YOR141C	0.0282	
YLR131C	YOR142W	0.0282	
YLR131C	YOR150W	0.02430984	
YLR131C	YOR264W	0.004033886	activator
YLR131C	YOR309C	0.0339	
YLR131C	YOR310C	0.0339	
YLR131C	YOR315W	0.0004141189	
YLR131C	YOR316C	0.0161	activator
YLR131C	YOR344C	0.00617	
YLR131C	YOR348C	0.027	
YLR131C	YOR349W	0.027	
YLR131C	YOR357C	0.0462	inhibitor
YLR131C	YOR358W	0.0462	
YLR131C	YOR372C	0.011	
YLR131C	YOR373W	0.001978962	
YLR131C	YPL018W	0.00888	
YLR131C	YPL019C	0.00888	
YLR131C	YPL022W	0.0398	
YLR131C	YPL023C	0.0398	
YLR131C	YPL024W	2.237353e-09	
YLR131C	YPL025C	4.15e-08	
YLR131C	YPL026C	0.01837316	
YLR131C	YPL050C	0.0114	
YLR131C	YPL056C	0.00866	
YLR131C	YPL081W	0.003273576	
YLR131C	YPL082C	0.0159	
YLR131C	YPL093W	0.02737782	
YLR131C	YPL126W	0.004229645	
YLR131C	YPL134C	0.0232	
YLR131C	YPL220W	0.04817196	
YLR131C	YPL230W	0.001179314	
YLR131C	YPL251W	0.00266	
YLR131C	YPL253C	0.00266	
YLR131C	YPR010C	0.01780759	
YLR131C	YPR016C	0.02684962	
YLR131C	YPR071W	0.0399	
YLR131C	YPR105C	0.00382	
YLR131C	YPR106W	0.0005463468	
YLR131C	YPR115W	0.00782	
YLR131C	YPR119W	0.02522898	
YLR131C	YPR151C	0.0198	
YLR131C	YPR181C	0.0194	
YLR131C	YPR182W	0.0194	
YLR131C	YPR184W	0.0389926	
YLR131C	YPR187W	0.005466934	
YLR131C	snR60	0.04999	
YLR131C	tM(CAU)J3	0.003585	
YLR176C	MCO10	0.04999	
YLR176C	MCO14	0.04999	
YLR176C	MCO6	0.04999	
YLR176C	PDL32	0.04999	
YLR176C	TL(CAA)L	0.04999	
YLR176C	TMH18	0.04999	
YLR176C	TW(CCA)J	0.04999	
YLR176C	YAL001C	0.00963	
YLR176C	YAL009W	0.0494	
YLR176C	YAL010C	0.0494	
YLR176C	YAL035W	0.02507005	
YLR176C	YAL055W	0.0268	
YLR176C	YAL058W	0.00446	
YLR176C	YBL106C	0.0288	
YLR176C	YBR005W	0.04999	
YLR176C	YBR025C	0.04999	
YLR176C	YBR040W	0.0188	
YLR176C	YBR042C	0.00051	
YLR176C	YBR109C	0.0267	
YLR176C	YBR110W	0.0267	
YLR176C	YBR112C	0.0221	
YLR176C	YBR114W	0.0221	activator
YLR176C	YBR123C	0.0231	
YLR176C	YBR128C	0.00155	
YLR176C	YBR196C-A	0.04999	
YLR176C	YBR202W	0.001670048	
YLR176C	YBR213W	0.0402	
YLR176C	YBR223C	0.0116	
YLR176C	YBR226C	0.0116	
YLR176C	YBR227C	0.0116	
YLR176C	YBR228W	0.0116	
YLR176C	YBR234C	0.0319	
YLR176C	YBR235W	0.0319	
YLR176C	YBR255C-A	0.04999	
YLR176C	YBR256C	0.04999	
YLR176C	YCL002C	0.00814	
YLR176C	YCL006C	0.00814	
YLR176C	YCL007C	0.00814	
YLR176C	YCL008C	0.00814	
YLR176C	YCL009C	0.00814	
YLR176C	YCL010C	0.00814	
YLR176C	YCL046W	0.0193	
YLR176C	YCL047C	0.0193	
YLR176C	YCR002C	0.00814	
YLR176C	YCR004C	0.00814	
YLR176C	YCR005C	0.00814	activator
YLR176C	YCR006C	0.00814	
YLR176C	YCR008W	0.00814	
YLR176C	YCR012W	0.00814	
YLR176C	YCR028C	0.0261	
YLR176C	YCR039C	0.0373	inhibitor
YLR176C	YCR040W	0.0373	
YLR176C	YCR041W	0.0373	
YLR176C	YDL045C	0.0147	
YLR176C	YDL054C	0.0398	
YLR176C	YDL085C-A	7.692e-06	
YLR176C	YDL085W	1.1806e-05	
YLR176C	YDL098C	0.0437	
YLR176C	YDL101C	0.00739	
YLR176C	YDL127W	0.0123	
YLR176C	YDL129W	2.12169e-05	
YLR176C	YDL130W	0.0157	
YLR176C	YDL144C	0.04999	
YLR176C	YDL172C	0.0127	
YLR176C	YDL192W	0.0286	
YLR176C	YDL229W	1.856117e-07	
YLR176C	YDL230W	0.04999	
YLR176C	YDL231C	0.009906	
YLR176C	YDR014W	0.0262	
YLR176C	YDR022C	0.00155	
YLR176C	YDR024W	0.0228	
YLR176C	YDR025W	0.0228	
YLR176C	YDR034C-A	0.0335	
YLR176C	YDR034C-C	0.0143	
YLR176C	YDR034C-D	0.0143	
YLR176C	YDR048C	0.0164	
YLR176C	YDR067C	0.00694	
YLR176C	YDR068W	0.00694	
YLR176C	YDR070C	0.039	
YLR176C	YDR084C	0.0357	
YLR176C	YDR086C	0.000374	
YLR176C	YDR098C	0.0076	
YLR176C	YDR101C	0.00609	
YLR176C	YDR149C	0.0342	
YLR176C	YDR159W	0.025	
YLR176C	YDR186C	0.00707	inhibitor
YLR176C	YDR188W	0.00707	
YLR176C	YDR212W	0.0417	
YLR176C	YDR239C	0.0156	
YLR176C	YDR241W	0.0156	
YLR176C	YDR269C	0.0246	
YLR176C	YDR271C	0.0246	
YLR176C	YDR272W	0.0246	
YLR176C	YDR292C	0.000155	
YLR176C	YDR363W-A	0.0243	
YLR176C	YDR372C	0.00401	activator
YLR176C	YDR373W	0.00401	
YLR176C	YDR375C	0.0151	
YLR176C	YDR376W	0.0151	
YLR176C	YDR396W	0.0127	
YLR176C	YDR410C	3.430069e-08	inhibitor
YLR176C	YDR412W	0.004658893	
YLR176C	YDR426C	0.0431	
YLR176C	YDR427W	0.0431	
YLR176C	YDR429C	0.00393	
YLR176C	YDR431W	0.00393	
YLR176C	YDR472W	0.00397	
YLR176C	YDR496C	0.00134	
YLR176C	YDR506C	0.00977	
YLR176C	YDR537C	0.00339	
YLR176C	YDR539W	0.00339	
YLR176C	YEL003W	0.0371	
YLR176C	YEL013W	0.0351	
YLR176C	YEL014C	0.0351	
YLR176C	YEL016C	0.03678681	
YLR176C	YER022W	0.000576	
YLR176C	YER071C	0.0465	
YLR176C	YER072W	0.0465	inhibitor
YLR176C	YER081W	0.0165	
YLR176C	YER082C	0.0458	
YLR176C	YER084W	0.0458	
YLR176C	YER087C-B	0.04999	
YLR176C	YER097W	0.0271	
YLR176C	YER098W	0.0271	
YLR176C	YER174C	0.0157	
YLR176C	YER175W-A	0.04999	
YLR176C	YER181C	0.00308	
YLR176C	YFR007W	0.0112	
YLR176C	YGL002W	0.0389	
YLR176C	YGL003C	0.0389	
YLR176C	YGL016W	0.0302	
YLR176C	YGL029W	0.0323	
YLR176C	YGL041C	0.0224	
YLR176C	YGL083W	0.0436	
YLR176C	YGL084C	0.0436	
YLR176C	YGL096W	0.04999	activator
YLR176C	YGL098W	0.0445	activator
YLR176C	YGL101W	0.0241	
YLR176C	YGL102C	0.0241	
YLR176C	YGL116W	0.00531	
YLR176C	YGL134W	0.0307	
YLR176C	YGL156W	0.0105	
YLR176C	YGL164C	0.0344	
YLR176C	YGL165C	0.0344	
YLR176C	YGL170C	0.0296	
YLR176C	YGL203C	0.0177	
YLR176C	YGL204C	0.0185	
YLR176C	YGL240W	0.0152	
YLR176C	YGL241W	0.0152	
YLR176C	YGL242C	0.0152	
YLR176C	YGL248W	0.0246	
YLR176C	YGL262W	0.0164	
YLR176C	YGR059W	0.00181	
YLR176C	YGR076C	0.0226	
YLR176C	YGR084C	0.0458	
YLR176C	YGR119C	0.0406	
YLR176C	YGR120C	0.01658844	
YLR176C	YGR146C-A	0.04999	
YLR176C	YGR167W	0.0305	
YLR176C	YGR172C	0.02927657	inhibitor
YLR176C	YGR174C	0.0326	
YLR176C	YGR180C	2.547477e-09	inhibitor
YLR176C	YGR181W	0.002844	
YLR176C	YGR200C	0.0306	
YLR176C	YGR212W	0.0409	inhibitor
YLR176C	YGR219W	0.0355	
YLR176C	YGR221C	0.0432	
YLR176C	YGR222W	0.01	
YLR176C	YGR255C	0.00877	
YLR176C	YGR256W	0.00577	
YLR176C	YGR263C	0.00166	
YLR176C	YGR265W	0.00166	
YLR176C	YGR277C	0.00714	
YLR176C	YGR278W	0.00714	
YLR176C	YHL008C	0.000202	
YLR176C	YHL023C	0.0264	
YLR176C	YHL035C	0.0455	
YLR176C	YHR005C-A	0.0165	
YLR176C	YHR011W	0.0337	
YLR176C	YHR013C	0.0464	
YLR176C	YHR014W	0.0464	
YLR176C	YHR028C	0.0181	
YLR176C	YHR044C	0.00506	
YLR176C	YHR045W	0.00506	
YLR176C	YHR062C	0.0246	
YLR176C	YHR085W	0.0376	
YLR176C	YHR139C-A	0.0276	
YLR176C	YHR140W	0.0276	
YLR176C	YHR147C	0.0274	
YLR176C	YHR148W	0.0274	
YLR176C	YHR153C	0.00074	
YLR176C	YHR154W	0.00074	activator
YLR176C	YHR160C	0.0149	
YLR176C	YHR166C	0.00221	
YLR176C	YHR167W	0.00221	
YLR176C	YHR181W	0.00206	
YLR176C	YIL015C-A	0.0487	
YLR176C	YIL064W	0.001431554	
YLR176C	YIL066C	1.439372e-07	
YLR176C	YIL085C	0.0203	
YLR176C	YIL086C	0.0203	
YLR176C	YIL087C	0.0203	
YLR176C	YIL134W	0.0367	
YLR176C	YIR038C	0.04481915	
YLR176C	YJL008C	0.0338	
YLR176C	YJL013C	0.0363	
YLR176C	YJL024C	0.0248	
YLR176C	YJL026W	7.869544e-07	inhibitor
YLR176C	YJL027C	0.00188	
YLR176C	YJL029C	0.0002599689	
YLR176C	YJL057C	0.04999	
YLR176C	YJL061W	0.0357	
YLR176C	YJL067W	0.0456	
YLR176C	YJL068C	0.002670926	
YLR176C	YJL075C	0.0117	
YLR176C	YJL113W	0.0107	
YLR176C	YJL114W	0.0107	
YLR176C	YJL134W	1.649305e-08	inhibitor
YLR176C	YJL135W	7.57e-05	
YLR176C	YJL136C	1.903905e-05	
YLR176C	YJL137C	0.003389232	
YLR176C	YJL145W	0.00428	
YLR176C	YJL157C	0.04999	activator
YLR176C	YJL200C	0.0294	
YLR176C	YJL213W	0.04999	activator
YLR176C	YJR055W	0.0188	
YLR176C	YJR088C	0.00547	
YLR176C	YJR089W	0.00547	
YLR176C	YJR100C	0.0187	
YLR176C	YJR111C	0.0449	
YLR176C	YJR112W	0.0449	
YLR176C	YJR140C	0.00455	
YLR176C	YJR141W	0.00455	
YLR176C	YJR142W	0.0178	
YLR176C	YKL070W	0.0415	
YLR176C	YKL077W	0.0212	
YLR176C	YKL092C	0.0151	
YLR176C	YKL100C	0.00658	
YLR176C	YKL127W	0.0371	
YLR176C	YKL156W	0.0334	
YLR176C	YKL172W	0.00512	
YLR176C	YKL188C	0.0445	
YLR176C	YKR026C	0.000834	
YLR176C	YKR073C	0.0347	
YLR176C	YKR074W	0.00506	
YLR176C	YLL002W	0.0129	activator
YLR176C	YLL033W	0.001928772	
YLR176C	YLL034C	0.0002397068	
YLR176C	YLR002C	0.02289581	
YLR176C	YLR003C	0.0468	
YLR176C	YLR034C	0.00166	inhibitor
YLR176C	YLR098C	0.0432	
YLR176C	YLR106C	0.00199	
YLR176C	YLR107W	0.00199	
YLR176C	YLR151C	0.0331	
YLR176C	YLR165C	0.0226	inhibitor
YLR176C	YLR175W	0.04	
YLR176C	YLR183C	0.0317	activator
YLR176C	YLR184W	0.0317	inhibitor
YLR176C	YLR209C	0.0196	
YLR176C	YLR210W	0.0196	
YLR176C	YLR284C	0.0379	
YLR176C	YLR285W	0.0379	
YLR176C	YLR286C	1.127044e-07	
YLR176C	YLR287C	0.0146	
YLR176C	YLR287C-A	0.00995	
YLR176C	YLR334C	0.0182	
YLR176C	YLR342W-A	0.04999	
YLR176C	YLR369W	0.0105	
YLR176C	YLR381W	0.0264	
YLR176C	YLR395C	0.021	inhibitor
YLR176C	YLR409C	0.00427	
YLR176C	YLR410W	0.00427	
YLR176C	YLR423C	0.0279	
YLR176C	YLR424W	0.0279	
YLR176C	YML053C	0.02271462	
YLR176C	YML058W	0.000966369	
YLR176C	YML058W-A	0.01374355	inhibitor
YLR176C	YML059C	0.0131	
YLR176C	YMR013W-A	0.04999	
YLR176C	YMR052W	0.0072	
YLR176C	YMR063W	0.04329934	
YLR176C	YMR119W	0.011	
YLR176C	YMR119W-A	0.011	
YLR176C	YMR130W	0.0302	
YLR176C	YMR177W	0.0001006391	inhibitor
YLR176C	YMR187C	0.00732	
YLR176C	YMR194C-B	0.04999	
YLR176C	YMR279C	0.0001199372	inhibitor
YLR176C	YMR290W-A	0.0119	
YLR176C	YNL024C-A	0.04999	
YLR176C	YNL097C-B	0.04999	
YLR176C	YNL100W	0.0421	
YLR176C	YNL105W	0.0417	
YLR176C	YNL120C	0.0177	
YLR176C	YNL131W	0.0149	
YLR176C	YNL188W	0.00432	
YLR176C	YNL209W	0.00852	
YLR176C	YNL225C	0.0397	
YLR176C	YNL247W	0.03941459	
YLR176C	YNL259C	0.00544	
YLR176C	YNL261W	0.00874	
YLR176C	YNL313C	0.04999	
YLR176C	YNL330C	0.00555	
YLR176C	YNR024W	0.0427	
YLR176C	YNR049C	0.0412	
YLR176C	YNR050C	0.0237	
YLR176C	YOL003C	0.0497	
YLR176C	YOL063C	0.0258	
YLR176C	YOL102C	0.0151	
YLR176C	YOR005C	0.0238	
YLR176C	YOR041C	0.0303	
YLR176C	YOR059C	0.0403	
YLR176C	YOR112W	0.00149	
YLR176C	YOR115C	0.0136	
YLR176C	YOR125C	0.01369	
YLR176C	YOR166C	0.0213	
YLR176C	YOR205C	0.0211	
YLR176C	YOR206W	0.0211	
YLR176C	YOR263C	0.00342	
YLR176C	YOR265W	0.00342	
YLR176C	YOR267C	0.03137091	
YLR176C	YOR268C	2.669978e-06	
YLR176C	YOR269W	6.347405e-07	
YLR176C	YOR270C	0.0305	
YLR176C	YOR275C	0.0487	
YLR176C	YOR276W	0.0487	
YLR176C	YOR279C	0.0004384662	
YLR176C	YOR280C	1.250364e-07	inhibitor
YLR176C	YOR281C	0.047	
YLR176C	YOR282W	1.3e-05	
YLR176C	YOR283W	0.002611143	
YLR176C	YOR284W	0.000206	
YLR176C	YOR285W	0.0434	
YLR176C	YOR286W	0.0227	
YLR176C	YOR287C	0.0236	
YLR176C	YOR288C	0.0192	
YLR176C	YOR289W	0.0192	
YLR176C	YOR296W	0.0217	
YLR176C	YOR304C-A	0.0254	
YLR176C	YOR304W	0.0253	
YLR176C	YOR305W	0.0254	
YLR176C	YOR329C	0.0341	
YLR176C	YOR368W	0.0376	
YLR176C	YOR375C	0.013	
YLR176C	YOR376W	0.013	
YLR176C	YOR378W	0.000415	inhibitor
YLR176C	YPL039W	0.0093	
YLR176C	YPL040C	0.0093	
YLR176C	YPL043W	0.0129	
YLR176C	YPL097W	0.02719435	
YLR176C	YPL099C	0.01511725	inhibitor
YLR176C	YPL129W	0.0468	
YLR176C	YPL188W	0.000667	
YLR176C	YPL189C-A	0.04999	
YLR176C	YPL189W	0.0077	
YLR176C	YPL190C	0.0077	
YLR176C	YPL191C	0.00785	
YLR176C	YPL196W	0.0304	
YLR176C	YPL197C	0.0304	
YLR176C	YPL213W	0.0009258387	
