t	r_TF1	r_TF2	r_KP1	r_KP2	r_KP3	r_O1	p_TF1	p_TF2	p_KP1	p_KP2	p_KP3	p_O1	ψ_TF1	ψ_TF2	ψ_KP1	ψ_KP2	ψ_KP3
0.0	1.0	1.0	1.0	1.0	0.9447027979425693	0.11239788006308375	1.0	1.0	1.0	1.0	0.9438562414602142	0.11242413568146038	0.5490787970585819	0.6421717122311301	1.0	0.35444037692777	0.9394272989277862
0.26345174741486554	1.0	1.0	0.9912229159790232	1.0	0.9447040910876338	0.1123978776558628	1.0	1.0	0.9999772821023108	1.0	0.9438619157660925	0.11242395385667493	0.5490787970883954	0.6421717121620973	0.9999999392966425	0.3544404783033866	0.9394531529707345
1.2634517474148654	1.0	1.0	0.9586028677129311	1.0	0.9447089365747251	0.11239786871842498	1.0	1.0	0.9994866565925234	1.0	0.9438831880576082	0.11242327493084563	0.5490787970357968	0.6421716768542755	0.9999934427423964	0.3544408567659682	0.939550220843438
2.2634517474148654	1.0	1.0	0.927056632746741	1.0	0.9447136838864798	0.11239785998439061	1.0	1.0	0.9983812553176281	1.0	0.9439040453821871	0.11242261344912738	0.549078794400141	0.6421713591788372	0.9999630757397295	0.3544412253864738	0.9396456193778887
3.2634517474148654	1.0	1.0	0.8965488624202167	1.0	0.9447183350042907	0.1123978510447372	1.0	1.0	0.9966935953540283	1.0	0.9439244957436246	0.11242196895818006	0.549078779920867	0.6421702338730855	0.999891608178491	0.35444158435055545	0.9397393762131931
4.263451747414866	1.0	1.0	0.8670453717090917	1.0	0.9447228918520181	0.11239784105846919	1.0	1.0	0.9944548843673733	1.0	0.943944546993336	0.11242134100039923	0.5490787331967564	0.6421675389460604	0.999763282204143	0.3544419336816389	0.9398315185555103
5.263451747414866	1.0	1.0	0.8385131009195531	1.0	0.9447273562817349	0.11239782867970304	1.0	1.0	0.9916950683680862	1.0	0.9439642068325724	0.11242072910169051	0.5490786193518439	0.6421623166813984	0.999563729508687	0.354442273105582	0.9399220731842388
6.263451747414866	1.0	1.0	0.8109200786436981	1.0	0.9447317300562922	0.1123978120422306	1.0	1.0	0.9884428778043126	1.0	0.9439834828141801	0.11242013275844252	0.5490783865477232	0.6421534502794085	0.9992798925095332	0.35444260188746274	0.9400110664581127
7.263451747414866	1.0	1.0	0.7842353859344521	1.0	0.9447360148297113	0.11239778878989969	1.0	1.0	0.9847258720487797	1.0	0.9440023823438465	0.11241955142505973	0.5490779642284821	0.6421396965011321	0.9988999492506875	0.35444291864975624	0.9400985243211958
8.263451747414866	1.0	1.0	0.7584291216598069	1.0	0.9447402121262605	0.11239775614264366	1.0	1.0	0.9805704823341648	1.0	0.944020912680803	0.11241898450309717	0.5490772619959444	0.6421197146486705	0.9984132418672632	0.3544432211797491	0.9401844723087658
9.263451747414866	1.0	1.0	0.7334723689975559	1.0	0.9447443233189398	0.11239771098933245	1.0	1.0	0.9760020531897408	1.0	0.9440390809379741	0.1124184313327655	0.549076169023331	0.6420920921909229	0.9978102084607052	0.3544435062327861	0.9402689355530789
10.263451747414866	1.0	1.0	0.7093371630329823	1.0	0.9447483496079767	0.11239764999982463	1.0	1.0	0.9710448824302949	1.0	0.9440568940815798	0.11241789118734032	0.5490745539249727	0.6420553673214252	0.9970823182382442	0.35444376933683014	0.9403519387890047
11.263451747414866	1.0	1.0	0.6859964594231945	1.0	0.9447522919998328	0.11239756974968602	1.0	1.0	0.9657222597466073	1.0	0.9440743589302123	0.11241736327081288	0.5490722650084124	0.6420080487146993	0.9962220097760005	0.3544440046028306	0.9404335063595229
12.263451747414866	1.0	1.0	0.6634241040929926	1.0	0.9447561512871219	0.11239746685201839	1.0	1.0	0.960056503945122	1.0	0.9440914821534174	0.11241684671895236	0.5490691308431886	0.6419486327290086	0.9952226322708219	0.35444420454452397	0.9405136622210736
13.263451747414866	1.0	1.0	0.6415948039283123	1.0	0.9447599280297617	0.11239733809171991	1.0	1.0	0.9540689988828416	1.0	0.9441082702698215	0.11241634060381342	0.5490649610878716	0.6418756182863488	0.9940783896513948	0.35444435991052636	0.9405924299487531
14.263451747414866	1.0	1.0	0.6204840984344054	1.0	0.9447636225376048	0.11239718055828789	1.0	1.0	0.9477802281419336	1.0	0.9441247296448487	0.11241584394160997	0.5490595475235763	0.6417875196446363	0.9927842874244069	0.3544444595309053	0.9406698327413512
15.263451747414866	1.0	1.0	0.6000683323269996	1.0	0.9447672348547306	0.1123969917739782	1.0	1.0	0.9412098084870424	1.0	0.9441408664880794	0.11241535570378659	0.5490526652482577	0.6416828772622043	0.9913360821365754	0.35444449017983576	0.9407458934262222
16.263451747414866	1.0	1.0	0.5803246290257242	1.0	0.9447707647455246	0.11239676981476368	1.0	1.0	0.9343765221468516	1.0	0.9441566868503012	0.11241487483104866	0.5490440739916439	0.6415602669407305	0.989730233338201	0.35444443645543827	0.9408206344639886
17.263451747414866	1.0	1.0	0.5612308650201018	1.0	0.944774211682623	0.11239651342209	1.0	1.0	0.9272983479600527	1.0	0.9441721966203079	0.11241440025005953	0.5490335195157254	0.6414183074195067	0.9879638579385596	0.3544442806774616	0.9408940779530728
18.263451747414866	1.0	1.0	0.5427656450793801	1.0	0.9447775748367572	0.11239622210391755	1.0	1.0	0.9199924914245179	1.0	0.944187401521499	0.112413930892475	0.5490207350703221	0.6412556665814256	0.986034686847918	0.3544440028031006	0.9409662456340578
19.263451747414866	1.0	1.0	0.5249082782784275	1.0	0.9447808530684998	0.11239589622396684	1.0	1.0	0.9124754136871768	1.0	0.9442023071083331	0.1124134657159603	0.5490054428774329	0.6410710664191658	0.9839410238052603	0.3544435803609251	0.9410371588938747
20.263451747414866	1.0	1.0	0.507638754812827	1.0	0.9447840449218821	0.11239553707845776	1.0	1.0	0.9047628595108309	1.0	0.9442169187626867	0.1124130037268207	0.5489873556218633	0.6408632868987464	0.9816817062949439	0.35444298840263133	0.9411068387698198
21.263451747414866	1.0	1.0	0.4909377235771909	1.0	0.9447871486198286	0.1123951469599534	1.0	1.0	0.8968698842529224	1.0	0.9442312416901669	0.11241254400387282	0.5489661779290469	0.6406311688468858	0.9792560684594743	0.35444219947211086	0.9411753059534027
22.263451747414866	1.0	1.0	0.4747864704815689	1.0	0.9447901620613355	0.11239472920819225	1.0	1.0	0.888810879890094	1.0	0.9442452809164248	0.11241208572318626	0.5489416078140622	0.6403736159784001	0.9766639059194056	0.35444118359115434	0.9412425807940288
23.263451747414866	1.0	1.0	0.4591668974816564	1.0	0.9447930828203017	0.11239428824802224	1.0	1.0	0.8805996001212388	1.0	0.9442590412835105	0.11241162818333532	0.5489133380886111	0.6400895961702187	0.973905442415039	0.35443990826096655	0.9413086833025204
24.263451747414866	1.0	1.0	0.4440615022993019	1.0	0.944795908145911	0.11239382961473962	1.0	1.0	0.8722491845806354	1.0	0.9442725274463116	0.11241117083081542	0.5488810577152006	0.6397781420794456	0.9709812981881167	0.35443833847856165	0.9413736331544812
25.263451747414866	1.0	1.0	0.42945335881059216	1.0	0.944798634964452	0.11239335996729057	1.0	1.0	0.8637721821917008	1.0	0.9442857438691092	0.11241071328529766	0.5488444530999692	0.6394383511942746	0.9678924600250914	0.3544364367670259	0.9414374496935102
26.263451747414866	1.0	1.0	0.4153260980795379	1.0	0.9448012598824608	0.11239288708991489	1.0	1.0	0.855180573690864	1.0	0.9442986948222827	0.11241025536441714	0.5488032093175522	0.6390693853984333	0.9646402528868054	0.3544341632185801	0.9415001519342703
27.263451747414866	1.0	1.0	0.40166389001610825	1.0	0.9448037791910605	0.11239241988290584	1.0	1.0	0.8464857933500665	1.0	0.9443113843791926	0.11240979710781501	0.5487570112630985	0.6386704701222067	0.9612263130525384	0.3544314755493389	0.9415617585654197
28.263451747414866	1.0	1.0	0.38845142563806084	1.0	0.9448061888713781	0.11239196834322762	1.0	1.0	0.8376987499254384	1.0	0.9443238164132656	0.11240933880017982	0.5487055447280585	0.6382408931459483	0.9576525627093825	0.3544283291646485	0.9416222879524123
29.263451747414866	1.0	1.0	0.37567389991669153	1.0	0.9448084846009124	0.11239154353577932	1.0	1.0	0.8288298468587653	1.0	0.9443359945953006	0.11240888099306047	0.5486484973976746	0.6377800031153157	0.953921185920787	0.35442467723388366	0.9416817581401752
30.263451747414866	1.0	1.0	0.3633169951872816	1.0	0.9448106617607326	0.11239115755612074	1.0	1.0	0.8198890017574639	1.0	0.9443479223910152	0.1124084245252499	0.5485855597692381	0.637287207821266	0.9500346059108844	0.3544204707735972	0.9417401868556704
31.263451747414866	1.0	1.0	0.3513668651056534	1.0	0.9448127154433887	0.11239082348548667	1.0	1.0	0.8108856651779184	1.0	0.9443596030588427	0.11240797054156527	0.5485164259911501	0.6367619722920924	0.9459954636038683	0.3544156587379407	0.9417975915103497
