t	r_TF1	r_TF2	r_KP1	r_KP2	r_KP3	r_O1	p_TF1	p_TF2	p_KP1	p_KP2	p_KP3	p_O1	ψ_TF1	ψ_TF2	ψ_KP1	ψ_KP2	ψ_KP3
0.0	1.0	1.0	1.0	1.0	0.9447027979425693	0.11239788006308375	1.0	1.0	1.0	1.0	0.9438562414602142	0.11242413568146038	0.5490787970585819	0.6421717122311301	1.0	0.35444037692777	0.9394272989277862
0.25791667711168736	0.9904485811304305	1.0	1.0	1.0	0.9447040639857921	0.11239787773630258	0.9999726188297278	1.0	1.0	1.0	0.943861796852559	0.11242395766401149	0.549078735928671	0.6421717122311303	1.0	0.3544404761374668	0.9394526109956797
1.2579166771116874	0.9542705578527204	1.0	1.0	1.0	0.9447089073965457	0.1123978853248715	0.9993614296190443	1.0	1.0	1.0	0.9438830714466405	0.11242327875019102	0.5490718884750193	0.642171712231131	1.0	0.35444083086410527	0.9395496881859378
2.2579166771116874	0.9194143644239389	1.0	1.0	1.0	0.9447136312570495	0.11239802713761637	0.9979827573599458	1.0	1.0	1.0	0.9439039307561962	0.11242261905495793	0.5490398916675759	0.6421717122311317	1.0	0.3544409824516646	0.9396450958813347
3.2579166771116874	0.8858317053875844	1.0	1.0	1.0	0.9447181970128011	0.11239855537831772	0.9958820124885983	1.0	1.0	1.0	0.9439243817854207	0.11242198459436865	0.5489649867077078	0.6421717122311322	1.0	0.3544405655256442	0.939738861708272
4.257916677111687	0.8534760498494557	1.0	1.0	1.0	0.9447225467327045	0.11239983955524362	0.993102564320124	1.0	1.0	1.0	0.9439444301404811	0.11242138936677114	0.5488313649406329	0.6421717122311328	1.0	0.3544390426732278	0.939831012825641
5.257916677111687	0.8223025670061602	1.0	1.0	1.0	0.9447266056019382	0.11240234914541986	0.9896858240246523	1.0	1.0	1.0	0.9439640796088832	0.1124208579671005	0.5486250267580821	0.6421717122311333	1.0	0.3544357292419202	0.9399215758996127
6.257916677111687	0.7922680640292058	1.0	1.0	1.0	0.9447302841108541	0.11240663848792952	0.9856713243869636	1.0	1.0	1.0	0.9439833318083581	0.11242042771116027	0.5483336491008646	0.6421717122311338	1.0	0.3544298160036274	0.9400105770705268
7.257916677111687	0.7633309262186101	1.0	1.0	1.0	0.9447334799499868	0.11241333380295568	0.9810967964713049	1.0	1.0	1.0	0.9440021858959775	0.11242015033940594	0.5479464610830109	0.6421717122311342	1.0	0.3544203898256679	0.9400980419134765
8.257916677111687	0.7354510593431064	1.0	1.0	1.0	0.9447360796264394	0.11242312220190757	0.9759982433084262	1.0	1.0	1.0	0.9440206383287615	0.11242009336480502	0.5474541272843413	0.6421717122311347	1.0	0.35440645248166164	0.9401839953939521
9.257916677111687	0.7085898340870551	1.0	1.0	1.0	0.9447379598200623	0.11243674253627088	0.9704100107175209	1.0	1.0	1.0	0.9440386826676951	0.1124203411239045	0.5468486382822049	0.642171712231135	1.0	0.35438693772749924	0.9402684618196957
10.257916677111687	0.6827100325270884	1.0	1.0	1.0	0.9447389884994141	0.11245497792548258	0.9643648553715528	1.0	1.0	1.0	0.944056309417756	0.1124209955846158	0.5461232080158201	0.6421717122311353	1.0	0.35436072676050734	0.9403514647897161
11.257916677111687	0.6577757965643275	1.0	1.0	1.0	0.9447390258179117	0.11247864980438509	0.9578940102104041	1.0	1.0	1.0	0.9440735058972549	0.11242217695866644	0.5452721775981726	0.6421717122311357	1.0	0.35432666217337255	0.9404330271412467
