t	r_TF1	r_TF2	r_KP1	r_KP2	r_KP3	r_O1	p_TF1	p_TF2	p_KP1	p_KP2	p_KP3	p_O1	ψ_TF1	ψ_TF2	ψ_KP1	ψ_KP2	ψ_KP3
0.0	1.0	1.0	1.0	1.0	0.9447027979425693	0.11239788006308375	1.0	1.0	1.0	1.0	0.9438562414602142	0.11242413568146038	0.5490787970585819	0.6421717122311301	1.0	0.35444037692777	0.9394272989277862
0.2906972749597434	1.0	1.0	1.0	1.0	0.9391009714022683	0.1123978774082324	1.0	1.0	1.0	1.0	0.9438417570164258	0.11242393512384392	0.5490787970915306	0.6421717122311303	1.0	0.3544404887473523	0.93945577538312
1.2906972749597434	1.0	1.0	1.0	1.0	0.920083237999038	0.1123978684871756	1.0	1.0	1.0	1.0	0.943481033897689	0.11242325667937553	0.549078797201469	0.642171712231131	1.0	0.35444086693902893	0.9395490026059821
2.2906972749597436	1.0	1.0	1.0	1.0	0.9014508221227576	0.11239785988510607	1.0	1.0	1.0	1.0	0.9426553096766269	0.11242259566794796	0.5490787973063178	0.6421717122311317	1.0	0.35444123530696636	0.9396270942451622
3.2906972749597436	1.0	1.0	1.0	1.0	0.883195916870605	0.11239785159062636	1.0	1.0	1.0	1.0	0.9413859011891722	0.11242195164390309	0.5490787974063126	0.6421717122311322	1.0	0.3544415941063181	0.939680405924905
4.290697274959744	1.0	1.0	1.0	1.0	0.8653108735151002	0.11239784359274589	1.0	1.0	1.0	1.0	0.9396933937756045	0.11242132417289268	0.5490787975016781	0.6421717122311328	1.0	0.3544419435856115	0.9396999651870037
5.290697274959744	1.0	1.0	1.0	1.0	0.8477881982993214	0.11239783588086638	1.0	1.0	1.0	1.0	0.9375976636469027	0.11242071283159437	0.5490787975926287	0.6421717122311333	1.0	0.35444228398692	0.9396774409144162
6.290697274959744	1.0	1.0	1.0	1.0	0.8306205492970525	0.11239782844476791	1.0	1.0	1.0	1.0	0.9351178996078934	0.11242011720743472	0.5490787976793686	0.6421717122311338	1.0	0.35444261554603057	0.9396051139105741
7.290697274959744	1.0	1.0	1.0	1.0	0.8138007333365473	0.11239782127459541	1.0	1.0	1.0	1.0	0.9322726241550132	0.11241953689831904	0.549078797762093	0.6421717122311342	1.0	0.3544429384926068	0.939475848595074
8.290697274959744	1.0	1.0	1.0	1.0	0.7973217029866214	0.11239781436084567	1.0	1.0	1.0	1.0	0.9290797139660224	0.11241897151236792	0.5490787978409876	0.6421717122311347	1.0	0.3544432530503481	0.9392830657776863
9.290697274959744	1.0	1.0	1.0	1.0	0.7811765536038083	0.11239780769435477	1.0	1.0	1.0	1.0	0.9255564197985369	0.11241842066766032	0.5490787979162297	0.642171712231135	1.0	0.3544435594371444	0.9390207164738281
