/home/WIN/cdegma/PKTFX/data/dream/lambda_01/5_4
loss	sse	Lt	Lp
56.95511	47.17994	46.88076	31.69137
55.56368	45.82343	46.83846	31.69203
54.43864	44.72935	46.79609	31.68878
53.34630	43.66639	46.75539	31.68852
52.07456	42.43038	46.70945	31.68790
50.84477	41.23587	46.66239	31.68600
49.65524	40.08081	46.62152	31.68119
48.50056	38.96625	46.57731	31.67125
47.38582	37.88676	46.53147	31.66459
46.30424	36.84358	46.48745	31.65358
45.08751	35.66930	46.43357	31.64118
44.07908	34.69793	46.38903	31.63046
43.10244	33.75473	46.34686	31.62062
42.15715	32.84613	46.29227	31.60838
41.23734	31.96664	46.24353	31.59462
40.34964	31.11328	46.19620	31.58330
39.48742	30.28669	46.15181	31.56981
38.79375	29.62142	46.10755	31.56140
38.11786	28.97039	46.07230	31.55387
37.46012	28.33645	46.03834	31.54619
36.56676	27.47847	45.99680	31.53154
35.82410	26.76807	45.93892	31.52091
35.22144	26.19419	45.90083	31.50704
34.63439	25.63390	45.85969	31.49444
33.94885	24.97940	45.82000	31.47887
33.39096	24.45019	45.77565	31.46476
32.84767	23.92890	45.74870	31.45290
32.31596	23.42798	45.69990	31.43751
31.69846	22.83732	45.66485	31.42389
31.09656	22.26601	45.61651	31.40822
30.51076	21.71223	45.56731	31.39024
29.94218	21.17344	45.52673	31.37146
29.38869	20.64777	45.49459	31.35131
28.85026	20.14032	45.44952	31.33137
28.32453	19.64820	45.40600	31.30887
27.90011	19.24429	45.37606	31.29667
27.48519	18.85190	45.34392	31.28330
27.07842	18.47015	45.30788	31.26659
26.68154	18.09789	45.27103	31.25340
26.29244	17.73394	45.23695	31.23638
25.91399	17.37709	45.20594	31.22078
25.46692	16.95971	45.16847	31.19871
25.03237	16.55504	45.12862	31.17769
24.67892	16.22492	45.09606	31.15794
24.33218	15.90290	45.06442	31.13840
23.92558	15.52758	45.02066	31.11363
23.52894	15.15952	44.99113	31.08973
23.14270	14.80173	44.95975	31.06410
22.82803	14.51390	44.91809	31.04401
22.40168	14.11792	44.88975	31.01220
22.04104	13.78822	44.85485	30.98510
21.63652	13.41539	44.81388	30.95329
21.35229	13.15890	44.78238	30.92949
21.02085	12.85438	44.75072	30.90178
20.69511	12.56071	44.71902	30.87212
20.43167	12.32136	44.68719	30.84884
20.17480	12.08684	44.66563	30.82801
19.87041	11.81176	44.64090	30.80118
19.62270	11.58918	44.60911	30.78076
19.33419	11.32640	44.58361	30.75759
19.05309	11.07373	44.55661	30.73477
18.77744	10.82710	44.51782	30.71142
18.46641	10.54642	44.48538	30.68782
18.20597	10.31333	44.45299	30.66669
17.95203	10.08634	44.42247	30.64481
17.66413	9.82807	44.39688	30.62068
17.46332	9.65013	44.37195	30.60258
17.22575	9.44222	44.33853	30.57737
16.99553	9.23730	44.31109	30.55702
16.76932	9.03704	44.29178	30.53323
16.55023	8.84172	44.25848	30.51306
16.37136	8.68639	44.24017	30.49174
16.15967	8.50016	44.21827	30.46782
15.95394	8.31897	44.19106	30.44765
15.78868	8.17181	44.17657	30.42972
15.62517	8.02957	44.16252	30.41009
15.43343	7.85962	44.13611	30.39013
15.24571	7.69565	44.11599	30.36731
15.06256	7.53598	44.09594	30.34553
14.88615	7.38157	44.07317	30.32518
14.73869	7.25605	44.05531	30.30599
14.56617	7.10648	44.03263	30.28501
14.39805	6.96321	44.01055	30.26334
14.23441	6.82147	43.98988	30.24591
14.07507	6.68377	43.96877	30.22595
13.94501	6.57198	43.95850	30.21009
13.81722	6.46006	43.94728	30.19600
13.69341	6.35647	43.91665	30.18428
13.57360	6.24799	43.90939	30.17638
13.45135	6.14493	43.89703	30.16105
13.33551	6.04270	43.88889	30.15203
13.19717	5.92720	43.85861	30.13549
13.06208	5.80924	43.84944	30.12515
12.93079	5.69774	43.83042	30.10950
12.80307	5.58922	43.80088	30.10052
12.67803	5.47891	43.79756	30.08624
12.55726	5.37554	43.77702	30.07566
12.43817	5.27041	43.76890	30.06436
12.33924	5.18944	43.74409	30.05294
12.24627	5.10513	43.74048	30.04556
12.13386	5.01066	43.71818	30.03261
12.04157	4.93064	43.70579	30.02393
11.95164	4.85590	43.69305	30.01152
11.84664	4.76243	43.67599	30.00479
11.74452	4.67541	43.65674	29.99344
11.64512	4.58968	43.64030	29.98359
11.54508	4.50530	43.62069	29.97197
11.46682	4.43902	43.59889	29.96591
11.38730	4.37168	43.59195	29.95419
11.29837	4.29149	43.58324	29.94812
11.22475	4.22865	43.56055	29.94275
11.15034	4.16816	43.54442	29.93292
11.06475	4.09275	43.52884	29.92326
10.98043	4.02420	43.51431	29.91063
10.89720	3.95366	43.49790	29.90008
10.83024	3.89574	43.47810	29.89427
10.76652	3.84054	43.46347	29.88862
10.69016	3.77672	43.44932	29.87598
10.61473	3.71130	43.44336	29.86583
10.54079	3.65210	43.42464	29.85238
10.48119	3.59876	43.41696	29.84741
10.42142	3.55037	43.40824	29.83716
10.35134	3.49196	43.39374	29.82553
10.29641	3.44399	43.38564	29.82126
10.24190	3.39693	43.36674	29.81418
10.17554	3.34266	43.35868	29.80213
10.12198	3.29782	43.34478	29.79534
10.05776	3.24734	43.32949	29.78266
10.00820	3.20208	43.32790	29.77811
9.94740	3.15242	43.31681	29.76727
9.89866	3.11053	43.30826	29.76033
9.84026	3.06420	43.29097	29.75141
9.79437	3.02351	43.28638	29.74400
9.74742	2.98295	43.27794	29.73876
9.70075	2.94684	43.26416	29.72804
9.64964	2.90136	43.25763	29.71969
9.60580	2.86550	43.23944	29.71365
9.56124	2.83084	43.23243	29.70380
9.51011	2.79131	43.20951	29.69371
9.46139	2.74709	43.20413	29.68796
9.42096	2.71147	43.20842	29.67902
9.37290	2.67451	43.19054	29.66836
9.32476	2.63710	43.17410	29.65832
9.28617	2.60493	43.16422	29.65135
9.24803	2.57186	43.15565	29.64303
9.21316	2.54436	43.13996	29.63661
9.16741	2.50488	43.14217	29.62728
9.13311	2.47878	43.11736	29.62018
9.09884	2.44660	43.12645	29.61158
9.05694	2.41693	43.10499	29.60285
9.01579	2.38303	43.09044	29.59174
8.97632	2.34692	43.08542	29.58529
8.93625	2.31802	43.06775	29.57252
8.89990	2.28517	43.06660	29.56466
8.86125	2.25743	43.04016	29.55377
8.83188	2.22993	43.04299	29.54644
8.79183	2.20315	43.02403	29.53253
8.76387	2.17694	43.02083	29.52776
8.73308	2.15459	43.00209	29.51802
8.70384	2.13140	43.00405	29.50752
8.66966	2.10359	42.99057	29.49810
8.64146	2.08381	42.97553	29.48994
8.61261	2.05904	42.98161	29.47850
8.58593	2.04136	42.95607	29.47473
8.55475	2.01302	42.95296	29.46689
8.51844	1.98577	42.93246	29.45633
8.47940	1.95674	42.92344	29.44255
8.45176	1.93294	42.91957	29.43601
8.42061	1.91109	42.90098	29.42594
8.39797	1.89090	42.90257	29.41856
8.37425	1.87242	42.88728	29.41338
8.34492	1.85201	42.87456	29.40274
8.32376	1.83138	42.87508	29.39679
8.29596	1.81133	42.86050	29.38756
8.26739	1.79082	42.84785	29.37735
8.24639	1.77372	42.84133	29.37094
8.22665	1.75772	42.83086	29.36484
8.20523	1.74155	42.81841	29.35881
8.18249	1.72696	42.80817	29.34785
8.16118	1.70820	42.80941	29.34285
8.13813	1.69206	42.79136	29.33800
8.11396	1.67363	42.78069	29.33317
8.09142	1.65751	42.76708	29.32753
8.07376	1.64122	42.76270	29.32520
8.05764	1.63088	42.75122	29.32095
8.03988	1.61325	42.75250	29.31930
8.02071	1.60588	42.72607	29.31152
7.99992	1.58481	42.73604	29.30798
7.98077	1.57153	42.71725	29.30715
7.95939	1.55671	42.70508	29.30220
7.94212	1.54146	42.69478	29.30136
7.92122	1.52991	42.68245	29.29493
7.90491	1.51535	42.67744	29.29383
7.89063	1.50598	42.67074	29.28908
7.87034	1.49000	42.66314	29.28600
7.85281	1.47926	42.64184	29.28293
7.83731	1.46501	42.64628	29.27906
7.81768	1.45236	42.62668	29.27295
7.80106	1.44085	42.61339	29.27130
7.78856	1.42589	42.62006	29.26883
7.76872	1.41674	42.59895	29.26136
7.75267	1.40332	42.60023	29.25656
7.73698	1.39413	42.58062	29.25176
7.72190	1.37881	42.58411	29.24856
7.70509	1.36774	42.57453	29.24249
7.69007	1.35792	42.55707	29.23971
7.67839	1.34731	42.55709	29.23637
7.66491	1.34288	42.53859	29.22922
7.64834	1.32970	42.53486	29.22358
7.63695	1.31853	42.53797	29.22129
7.62525	1.31098	42.52489	29.21919
7.61508	1.30061	42.52224	29.21742
7.60235	1.29706	42.50619	29.21182
7.58557	1.28328	42.50294	29.20730
7.57537	1.27546	42.48861	29.20791
7.55893	1.26436	42.48565	29.20109
7.54867	1.25458	42.48004	29.19800
7.53580	1.24710	42.47157	29.19445
7.52293	1.23729	42.46671	29.19145
7.50854	1.22815	42.46006	29.18589
7.49452	1.21791	42.44403	29.18160
7.48118	1.20948	42.43732	29.17691
7.47208	1.20182	42.42958	29.17570
7.46144	1.19413	42.42963	29.17135
7.45443	1.18739	42.42382	29.17189
7.44134	1.18052	42.40770	29.16620
7.43114	1.17212	42.41427	29.16214
7.41784	1.16624	42.38946	29.15823
7.40870	1.15622	42.38721	29.15576
7.39726	1.15041	42.38092	29.14857
7.38863	1.14061	42.37875	29.14922
7.37587	1.13616	42.37032	29.14147
7.36684	1.12878	42.36145	29.13732
7.35746	1.12369	42.35364	29.13110
7.34726	1.11309	42.35008	29.12908
7.33756	1.11174	42.34092	29.12213
7.32598	1.10203	42.32989	29.11845
7.31535	1.09428	42.33310	29.11213
7.30642	1.08855	42.31627	29.10809
7.29833	1.08298	42.31196	29.10347
7.29090	1.07708	42.30949	29.10018
7.28098	1.07136	42.30522	29.09505
7.27089	1.06509	42.30139	29.08703
7.26011	1.05817	42.28733	29.08064
7.24982	1.05222	42.27975	29.07567
7.24160	1.04556	42.28241	29.06834
7.23521	1.04170	42.27703	29.06433
7.22456	1.03434	42.26299	29.06017
7.21592	1.02820	42.25456	29.05507
7.20693	1.02401	42.24875	29.04754
7.20089	1.01632	42.25572	29.04235
7.19233	1.01095	42.24957	29.03787
7.18520	1.00857	42.23823	29.03153
7.17439	1.00168	42.23428	29.02402
7.17000	0.99640	42.23047	29.02132
7.15875	0.99049	42.22418	29.01470
7.14884	0.98557	42.21835	29.00555
7.14240	0.98020	42.20486	29.00280
7.13408	0.97563	42.19489	28.99779
7.12725	0.97139	42.19605	28.99032
7.11916	0.96508	42.18744	28.98530
7.11226	0.96310	42.19060	28.97657
7.10733	0.95806	42.18606	28.97327
7.10014	0.95474	42.17692	28.96702
7.09084	0.94899	42.16865	28.95977
7.08404	0.94492	42.16042	28.95473
7.07947	0.94042	42.16407	28.94928
7.07258	0.93762	42.15899	28.94082
7.06546	0.93115	42.15088	28.93878
7.05792	0.92701	42.14211	28.93307
7.05274	0.92539	42.13618	28.92563
7.04746	0.91948	42.13793	28.92373
7.03925	0.91468	42.13432	28.91258
7.03147	0.91108	42.12409	28.90465
7.02705	0.91003	42.11322	28.90006
7.02103	0.90455	42.11854	28.89306
7.01554	0.90197	42.11156	28.88761
7.00810	0.89566	42.10936	28.88165
7.00292	0.89410	42.10370	28.87373
6.99718	0.88826	42.10929	28.87045
6.99127	0.88740	42.09020	28.86461
6.98424	0.88349	42.08620	28.85599
6.97772	0.88012	42.08535	28.84831
6.97010	0.87460	42.08113	28.84031
6.96452	0.86980	42.07954	28.83378
6.96008	0.86900	42.07031	28.82779
6.95523	0.86504	42.06305	28.82388
6.94883	0.86221	42.06418	28.81512
6.94387	0.85979	42.05685	28.80878
6.93852	0.85428	42.05239	28.80329
6.93182	0.85091	42.05239	28.79450
6.92608	0.85073	42.03604	28.78611
6.92027	0.84359	42.04459	28.77916
6.91404	0.83987	42.04808	28.76875
6.91024	0.84004	42.03428	28.76503
6.90455	0.83503	42.03101	28.75740
6.90070	0.83326	42.02859	28.75160
6.89514	0.83138	42.02336	28.74301
6.88921	0.82698	42.02500	28.73575
6.88449	0.82321	42.01922	28.73154
6.88142	0.82122	42.01859	28.72690
6.87611	0.81799	42.00433	28.72358
6.87146	0.81803	42.00095	28.71703
6.86730	0.81240	42.00312	28.71285
6.86371	0.81273	41.99068	28.71035
6.85827	0.80857	41.99378	28.70402
6.85246	0.80689	41.98310	28.70101
6.84707	0.80398	41.98276	28.69712
6.84552	0.79853	41.98332	28.69860
6.84060	0.79910	41.97315	28.69215
6.83640	0.79608	41.96747	28.68921
6.83244	0.79231	41.97906	28.68589
6.82777	0.79083	41.96420	28.68084
6.82243	0.78637	41.97125	28.67751
6.82079	0.78569	41.96423	28.67550
6.81639	0.78386	41.95826	28.67156
6.81228	0.78220	41.95266	28.66767
6.80948	0.77995	41.95417	28.66408
6.80763	0.77686	41.95941	28.66295
6.80322	0.77498	41.95288	28.65882
6.79763	0.77153	41.95004	28.65592
6.79657	0.77008	41.94799	28.65252
6.79207	0.77037	41.93974	28.64840
6.78922	0.76634	41.94996	28.64343
6.78353	0.76135	41.94530	28.64169
6.77937	0.76236	41.93242	28.63899
6.77739	0.75832	41.93316	28.63678
6.77318	0.75737	41.93011	28.63283
6.77002	0.75544	41.93013	28.62861
6.76664	0.75190	41.93248	28.62592
6.76403	0.75257	41.91875	28.62273
6.76147	0.74861	41.92851	28.62085
6.75597	0.74865	41.90692	28.61646
6.75418	0.74460	41.91788	28.61720
6.75361	0.74290	41.91033	28.61779
6.75056	0.74325	41.91656	28.61215
6.74638	0.73707	41.91551	28.61296
6.74349	0.73779	41.90257	28.60953
6.73869	0.73619	41.91583	28.60381
6.73461	0.73309	41.90485	28.60363
6.73203	0.73231	41.89895	28.60141
6.73127	0.72885	41.91014	28.60118
6.72842	0.72710	41.89716	28.59793
6.72410	0.72673	41.90123	28.59421
6.71819	0.72545	41.88384	28.59021
6.71702	0.72161	41.90042	28.58919
6.71403	0.72067	41.88916	28.58485
6.70901	0.71650	41.89324	28.58354
6.70733	0.71634	41.89315	28.57932
6.70464	0.71582	41.88565	28.57762
6.70295	0.71365	41.88596	28.57401
6.70117	0.71048	41.88868	28.57426
6.69788	0.71042	41.88737	28.56969
6.69620	0.70882	41.88060	28.56860
6.69253	0.70640	41.88380	28.56270
6.69029	0.70569	41.88261	28.56127
6.68777	0.70492	41.87418	28.55674
6.68531	0.70019	41.88245	28.55619
6.68253	0.69953	41.87731	28.55203
6.67950	0.70056	41.87510	28.54758
6.67705	0.69825	41.87023	28.54690
6.67388	0.69648	41.87271	28.54209
6.67088	0.69448	41.86998	28.53671
6.66863	0.69217	41.87204	28.53483
6.66640	0.69315	41.86339	28.53236
6.66534	0.69041	41.87155	28.52868
6.66280	0.69004	41.86193	28.52560
6.65896	0.68643	41.87263	28.51984
6.65747	0.68607	41.86185	28.51638
6.65604	0.68523	41.86320	28.51667
6.65530	0.68251	41.86579	28.51355
6.65154	0.68226	41.86634	28.50895
6.65049	0.68161	41.85925	28.50616
6.64786	0.68216	41.85789	28.50155
6.64512	0.67771	41.86405	28.49973
6.64378	0.67879	41.85459	28.49683
6.64284	0.67576	41.86062	28.49435
6.63710	0.67543	41.85580	28.48718
6.63633	0.67597	41.84337	28.48463
6.63400	0.67265	41.85214	28.48006
6.63250	0.67163	41.84656	28.47739
6.62900	0.67173	41.84354	28.47282
6.62879	0.66846	41.84615	28.47096
6.62700	0.66821	41.84753	28.46684
6.62263	0.66611	41.84906	28.46023
6.62093	0.66673	41.83533	28.45870
6.61896	0.66428	41.85123	28.45184
6.61954	0.66384	41.84199	28.45330
6.61688	0.66147	41.84057	28.45173
6.61483	0.66139	41.84128	28.44436
6.61009	0.65867	41.83788	28.43930
6.60833	0.65701	41.84032	28.43755
6.60619	0.65792	41.83475	28.43084
6.60386	0.65611	41.83733	28.42825
6.60225	0.65505	41.83275	28.42378
6.60020	0.65551	41.82924	28.41888
6.59948	0.65244	41.83335	28.41649
6.59738	0.65276	41.82729	28.41469
6.59544	0.64911	41.83221	28.41139
6.59303	0.65152	41.81544	28.40776
6.59055	0.64860	41.82757	28.40297
6.59037	0.64766	41.82040	28.40102
6.58475	0.64700	41.82448	28.39303
6.58550	0.64505	41.82282	28.39274
6.58269	0.64562	41.82158	28.38606
6.58079	0.64572	41.81418	28.38199
6.57964	0.64115	41.82733	28.38007
6.57826	0.64492	41.80518	28.37726
6.57591	0.64136	41.82151	28.37313
6.57559	0.63892	41.82651	28.36964
6.57254	0.63876	41.81372	28.36500
6.57183	0.63947	41.81482	28.36214
6.57107	0.63729	41.81900	28.36030
6.57126	0.63654	41.80916	28.36023
6.56813	0.63640	41.81876	28.35095
6.56577	0.63470	41.80953	28.34702
6.56579	0.63462	41.81382	28.34291
6.56199	0.63385	41.80829	28.33849
6.56118	0.63076	41.81332	28.33616
6.55932	0.62984	41.81456	28.33021
6.55997	0.63025	41.80950	28.32800
6.55567	0.62924	41.80542	28.32256
6.55550	0.62947	41.80716	28.32043
6.55373	0.62708	41.80433	28.32045
6.55252	0.62720	41.80056	28.31676
6.55097	0.62557	41.80939	28.31464
6.54977	0.62579	41.80539	28.30994
6.54864	0.62423	41.80587	28.30927
6.54407	0.62351	41.79832	28.30461
6.54449	0.62144	41.80367	28.30349
6.54268	0.62179	41.80140	28.30132
6.54089	0.62100	41.79898	28.29646
6.53989	0.62065	41.79917	28.29441
6.53928	0.62059	41.79610	28.29263
6.53799	0.61767	41.80437	28.29082
6.53681	0.61706	41.79767	28.29009
6.53384	0.61639	41.79859	28.28646
6.53184	0.61522	41.79420	28.28527
6.53121	0.61493	41.79566	28.28152
6.53204	0.61652	41.79703	28.27768
6.52735	0.61321	41.78933	28.27722
6.52906	0.61260	41.79524	28.27716
6.52680	0.61198	41.78951	28.27383
6.52534	0.61075	41.78413	28.27431
6.52431	0.61043	41.78281	28.27177
6.52214	0.60868	41.79004	28.26708
6.51964	0.60863	41.77775	28.26526
6.51899	0.60713	41.78705	28.25982
6.51925	0.60818	41.77535	28.26319
6.51442	0.60743	41.77301	28.25654
6.51586	0.60349	41.78029	28.25721
6.51439	0.60588	41.78105	28.24989
6.51266	0.60416	41.77746	28.24907
6.51163	0.60153	41.79492	28.24572
6.51014	0.60198	41.77257	28.24530
6.50828	0.60267	41.77013	28.24186
6.50967	0.59993	41.76957	28.24430
6.51024	0.59931	41.77988	28.23930
6.50803	0.59941	41.77039	28.23668
6.50412	0.59894	41.76301	28.23198
6.50307	0.59696	41.77413	28.22910
6.50238	0.59793	41.76091	28.22626
6.50330	0.59625	41.77356	28.22395
6.50049	0.59645	41.77114	28.22048
6.49928	0.59585	41.76485	28.21830
6.49807	0.59475	41.77534	28.21591
6.49521	0.59416	41.75842	28.21249
6.49430	0.59245	41.77208	28.21032
6.49447	0.59102	41.76795	28.20931
6.49409	0.59298	41.76567	28.20649
6.49235	0.59160	41.76404	28.20192
6.49061	0.59170	41.76164	28.19896
6.48985	0.58970	41.76460	28.19860
6.48953	0.58910	41.76608	28.19975
6.48828	0.58956	41.75747	28.19491
6.48717	0.58743	41.75970	28.19336
6.48497	0.58630	41.75587	28.19053
6.48237	0.58677	41.75769	28.18744
6.48247	0.58527	41.75445	28.18724
6.48112	0.58527	41.75809	28.18393
6.48039	0.58321	41.75579	28.18510
6.47961	0.58269	41.75643	28.18260
6.47817	0.58323	41.75334	28.17806
6.47759	0.58220	41.75424	28.17810
6.47701	0.58075	41.76175	28.17672
6.47622	0.58161	41.74994	28.17517
6.47474	0.58023	41.74843	28.17423
6.47322	0.58019	41.74237	28.17288
6.47217	0.57832	41.75135	28.17124
6.47111	0.57935	41.74471	28.17084
6.47028	0.57608	41.75346	28.16936
6.47046	0.57649	41.75249	28.16919
6.47166	0.57715	41.74596	28.16827
6.47042	0.57439	41.75702	28.16779
6.46865	0.57619	41.74356	28.16169
6.46767	0.57362	41.76007	28.15871
6.46696	0.57142	41.75298	28.16143
6.46595	0.57458	41.74364	28.15837
6.46464	0.57207	41.75008	28.15651
6.46096	0.57046	41.74011	28.15347
6.46150	0.57181	41.74225	28.15048
6.46136	0.56795	41.74197	28.15174
6.45919	0.56909	41.74381	28.14821
6.45963	0.56983	41.73713	28.14829
6.45801	0.56821	41.73599	28.14910
6.45868	0.56712	41.74797	28.14385
6.45771	0.56666	41.74219	28.14430
6.45643	0.56696	41.73484	28.13981
6.45385	0.56534	41.74092	28.13894
6.45417	0.56466	41.73458	28.14011
6.45141	0.56443	41.74246	28.13330
6.45284	0.56354	41.73744	28.13520
6.45077	0.56315	41.74116	28.13196
6.44979	0.56287	41.73229	28.13069
6.44888	0.56077	41.74153	28.13067
6.44823	0.56110	41.73587	28.12730
6.44687	0.55990	41.73203	28.12655
6.44517	0.56120	41.72857	28.12389
6.44490	0.55887	41.73162	28.12258
6.44428	0.55967	41.73064	28.12053
6.44260	0.55790	41.73106	28.11875
6.44352	0.55849	41.73378	28.11757
6.44256	0.55592	41.72793	28.11645
6.43965	0.55621	41.72662	28.11610
6.43903	0.55559	41.72940	28.11190
6.43998	0.55359	41.73787	28.11030
6.43961	0.55493	41.73189	28.10925
6.43713	0.55368	41.73304	28.10400
6.43645	0.55382	41.72832	28.10132
6.43621	0.55169	41.73407	28.09893
6.43301	0.55189	41.72838	28.09769
6.43430	0.55181	41.72557	28.09679
6.43292	0.55040	41.73123	28.09547
6.43195	0.55038	41.72190	28.09253
6.43054	0.54814	41.72812	28.09283
6.42931	0.54932	41.72567	28.08906
6.42895	0.54902	41.71678	28.08796
6.42777	0.54784	41.72591	28.08463
6.42702	0.54788	41.71659	28.08198
6.42647	0.54715	41.72037	28.07935
6.42473	0.54954	41.71194	28.07640
6.42454	0.54537	41.71514	28.07630
6.42442	0.54623	41.72149	28.07125
6.42453	0.54508	41.71869	28.07306
6.42145	0.54478	41.71618	28.06766
6.42286	0.54218	41.72398	28.06795
6.42047	0.54207	41.71647	28.06421
6.42110	0.54187	41.71969	28.06192
6.42013	0.54178	41.71686	28.05864
6.41882	0.54156	41.71684	28.05699
6.41647	0.54056	41.71645	28.05283
6.41746	0.53966	41.72269	28.05339
6.41534	0.53912	41.71541	28.05133
6.41419	0.53838	41.71423	28.04907
6.41346	0.54061	41.70772	28.04783
6.41484	0.53622	41.72090	28.04878
6.41197	0.53884	41.71101	28.04442
6.41287	0.53499	41.71895	28.04789
6.41248	0.53634	41.71865	28.04223
6.41167	0.53636	41.71487	28.04403
6.40939	0.53367	41.71521	28.04294
6.40801	0.53432	41.71283	28.04055
6.40855	0.53410	41.71417	28.04166
6.40753	0.53261	41.70906	28.04093
6.40630	0.53321	41.71127	28.03807
6.40524	0.53148	41.71224	28.03643
6.40379	0.53237	41.70439	28.03594
6.40433	0.53061	41.71288	28.03752
6.40434	0.53211	41.70646	28.03475
6.40339	0.53166	41.70292	28.03570
6.40265	0.53052	41.70001	28.03569
6.40222	0.53005	41.70359	28.03374
6.39983	0.52948	41.70153	28.03134
6.39959	0.52735	41.70290	28.03480
6.39814	0.52897	41.69941	28.03110
6.39986	0.52685	41.71225	28.03178
6.39928	0.52793	41.69873	28.03207
6.39617	0.52764	41.69359	28.02914
6.39555	0.52546	41.69955	28.02928
6.39536	0.52486	41.70289	28.02882
6.39595	0.52468	41.70234	28.03079
6.39435	0.52439	41.69368	28.03085
6.39465	0.52578	41.70271	28.02859
6.39131	0.52425	41.69338	28.02638
6.39259	0.52153	41.69824	28.02900
6.39169	0.52382	41.70018	28.02617
6.39198	0.52057	41.69540	28.02954
6.39200	0.52165	41.69833	28.02656
6.39152	0.52177	41.70341	28.02692
6.38867	0.52100	41.68801	28.02544
6.38941	0.51963	41.69717	28.02391
6.38681	0.51938	41.69005	28.02501
6.38724	0.51899	41.70164	28.02505
6.38616	0.51916	41.69087	28.02500
6.38442	0.51663	41.69965	28.02383
6.38468	0.51788	41.68609	28.02767
6.38307	0.51604	41.68530	28.02410
6.38444	0.51813	41.68820	28.02360
6.38356	0.51566	41.69302	28.02420
6.38233	0.51556	41.68772	28.02525
6.38150	0.51508	41.69229	28.02461
6.38039	0.51455	41.68127	28.02429
6.37993	0.51351	41.69126	28.02277
6.38057	0.51316	41.69145	28.02236
6.37751	0.51292	41.68813	28.01878
6.37669	0.51232	41.68925	28.02129
6.37613	0.51353	41.69056	28.01605
6.37470	0.51103	41.68273	28.01715
6.37468	0.51067	41.68711	28.01966
6.37393	0.51255	41.68051	28.01846
6.37532	0.51071	41.68580	28.01610
6.37545	0.51029	41.68761	28.02037
6.37372	0.50924	41.68754	28.01874
6.37365	0.50893	41.67481	28.02174
6.37279	0.50811	41.68964	28.01805
6.36970	0.50923	41.67562	28.01547
6.37134	0.50541	41.69102	28.01800
6.36984	0.50831	41.67401	28.01595
6.37013	0.50564	41.68367	28.01748
6.36834	0.50809	41.66744	28.01657
6.36682	0.50532	41.67455	28.01467
6.36703	0.50470	41.67990	28.01536
6.36798	0.50469	41.68456	28.01325
6.36661	0.50395	41.67695	28.01424
6.36679	0.50467	41.68347	28.01388
6.36641	0.50258	41.67729	28.01603
6.36592	0.50426	41.67022	28.01573
6.36431	0.50276	41.67777	28.01495
6.36279	0.50139	41.67798	28.01479
6.36378	0.50137	41.67590	28.01680
