Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.48759	0.46225	0.53342	4.154	0.824	0.198	0.237	0.763	14	45
0.48635	0.46040	0.53128	4.154	0.824	0.198	0.237	0.763	14	45
0.48585	0.45648	0.53128	4.064	0.824	0.203	0.233	0.767	14	46
0.48533	0.45372	0.53128	3.977	0.824	0.207	0.230	0.770	14	47
0.48479	0.45216	0.53128	3.895	0.824	0.211	0.226	0.774	14	48
0.48108	0.45187	0.52487	2.725	0.588	0.216	0.169	0.831	10	49
0.47984	0.45141	0.51364	2.725	0.588	0.216	0.169	0.831	10	49
0.47933	0.44949	0.51364	2.671	0.588	0.220	0.167	0.833	10	50
0.47626	0.44882	0.51170	1.978	0.471	0.238	0.129	0.871	8	54
0.47201	0.44651	0.51150	1.970	0.529	0.269	0.129	0.871	9	61
0.46726	0.44651	0.48782	1.731	0.412	0.238	0.115	0.885	7	54
0.46657	0.44586	0.48387	1.731	0.412	0.238	0.115	0.885	7	54
0.46556	0.44492	0.48387	1.640	0.412	0.251	0.109	0.891	7	57
0.46556	0.44492	0.48387	1.640	0.412	0.251	0.109	0.891	7	57
0.45916	0.44000	0.48387	1.168	0.412	0.352	0.080	0.920	7	80
0.44999	0.44000	0.47212	0.226	0.059	0.260	0.017	0.983	1	59
0.44847	0.43960	0.46913	0.215	0.059	0.273	0.016	0.984	1	62
0.39098	0.13835	0.46913	0.208	0.176	0.850	0.015	0.985	3	193
