Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.11596	0.06849	0.15187	1.609	0.643	0.400	0.122	0.878	27	195
0.08519	0.06754	0.10538	1.452	0.214	0.148	0.111	0.889	9	72
0.08039	0.06048	0.10468	1.420	0.262	0.184	0.109	0.891	11	90
0.07478	0.06015	0.09258	1.413	0.214	0.152	0.108	0.892	9	74
0.07439	0.06007	0.09239	1.413	0.214	0.152	0.108	0.892	9	74
0.07358	0.05987	0.09003	1.273	0.190	0.150	0.099	0.901	8	73
0.07248	0.05762	0.08922	1.207	0.190	0.158	0.094	0.906	8	77
0.07030	0.05586	0.08651	1.177	0.190	0.162	0.092	0.908	8	79
0.06880	0.05552	0.08480	1.099	0.167	0.152	0.086	0.914	7	74
0.06843	0.05492	0.08463	1.099	0.167	0.152	0.086	0.914	7	74
0.06805	0.05414	0.08382	1.099	0.167	0.152	0.086	0.914	7	74
0.06768	0.05372	0.08308	1.099	0.167	0.152	0.086	0.914	7	74
0.06751	0.05346	0.08308	1.084	0.167	0.154	0.085	0.915	7	75
0.06695	0.05314	0.08213	0.930	0.143	0.154	0.074	0.926	6	75
0.06659	0.05300	0.08093	0.930	0.143	0.154	0.074	0.926	6	75
0.06642	0.05289	0.08093	0.917	0.143	0.156	0.073	0.927	6	76
0.06608	0.05275	0.08084	0.754	0.119	0.158	0.061	0.939	5	77
0.06491	0.05154	0.08013	0.726	0.119	0.164	0.059	0.941	5	80
0.04142	0.02481	0.07802	0.630	0.381	0.605	0.051	0.949	16	295
0.02584	0.02392	0.02850	0.438	0.095	0.217	0.036	0.964	4	106
