Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.03613	0.02755	0.04987	2.505	0.727	0.290	0.308	0.692	8	18
0.03379	0.02672	0.04078	1.989	0.545	0.274	0.261	0.739	6	17
0.02710	0.01316	0.03993	1.127	0.636	0.565	0.167	0.833	7	35
0.02068	0.01254	0.02571	0.890	0.273	0.306	0.136	0.864	3	19
0.01810	0.00700	0.02571	0.676	0.273	0.403	0.107	0.893	3	25
0.01617	0.00700	0.02434	0.564	0.182	0.323	0.091	0.909	2	20
0.01535	0.00624	0.02293	0.564	0.182	0.323	0.091	0.909	2	20
0.01230	0.00291	0.02273	0.434	0.182	0.419	0.071	0.929	2	26
0.00896	0.00272	0.01909	0.268	0.091	0.339	0.045	0.955	1	21
0.00768	0.00182	0.01680	0.245	0.091	0.371	0.042	0.958	1	23
0.00595	0.00042	0.01361	0.000	0.000	0.371	0.000	1.000	0	23
0.00561	0.00042	0.01316	0.000	0.000	0.355	0.000	1.000	0	22
0.00443	0.00014	0.01254	0.000	0.000	0.403	0.000	1.000	0	25
0.00410	0.00014	0.01159	0.000	0.000	0.387	0.000	1.000	0	24
0.00377	0.00014	0.00969	0.000	0.000	0.371	0.000	1.000	0	23
0.00350	0.00014	0.00928	0.000	0.000	0.355	0.000	1.000	0	22
