Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.48141	0.46056	0.51291	2.654	0.342	0.129	0.310	0.690	13	29
0.47655	0.45328	0.51059	2.538	0.395	0.156	0.300	0.700	15	35
0.46741	0.44998	0.49671	1.628	0.289	0.178	0.216	0.784	11	40
0.46119	0.44905	0.47696	1.480	0.237	0.160	0.200	0.800	9	36
0.46119	0.44905	0.47696	1.480	0.237	0.160	0.200	0.800	9	36
0.46119	0.44905	0.47696	1.480	0.237	0.160	0.200	0.800	9	36
0.45844	0.44496	0.47543	1.011	0.184	0.182	0.146	0.854	7	41
0.45636	0.44407	0.46681	0.935	0.158	0.169	0.136	0.864	6	38
0.45580	0.44344	0.46681	0.888	0.158	0.178	0.130	0.870	6	40
0.45580	0.44344	0.46681	0.888	0.158	0.178	0.130	0.870	6	40
0.40168	0.11230	0.46681	0.797	0.737	0.924	0.119	0.881	28	208
