Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.05535	0.03867	0.06841	2.286	0.727	0.318	0.276	0.724	8	21
0.05151	0.03775	0.06282	2.118	0.545	0.258	0.261	0.739	6	17
0.05037	0.03652	0.06025	1.667	0.455	0.273	0.217	0.783	5	18
0.04931	0.03588	0.05997	1.667	0.455	0.273	0.217	0.783	5	18
0.04818	0.03398	0.05976	1.667	0.455	0.273	0.217	0.783	5	18
0.04748	0.03143	0.05976	1.579	0.455	0.288	0.208	0.792	5	19
0.03956	0.01967	0.05909	1.440	0.545	0.379	0.194	0.806	6	25
0.03308	0.01879	0.04958	1.263	0.364	0.288	0.174	0.826	4	19
0.03172	0.01837	0.04801	0.900	0.273	0.303	0.130	0.870	3	20
0.02896	0.01442	0.04801	0.720	0.273	0.379	0.107	0.893	3	25
0.02399	0.01280	0.03867	0.571	0.182	0.318	0.087	0.913	2	21
0.01823	0.00928	0.03775	0.529	0.273	0.515	0.081	0.919	3	34
0.01204	0.00890	0.01837	0.250	0.091	0.364	0.040	0.960	1	24
0.01062	0.00780	0.01670	0.200	0.091	0.455	0.032	0.968	1	30
