Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.10003	0.06242	0.16067	2.352	0.571	0.243	0.133	0.867	8	52
0.08706	0.04415	0.15960	1.938	0.643	0.332	0.113	0.887	9	71
0.06307	0.03461	0.09599	1.798	0.571	0.318	0.105	0.895	8	68
0.05622	0.03446	0.08189	1.638	0.429	0.262	0.097	0.903	6	56
0.04794	0.02294	0.08001	1.256	0.429	0.341	0.076	0.924	6	73
0.04057	0.02294	0.06242	1.092	0.286	0.262	0.067	0.933	4	56
0.03991	0.02239	0.06183	1.092	0.286	0.262	0.067	0.933	4	56
0.03925	0.02217	0.06048	1.092	0.286	0.262	0.067	0.933	4	56
0.03860	0.02177	0.05879	1.092	0.286	0.262	0.067	0.933	4	56
0.03797	0.02105	0.05864	1.092	0.286	0.262	0.067	0.933	4	56
0.03734	0.02092	0.05846	1.092	0.286	0.262	0.067	0.933	4	56
0.03671	0.02042	0.05657	1.092	0.286	0.262	0.067	0.933	4	56
0.03610	0.01984	0.05598	1.092	0.286	0.262	0.067	0.933	4	56
0.03495	0.01769	0.05506	0.777	0.214	0.276	0.048	0.952	3	59
0.03374	0.01737	0.05467	0.777	0.214	0.276	0.048	0.952	3	59
0.03304	0.01737	0.05319	0.527	0.143	0.271	0.033	0.967	2	58
0.02544	0.01025	0.05244	0.504	0.214	0.425	0.032	0.968	3	91
0.01617	0.00933	0.02621	0.485	0.143	0.294	0.031	0.969	2	63
0.01536	0.00889	0.02512	0.463	0.143	0.308	0.029	0.971	2	66
0.00979	0.00115	0.02295	0.280	0.143	0.509	0.018	0.982	2	109
