Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.14169	0.09115	0.16588	3.160	0.591	0.187	0.165	0.835	13	66
0.14105	0.09070	0.16588	3.113	0.591	0.190	0.163	0.838	13	67
0.14041	0.08938	0.16588	3.068	0.591	0.193	0.160	0.840	13	68
0.13978	0.08871	0.16588	3.023	0.591	0.195	0.159	0.841	13	69
0.13914	0.08637	0.16588	2.980	0.591	0.198	0.157	0.843	13	70
0.13850	0.08533	0.16588	2.938	0.591	0.201	0.155	0.845	13	71
0.13484	0.08390	0.16581	2.751	0.545	0.198	0.146	0.854	12	70
0.13384	0.08361	0.16575	2.751	0.545	0.198	0.146	0.854	12	70
0.13156	0.07902	0.16570	2.674	0.545	0.204	0.143	0.857	12	72
0.11458	0.05562	0.16543	2.496	0.636	0.255	0.135	0.865	14	90
0.09876	0.05550	0.15111	2.325	0.455	0.195	0.127	0.873	10	69
0.09752	0.05359	0.15057	2.325	0.455	0.195	0.127	0.873	10	69
0.09629	0.05318	0.14984	2.325	0.455	0.195	0.127	0.873	10	69
0.09505	0.05210	0.14945	2.325	0.455	0.195	0.127	0.873	10	69
0.09329	0.05176	0.14764	2.292	0.455	0.198	0.125	0.875	10	70
0.09157	0.05047	0.14503	2.260	0.455	0.201	0.123	0.877	10	71
0.08904	0.04920	0.13956	2.063	0.409	0.198	0.114	0.886	9	70
0.08789	0.04891	0.13781	2.063	0.409	0.198	0.114	0.886	9	70
0.08675	0.04739	0.13612	1.808	0.364	0.201	0.101	0.899	8	71
0.08562	0.04699	0.13561	1.808	0.364	0.201	0.101	0.899	8	71
0.08063	0.03995	0.13358	1.625	0.364	0.224	0.092	0.908	8	79
0.07439	0.03923	0.12620	1.560	0.318	0.204	0.089	0.911	7	72
0.06434	0.02831	0.12433	1.380	0.364	0.263	0.079	0.921	8	93
0.05278	0.02798	0.08533	1.319	0.273	0.207	0.076	0.924	6	73
0.05204	0.02695	0.08423	1.319	0.273	0.207	0.076	0.924	6	73
0.05172	0.02649	0.08423	1.301	0.273	0.210	0.075	0.925	6	74
0.05057	0.02577	0.08390	1.084	0.227	0.210	0.063	0.937	5	74
0.04983	0.02525	0.08361	1.084	0.227	0.210	0.063	0.937	5	74
0.04908	0.02472	0.08313	1.084	0.227	0.210	0.063	0.937	5	74
0.04833	0.02376	0.08015	1.084	0.227	0.210	0.063	0.937	5	74
0.04762	0.02364	0.07902	1.084	0.227	0.210	0.063	0.937	5	74
0.04690	0.02264	0.07801	1.084	0.227	0.210	0.063	0.937	5	74
0.04502	0.02100	0.07788	1.029	0.227	0.221	0.060	0.940	5	78
0.04267	0.02090	0.07467	0.856	0.182	0.212	0.051	0.949	4	75
0.04146	0.02041	0.07312	0.834	0.182	0.218	0.049	0.951	4	77
0.03770	0.01867	0.07070	0.755	0.182	0.241	0.045	0.955	4	85
0.03334	0.01811	0.05809	0.617	0.136	0.221	0.037	0.963	3	78
0.03188	0.01777	0.05562	0.617	0.136	0.221	0.037	0.963	3	78
0.03050	0.01738	0.05318	0.617	0.136	0.221	0.037	0.963	3	78
0.01999	0.01103	0.05180	0.547	0.273	0.499	0.033	0.967	6	176
0.01202	0.01101	0.01535	0.481	0.136	0.283	0.029	0.971	3	100
0.01188	0.01099	0.01499	0.450	0.136	0.303	0.027	0.973	3	107
0.01167	0.01098	0.01442	0.408	0.136	0.334	0.025	0.975	3	118
0.01157	0.01097	0.01442	0.349	0.136	0.391	0.021	0.979	3	138
0.01145	0.01096	0.01406	0.305	0.136	0.448	0.019	0.981	3	158
0.01124	0.01096	0.01259	0.228	0.091	0.399	0.014	0.986	2	141
0.01102	0.01096	0.01123	0.000	0.000	0.297	0.000	1.000	0	105
0.01102	0.01096	0.01122	0.000	0.000	0.295	0.000	1.000	0	104
0.01102	0.01096	0.01122	0.000	0.000	0.295	0.000	1.000	0	104
0.01101	0.01096	0.01121	0.000	0.000	0.292	0.000	1.000	0	103
0.01101	0.01096	0.01121	0.000	0.000	0.289	0.000	1.000	0	102
0.01101	0.01096	0.01120	0.000	0.000	0.286	0.000	1.000	0	101
0.01101	0.01096	0.01119	0.000	0.000	0.283	0.000	1.000	0	100
0.01101	0.01096	0.01119	0.000	0.000	0.283	0.000	1.000	0	100
0.01101	0.01096	0.01116	0.000	0.000	0.278	0.000	1.000	0	98
0.01101	0.01096	0.01116	0.000	0.000	0.278	0.000	1.000	0	98
0.01100	0.01096	0.01115	0.000	0.000	0.275	0.000	1.000	0	97
0.01100	0.01096	0.01115	0.000	0.000	0.275	0.000	1.000	0	97
0.01100	0.01096	0.01115	0.000	0.000	0.275	0.000	1.000	0	97
0.01100	0.01096	0.01115	0.000	0.000	0.275	0.000	1.000	0	97
0.01100	0.01096	0.01113	0.000	0.000	0.269	0.000	1.000	0	95
