Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.48347	0.46655	0.55471	2.532	0.600	0.237	0.132	0.868	9	59
0.48214	0.46425	0.52443	2.532	0.600	0.237	0.132	0.868	9	59
0.47837	0.46046	0.50826	2.104	0.600	0.285	0.113	0.887	9	71
0.43963	0.35346	0.49342	0.986	0.800	0.811	0.056	0.944	12	202
0.40024	0.35219	0.42057	0.766	0.200	0.261	0.044	0.956	3	65
0.39859	0.34259	0.42057	0.743	0.200	0.269	0.043	0.957	3	67
0.39859	0.34259	0.42057	0.743	0.200	0.269	0.043	0.957	3	67
0.39688	0.33704	0.42057	0.722	0.200	0.277	0.042	0.958	3	69
0.39688	0.33704	0.42057	0.722	0.200	0.277	0.042	0.958	3	69
0.39421	0.33360	0.41967	0.248	0.067	0.269	0.015	0.985	1	67
0.35476	0.00000	0.41967	0.173	0.067	0.386	0.010	0.990	1	96
