Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.04330	0.03222	0.06877	3.69228	0.8889	0.2407	0.3810	0.6190	8	13
0.04155	0.03199	0.06725	2.99998	0.7778	0.2593	0.3333	0.6667	7	14
0.03982	0.03078	0.06216	2.99998	0.7778	0.2593	0.3333	0.6667	7	14
0.03815	0.02717	0.06122	2.99998	0.7778	0.2593	0.3333	0.6667	7	14
0.03643	0.02506	0.05044	2.39999	0.6667	0.2778	0.2857	0.7143	6	15
0.03516	0.02374	0.04796	1.87500	0.5556	0.2963	0.2381	0.7619	5	16
0.03399	0.02355	0.04387	1.41176	0.4444	0.3148	0.1905	0.8095	4	17
0.03302	0.02342	0.04187	1.41176	0.4444	0.3148	0.1905	0.8095	4	17
0.03204	0.02128	0.03987	1.41176	0.4444	0.3148	0.1905	0.8095	4	17
0.03110	0.02021	0.03825	1.41176	0.4444	0.3148	0.1905	0.8095	4	17
0.03056	0.01912	0.03825	1.33333	0.4444	0.3333	0.1818	0.8182	4	18
0.02968	0.01898	0.03824	1.33333	0.4444	0.3333	0.1818	0.8182	4	18
0.02834	0.01856	0.03720	1.00000	0.3333	0.3333	0.1429	0.8571	3	18
0.02738	0.01702	0.03581	0.63158	0.2222	0.3519	0.0952	0.9048	2	19
0.02644	0.01611	0.03569	0.63158	0.2222	0.3519	0.0952	0.9048	2	19
0.02540	0.01369	0.03552	0.30000	0.1111	0.3704	0.0476	0.9524	1	20
0.02429	0.01234	0.03450	0.30000	0.1111	0.3704	0.0476	0.9524	1	20
0.02294	0.00617	0.03439	0.30000	0.1111	0.3704	0.0476	0.9524	1	20
0.01007	0.00000	0.03368	0.27907	0.2222	0.7963	0.0444	0.9556	2	43
0.00237	0.00000	0.01702	0.20690	0.1111	0.5370	0.0333	0.9667	1	29
