Score	Lower bound	Upper bound	Likelihood	TPR	FPR	PPV	FDR	No. positives	No. negatives
0.45252	0.42551	0.59006	1.533	0.360	0.235	0.042	0.958	18	412
0.43380	0.41777	0.45052	1.311	0.260	0.198	0.036	0.964	13	348
0.42933	0.41777	0.43921	1.128	0.160	0.142	0.031	0.969	8	249
0.36647	0.25816	0.43921	1.099	0.760	0.692	0.030	0.970	38	1214
0.28804	0.25717	0.31913	0.557	0.080	0.144	0.016	0.984	4	252
0.28780	0.25687	0.31913	0.553	0.080	0.145	0.016	0.984	4	254
0.28599	0.25071	0.31913	0.524	0.080	0.153	0.015	0.985	4	268
0.28332	0.24983	0.31653	0.271	0.040	0.148	0.008	0.992	2	259
0.28101	0.24635	0.31506	0.267	0.040	0.150	0.008	0.992	2	263
0.27628	0.24006	0.31409	0.250	0.040	0.160	0.007	0.993	2	281
0.22810	0.00000	0.30909	0.222	0.060	0.270	0.006	0.994	3	474
