	r	p	ψ
T1	1.0	1.0	0.741036855900304
T2	1.0	1.0	0.3397176650848977
T3	1.0	1.0	0.0018711988979086475
T4	1.0	1.0	0.30092789634300704
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	0.000357582120099168	0.00036072474184395593	0.00036072474184395593
O1	0.47801568263023475	0.47801585940323177	0.0
O2	0.4019494952142777	0.4020336236966104	0.0
O3	0.03942874204312917	0.03942882537045237	0.0
O4	0.9970845562765895	0.9925868323850678	0.0
