loss	sse	Lt	Lp	epoch	time
232323.75610	230343.84975	1714.82322	170.66979	1	2019-12-16T11:45:21.179
202079.08523	194835.10775	5446.63136	210.97434	4	2019-12-16T12:04:22.41
182577.33945	168718.74380	8419.52373	284.20050	7	2019-12-16T12:22:59.716
169522.47010	151895.56321	10484.71167	295.34381	10	2019-12-16T12:42:11.064
159151.94216	139612.81898	11917.98703	287.56474	13	2019-12-16T13:01:26.259
151153.87793	130277.54010	12969.55563	280.95002	16	2019-12-16T13:20:38.633
144725.18750	122916.23205	13760.90213	275.31186	19	2019-12-16T13:39:43.024
139478.41686	117032.16369	14352.49533	270.44032	22	2019-12-16T13:58:47.217
135131.67886	112310.43947	14787.79142	265.69442	25	2019-12-16T14:17:12.892
131447.52329	108457.49964	15105.45256	260.63422	28	2019-12-16T14:35:46.799
128322.19646	105237.01261	15339.82384	256.63495	31	2019-12-16T14:54:37.644
125639.60479	102494.55257	15516.72054	253.59745	34	2019-12-16T15:13:33.709
123318.16696	100121.61392	15652.65492	251.50767	37	2019-12-16T15:32:04.836
121287.40045	98047.64572	15760.57655	250.14624	40	2019-12-16T15:51:21.698
119505.67741	96222.83751	15847.71813	249.25045	43	2019-12-16T16:10:08.314
117932.20979	94613.69196	15918.69768	248.67465	46	2019-12-16T16:28:43.734
116536.46060	93184.24346	15977.69873	248.44612	49	2019-12-16T16:47:17.971
115279.41052	91896.86874	16028.24608	248.40015	52	2019-12-16T17:06:10.244
114160.35517	90733.96415	16072.79111	248.79144	55	2019-12-16T17:24:31.577
113152.74578	89679.07603	16111.93252	249.32873	58	2019-12-16T17:43:27.757
112231.82990	88722.27233	16145.03472	249.88269	61	2019-12-16T18:02:33.688
111399.94641	87850.12242	16173.85554	250.61959	64	2019-12-16T18:21:58.048
110638.30332	87053.24554	16199.06571	251.38505	67	2019-12-16T18:39:47.434
109940.63613	86322.85735	16221.48459	252.17774	70	2019-12-16T18:58:54.948
109298.25453	85646.76786	16242.26001	252.97567	73	2019-12-16T19:17:27.537
108702.42862	85019.35677	16261.35011	253.86920	76	2019-12-16T19:36:34.016
108150.68103	84438.88146	16278.18701	254.66084	79	2019-12-16T19:55:18.008
107638.40286	83903.87594	16292.77102	255.49671	82	2019-12-16T20:14:19.077
107157.14020	83402.21559	16306.30312	256.24442	85	2019-12-16T20:32:21.441
106708.47548	82928.61060	16319.21680	257.14272	88	2019-12-16T20:50:01.329
106287.41689	82480.55962	16331.13242	258.09186	91	2019-12-16T21:08:40.739
