loss	sse	Lt	Lp	epoch	time
11823368.76770	11763426.66630	21622.09636	16985.65311	46	2020-01-30T04:17:45.285
11725134.99368	11665265.34968	21620.04747	16986.34947	47	2020-01-30T04:38:56.089
11630136.12541	11570314.63558	21617.97766	16987.03206	48	2020-01-30T05:00:14.294
11538062.93452	11478325.96477	21615.88660	16987.70175	49	2020-01-30T05:21:35.862
11448718.49771	11389075.11947	21613.77404	16988.35991	50	2020-01-30T05:42:56.985
11361876.37153	11302359.88738	21611.63977	16989.00710	51	2020-01-30T06:04:36.946
11277385.47310	11217997.13017	21609.48369	16989.64223	52	2020-01-30T06:26:29.289
11195162.54607	11135821.13408	21607.30570	16990.26642	53	2020-01-30T06:47:48.476
11114977.54317	11055681.71692	21605.10575	16990.88214	54	2020-01-30T07:09:03.037
11036653.51890	10977442.69933	21602.88384	16991.49042	55	2020-01-30T07:30:44.837
10960120.39180	10900980.47652	21600.63999	16992.09124	56	2020-01-30T07:52:16.242
10885223.67395	10826182.80078	21598.37426	16992.68431	57	2020-01-30T08:13:59.64
10811869.27175	10752947.58843	21596.08673	16993.27094	58	2020-01-30T08:36:05.609
10740046.63278	10681181.98623	21593.77751	16993.85178	59	2020-01-30T08:57:58.852
10669629.99009	10610801.43963	21591.44672	16994.42811	60	2020-01-30T09:19:30.673
10600496.05319	10541728.94036	21589.09451	16994.99862	61	2020-01-30T09:40:58.726
10532586.59858	10473894.25264	21586.72104	16995.56389	62	2020-01-30T10:02:18.672
10465815.89279	10407233.33676	21584.32645	16996.12571	63	2020-01-30T10:23:16.118
10400169.18476	10341687.73170	21581.91095	16996.68365	64	2020-01-30T10:44:43.749
10335647.86856	10277204.06276	21579.47475	16997.23661	65	2020-01-30T11:06:16.805
10272140.28137	10213733.54811	21577.01802	16997.78468	66	2020-01-30T11:27:59.658
10209562.42354	10151231.57379	21574.54100	16998.33093	67	2020-01-30T11:49:29.014
10147921.33229	10089657.33845	21572.04388	16998.87772	68	2020-01-30T12:10:38.429
10087149.81887	10028973.49799	21569.52691	16999.42260	69	2020-01-30T12:32:03.652
10027219.49905	9969145.85612	21566.99030	16999.96553	70	2020-01-30T12:54:04.594
9968165.80964	9910143.22318	21564.43425	17000.50622	71	2020-01-30T13:16:01.852
9909934.04614	9851936.83002	21561.85898	17001.04641	72	2020-01-30T13:38:01.874
9852442.99792	9794500.26970	21559.26472	17001.58431	73	2020-01-30T14:00:10.878
9795684.98307	9737809.29427	21556.65168	17002.12175	74	2020-01-30T14:22:20.879
9739617.97135	9681841.67957	21554.02009	17002.65829	75	2020-01-30T14:44:27.963
9684261.57309	9626576.94771	21551.37020	17003.19435	76	2020-01-30T15:05:52.817
9629646.82928	9571996.25282	21548.70224	17003.72857	77	2020-01-30T15:27:18.241
9575697.44552	9518082.22946	21546.01645	17004.26175	78	2020-01-30T15:48:31.428
9522362.63138	9464818.84589	21543.31308	17004.79423	79	2020-01-30T16:09:35.203
9469678.20162	9412191.30868	21540.59237	17005.32545	80	2020-01-30T16:30:51.021
9417593.93072	9360185.96732	21537.85453	17005.85371	81	2020-01-30T16:52:33.839
9366105.38878	9308790.21240	21535.09981	17006.37882	82	2020-01-30T17:14:02.786
9315255.00641	9257992.34197	21532.32846	17006.90021	83	2020-01-30T17:35:56.739
9265012.43283	9207781.46437	21529.54068	17007.41936	84	2020-01-30T17:57:31.386
9215324.96105	9158147.41283	21526.73674	17007.93837	85	2020-01-30T18:18:56.636
9166192.55724	9109080.68374	21523.91684	17008.45483	86	2020-01-30T18:40:12.388
9117587.21295	9060572.44943	21521.08121	17008.97090	87	2020-01-30T19:01:50.239
9069544.44158	9012614.45819	21518.23012	17009.48398	88	2020-01-30T19:23:53.987
9022090.17738	8965198.97514	21515.36379	17009.99411	89	2020-01-30T19:45:44.756
8975171.39574	8918318.74999	21512.48248	17010.50251	90	2020-01-30T20:06:59.195
8928747.38845	8871966.87599	21509.58643	17011.00850	91	2020-01-30T20:28:42.889
8882856.46837	8826136.87060	21506.67591	17011.51425	92	2020-01-30T20:50:11.428
8837462.65544	8780822.60405	21503.75115	17012.01887	93	2020-01-30T21:11:32.311
8792566.23464	8736018.17292	21500.81239	17012.51965	94	2020-01-30T21:31:37.525
8748209.17928	8691717.88863	21497.85990	17013.01581	95	2020-01-30T21:51:32.503
8704374.46430	8647916.32159	21494.89391	17013.51053	96	2020-01-30T22:11:51.499
8661009.23224	8604608.24348	21491.91473	17013.99983	97	2020-01-30T22:31:59.332
8618121.81625	8561788.54331	21488.92256	17014.48764	98	2020-01-30T22:52:28.575
8575687.20159	8519452.25635	21485.91766	17014.97497	99	2020-01-30T23:13:07.22
8533741.06299	8477594.48345	21482.90033	17015.45934	100	2020-01-30T23:33:42.47
8492311.90210	8436210.54043	21479.87084	17015.94164	101	2020-01-30T23:53:57.944
8451351.87498	8395295.74641	21476.82947	17016.42085	102	2020-01-31T00:13:57.177
8410825.22919	8354845.60018	21473.77651	17016.89980	103	2020-01-31T00:34:06.907
8370772.28439	8314855.59856	21470.71222	17017.37943	104	2020-01-31T00:54:11.765
8331154.31541	8275321.24258	21467.63690	17017.85756	105	2020-01-31T01:14:05.001
8291978.17772	8236238.10726	21464.55084	17018.33567	106	2020-01-31T01:34:20.889
8253278.22082	8197601.71407	21461.45433	17018.81174	107	2020-01-31T01:54:36.672
8215039.49879	8159407.64097	21458.34764	17019.28194	108	2020-01-31T02:14:47.545
8177218.55665	8121651.46737	21455.23108	17019.74899	109	2020-01-31T02:34:50.716
8139822.37587	8084328.73408	21452.10497	17020.21160	110	2020-01-31T02:54:51.17
8102826.39951	8047434.96737	21448.96961	17020.67051	111	2020-01-31T03:15:08.288
8066267.58925	8010965.67167	21445.82528	17021.12956	112	2020-01-31T03:35:15.136
8030163.40869	7974916.34165	21442.67232	17021.58235	113	2020-01-31T03:55:31.145
7994474.37195	7939282.46399	21439.51105	17022.02913	114	2020-01-31T04:15:44.334
7959166.18952	7904059.43607	21436.34178	17022.47247	115	2020-01-31T04:36:24.017
7924274.15238	7869242.65665	21433.16485	17022.91177	116	2020-01-31T04:57:09.154
7889765.63027	7834827.49037	21429.98057	17023.34630	117	2020-01-31T05:17:39.567
7855645.42247	7800809.23123	21426.78950	17023.78156	118	2020-01-31T05:38:00.525
7821941.89172	7767183.18872	21423.59576	17024.20974	119	2020-01-31T05:58:16.755
7788646.06294	7733944.64917	21420.39626	17024.63049	120	2020-01-31T06:18:32.47
7755713.71552	7701088.83910	21417.19068	17025.05096	121	2020-01-31T06:38:47.857
7723151.69210	7668610.93147	21413.97939	17025.47135	122	2020-01-31T06:59:04.951
7690934.90806	7636506.10655	21410.76473	17025.88976	123	2020-01-31T07:19:22.008
7659095.41598	7604769.52948	21407.55058	17026.30234	124	2020-01-31T07:39:37.587
7627651.57953	7573396.35462	21404.33165	17026.71404	125	2020-01-31T08:00:03.077
7596566.91763	7542381.71083	21401.10831	17027.12648	126	2020-01-31T08:19:56.198
7565808.00722	7511720.71950	21397.88364	17027.53311	127	2020-01-31T08:39:59.916
7535408.35039	7481408.46776	21394.65735	17027.93196	128	2020-01-31T09:00:03.997
7505333.32438	7451439.92863	21391.42966	17028.32891	129	2020-01-31T09:20:02.102
7475590.37958	7421810.27193	21388.20164	17028.72600	130	2020-01-31T09:40:09.707
7446200.98684	7392514.57190	21384.97431	17029.11779	131	2020-01-31T10:00:17.75
7417157.08396	7363547.86156	21381.74954	17029.50403	132	2020-01-31T10:20:22.14
7388420.12033	7334905.24940	21378.52520	17029.89165	133	2020-01-31T10:40:29.466
7359995.92874	7306581.83050	21375.30000	17030.27999	134	2020-01-31T11:00:53.021
7331862.25237	7278572.71634	21372.07410	17030.66484	135	2020-01-31T11:21:41.881
7304048.24936	7250873.00587	21368.84964	17031.04690	136	2020-01-31T11:42:00.615
7276564.20718	7223477.85314	21365.62988	17031.42831	137	2020-01-31T12:02:07.152
7249380.70870	7196382.50993	21362.41546	17031.81122	138	2020-01-31T12:22:24.856
7222468.61383	7169582.30293	21359.20718	17032.19842	139	2020-01-31T12:44:09.083
7195856.09847	7143072.48293	21356.00168	17032.58869	140	2020-01-31T13:05:51.452
7169513.68379	7116848.30764	21352.79968	17032.97272	141	2020-01-31T13:27:07.068
7143445.61181	7090905.10475	21349.60306	17033.35270	142	2020-01-31T13:48:55.483
7117670.11966	7065238.25902	21346.40984	17033.73089	143	2020-01-31T14:10:52.454
7092184.64349	7039843.21282	21343.22018	17034.10994	144	2020-01-31T14:32:02.462
7066949.08784	7014715.51789	21340.03376	17034.48410	145	2020-01-31T14:54:47.902
7041970.39396	6989850.64217	21336.85631	17034.85212	146	2020-01-31T15:17:05.287
7017227.33762	6965244.12640	21333.68393	17035.21688	147	2020-01-31T15:38:56.637
6992747.08356	6940891.62565	21330.51856	17035.58304	148	2020-01-31T16:00:50.614
6968540.61631	6916788.84616	21327.36514	17035.94992	149	2020-01-31T16:22:10.086
6944581.25322	6892931.52432	21324.21785	17036.31453	150	2020-01-31T16:43:33.188
6920839.98527	6869315.51708	21321.07388	17036.67545	151	2020-01-31T17:05:20.912
6897344.19883	6845936.58745	21317.93227	17037.02903	152	2020-01-31T17:26:32.135
6874066.12193	6822790.69732	21314.79591	17037.37975	153	2020-01-31T17:47:15.627
6851013.39626	6799873.78556	21311.66950	17037.72671	154	2020-01-31T18:08:19.883
6828198.45177	6777181.89111	21308.55055	17038.07369	155	2020-01-31T18:30:02.364
6805618.76192	6754711.15170	21305.44288	17038.41896	156	2020-01-31T18:51:08.354
6783242.48439	6732457.74683	21302.34647	17038.76369	157	2020-01-31T19:12:21.241
6761075.29396	6710418.06859	21299.25855	17039.10270	158	2020-01-31T19:33:41.808
6739097.69128	6688588.37821	21296.17520	17039.43565	159	2020-01-31T19:55:04.327
6717336.20163	6666965.02789	21293.10115	17039.76450	160	2020-01-31T20:16:02.283
6695794.84423	6645544.41733	21290.03700	17040.09123	161	2020-01-31T20:36:53.139
6674455.25318	6624323.03614	21286.98623	17040.41828	162	2020-01-31T20:57:57.682
6653291.18504	6603297.44107	21283.95191	17040.74458	163	2020-01-31T21:19:37.133
6632326.90372	6582464.25031	21280.92395	17041.06430	164	2020-01-31T21:40:59.454
6611540.70891	6561820.24733	21277.90328	17041.38117	165	2020-01-31T22:02:08.152
6590936.83171	6541362.20977	21274.88773	17041.69300	166	2020-01-31T22:23:26.76
6570527.99946	6521086.93346	21271.87862	17042.00440	167	2020-01-31T22:44:50.717
6550313.53897	6500991.23224	21268.87468	17042.31223	168	2020-01-31T23:05:41.873
6530260.89950	6481071.97892	21265.87975	17042.61394	169	2020-01-31T23:27:05.612
6510379.13267	6461326.17276	21262.89255	17042.91281	170	2020-01-31T23:48:22.404
6490651.51582	6441750.89901	21259.91416	17043.21059	171	2020-02-01T00:09:30.867
6471099.51503	6422343.30030	21256.94432	17043.50555	172	2020-02-01T00:31:20.036
6451725.58057	6403100.50666	21253.98279	17043.79330	173	2020-02-01T00:53:10.884
6432516.40117	6384019.74645	21251.03091	17044.07687	174	2020-02-01T01:15:08.399
6413451.20181	6365098.33438	21248.09120	17044.36229	175	2020-02-01T01:36:18.185
6394550.89645	6346333.53971	21245.15940	17044.64800	176	2020-02-01T01:57:46.804
6375792.20447	6327722.49879	21242.23826	17044.92705	177	2020-02-01T02:19:10.193
6357182.49886	6309262.71627	21239.32837	17045.20073	178	2020-02-01T02:40:30.566
6338729.21114	6290951.63784	21236.42473	17045.47032	179	2020-02-01T03:01:26.898
6320433.52723	6272786.71086	21233.52964	17045.73758	180	2020-02-01T03:23:19.979
6302271.09486	6254765.47015	21230.64674	17046.00248	181	2020-02-01T03:44:49.707
6284251.17729	6236885.42891	21227.77627	17046.26799	182	2020-02-01T04:06:42.714
6266355.27304	6219144.17481	21224.91182	17046.52890	183	2020-02-01T04:28:52.985
6248601.44397	6201539.07822	21222.05475	17046.78479	184	2020-02-01T04:50:31.183
6230992.26804	6184067.82308	21219.20340	17047.03764	185	2020-02-01T05:11:40.797
6213517.55352	6166728.16079	21216.36251	17047.28836	186	2020-02-01T05:32:58.149
6196160.14474	6149517.91450	21213.53889	17047.53917	187	2020-02-01T05:54:20.78
6178938.87005	6132434.80525	21210.72397	17047.78797	188	2020-02-01T06:15:26.785
6161834.24031	6115476.76764	21207.91721	17048.03703	189	2020-02-01T06:36:35.877
6144850.98346	6098641.61712	21205.12085	17048.28220	190	2020-02-01T06:58:09.677
6127994.45950	6081927.28637	21202.33084	17048.52225	191	2020-02-01T07:19:41.37
6111269.08815	6065331.71874	21199.54614	17048.76181	192	2020-02-01T07:41:18.439
6094652.83363	6048852.82875	21196.76815	17049.00121	193	2020-02-01T08:02:12.304
6078150.08941	6032488.55631	21193.99967	17049.23833	194	2020-02-01T08:22:21.119
6061747.76687	6016236.99232	21191.23776	17049.47277	195	2020-02-01T08:41:49.524
6045462.42459	6000096.12543	21188.48049	17049.70417	196	2020-02-01T09:00:40.387
6029296.25527	5984064.04357	21185.72993	17049.93628	197	2020-02-01T09:19:42.915
6013239.28726	5968138.67190	21182.98300	17050.16550	198	2020-02-01T09:38:28.156
5997276.02780	5952318.34624	21180.24317	17050.39257	199	2020-02-01T09:57:04.239
5981425.28110	5936601.18668	21177.51353	17050.61858	200	2020-02-01T10:16:15.489
