	P1	P2	P3	P4
T1	1.1039754025680186	-0.00024145194298210132	1.943556716919577e-5	0.000118407344007241
T2	0.0002001154904794114	-0.0311948593719135	4.5970441504535604e-5	-5.0485479854367086e-5
T3	-3.379881247842025e-5	0.00015416821980209053	3.651913437708108e-5	1.114040307153824
T4	0.00021690589804245554	0.00018727653926433956	-0.5622733550746128	-0.00011368019196327775
P1	0.0	3.0924349799436545e-5	-0.0001611191949445073	-0.0002879837770222553
P2	-2.2307471791948867e-5	0.0	2.85844758803417e-5	4.7155413405341025e-5
P3	-5.423366908168298e-5	-2.4356634279690817e-6	0.0	9.898841145193307e-5
P4	-4.6753960827079836e-5	-0.00016902479915779613	6.726840726598295e-5	0.0
