	r	p	ψ
T1	1.0	1.0	0.6597986208917815
T2	1.0	1.0	0.37276880425837444
T3	1.0	1.0	0.6907420481452595
T4	1.0	1.0	0.9970109536476507
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	0.00037336385119512945	0.0008898030798309757	0.0008898030798309757
P4	1.0	1.0	1.0
O1	0.861575880637838	0.8615734090910999	0.0
O2	0.05686548632357033	0.05712709627447057	0.0
O3	0.5389128757592626	0.533884667634445	0.0
O4	0.11880072854622839	0.11883742954858702	0.0
