	r	p	ψ
T1	1.0	1.0	0.6597986208907044
T2	1.0	1.0	0.37276880425921605
T3	0.00025030605748879074	0.0005711559861947402	0.00048578724618338585
T4	1.0	1.0	0.3704595512950446
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.8615584231193683	0.8614587982411361	0.0
O2	0.05706675546211936	0.06032915101395598	0.0
O3	0.2142914685745475	0.21424119451134147	0.0
O4	0.998083747016161	0.9952230811018369	0.0
