t	r_T1	r_T2	r_T3	r_T4	r_P1	r_P2	r_P3	r_P4	r_O1	r_O2	r_O3	r_O4	p_T1	p_T2	p_T3	p_T4	p_P1	p_P2	p_P3	p_P4	p_O1	p_O2	p_O3	p_O4	ψ_T1	ψ_T2	ψ_T3	ψ_T4	ψ_P1	ψ_P2	ψ_P3	ψ_P4
0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47802127154749813	0.4023180989892301	0.039433663150255184	0.3559758461513516	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.47803517343005686	0.40611786915859843	0.03945804791819977	0.36050801618151856	0.7410368558961983	0.3397176650862276	0.7384067150062152	0.3009278964109909	1.0	1.0	1.0	1.0
0.32461844620967295	1.0	1.0	1.0	0.9946070236766306	1.0	1.0	1.0	1.0	0.4780212231215197	0.4023157246698733	0.03943362222096631	0.3559645324819635	1.0	1.0	1.0	0.9999841908129722	1.0	1.0	1.0	1.0	0.4780350678242128	0.406095719350157	0.0394578158402442	0.3604757708561559	0.7410368558962848	0.3397176650861985	0.7384067150089165	0.3009278664908406	1.0	1.0	1.0	1.0
1.3246184462096728	1.0	1.0	1.0	0.978175970420775	1.0	1.0	1.0	1.0	0.47802107655906617	0.402308505130911	0.03943349760517381	0.35593001940619257	1.0	1.0	1.0	0.9997397921013287	1.0	1.0	1.0	1.0	0.47803474523588696	0.4060282080219965	0.03945711228325895	0.3603773709637741	0.74103685589654	0.3397176650861128	0.7384067150169332	0.30092591020121134	1.0	1.0	1.0	1.0
2.324618446209673	1.0	1.0	1.0	0.962016524396107	1.0	1.0	1.0	1.0	0.4780209338650717	0.4023014263339188	0.03943337131453439	0.35589601255011166	1.0	1.0	1.0	0.9992078173816725	1.0	1.0	1.0	1.0	0.47803442677247915	0.40596177374485437	0.03945642550997077	0.36028036477221836	0.741036855896779	0.33971766508603274	0.7384067150245096	0.30091740647838017	1.0	1.0	1.0	1.0
3.324618446209673	1.0	1.0	1.0	0.9461241959033427	1.0	1.0	1.0	1.0	0.47802079493743005	0.4022944855351896	0.039433234620406564	0.35586250448875795	1.0	1.0	1.0	0.9983982453292063	1.0	1.0	1.0	1.0	0.47803411242685234	0.4058963997875192	0.03945575486805984	0.3601847329166559	0.7410368558970029	0.3397176650859579	0.7384067150316698	0.30089790837158326	1.0	1.0	1.0	1.0
4.324618446209673	1.0	1.0	1.0	0.9304945694584527	1.0	1.0	1.0	1.0	0.4780206596767299	0.40228768004450355	0.039433074810240006	0.3558294879060739	1.0	1.0	1.0	0.9973207960516779	1.0	1.0	1.0	1.0	0.4780338021896999	0.4058320696688392	0.039455099411600976	0.3600904562928804	0.7410368558972125	0.339717665085888	0.7384067150384366	0.30086338888349473	1.0	1.0	1.0	1.0
5.324618446209673	1.0	1.0	1.0	0.9151233025658743	1.0	1.0	1.0	1.0	0.478020527986184	0.40228100722408566	0.03943287570400351	0.35579695559330987	1.0	1.0	1.0	0.9959849370409394	1.0	1.0	1.0	1.0	0.47803349604965745	0.4057687671542053	0.039454457801636374	0.35999751605399766	0.7410368558974088	0.33971766508582274	0.7384067150448317	0.3008102128128997	1.0	1.0	1.0	1.0
6.324618446209673	1.0	1.0	1.0	0.9000061245120045	1.0	1.0	1.0	1.0	0.4780203997715597	0.4022744644875832	0.03943261813762621	0.3557649004474503	1.0	1.0	1.0	0.994399888996071	1.0	1.0	1.0	1.0	0.47803319399341077	0.4057064762520785	0.039453828224122245	0.35990589360714925	0.7410368558975926	0.3397176650857618	0.7384067150508755	0.3007351102934581	1.0	1.0	1.0	1.0
7.324618446209673	1.0	1.0	1.0	0.8851388351786351	1.0	1.0	1.0	1.0	0.4780202749411115	0.40226804929906335	0.039432280416519125	0.35573331546966286	1.0	1.0	1.0	0.992574631520732	1.0	1.0	1.0	1.0	0.4780328960057992	0.40564518121056153	0.03945320832383507	0.3598155706102731	0.7410368558977648	0.33971766508570483	0.7384067150565873	0.3006351519302733	1.0	1.0	1.0	1.0
8.324618446209673	1.0	1.0	1.0	0.8705173038760031	1.0	1.0	1.0	1.0	0.4780201534055155	0.4022617591720303	0.039431838741556646	0.35570219376377027	1.0	1.0	1.0	0.9905179086973461	1.0	1.0	1.0	1.0	0.4780326020699154	0.40558486651401365	0.039452595152942936	0.359726528968901	0.741036855897926	0.33971766508565165	0.7384067150619853	0.3005077254415934	1.0	1.0	1.0	1.0
9.324618446209673	1.0	1.0	1.0	0.8561374681951301	1.0	1.0	1.0	1.0	0.4780200350778055	0.4022555916684613	0.03943126760934613	0.35567152853474465	1.0	1.0	1.0	0.988238234540677	1.0	1.0	1.0	1.0	0.47803231216720116	0.4055255168797085	0.039451985133045625	0.3596387508329931	0.741036855898077	0.33971766508560197	0.7384067150670868	0.3003505137182701	1.0	1.0	1.0	1.0
10.324618446209673	1.0	1.0	1.0	0.8419953328791332	1.0	1.0	1.0	1.0	0.47801991987331066	0.40224954439786204	0.039430540188175676	0.3556413130872239	1.0	1.0	1.0	0.9857438983332972	1.0	1.0	1.0	1.0	0.4780320262775397	0.40546711725453477	0.03945137402956827	0.3595522185938082	0.7410368558982184	0.33971766508555556	0.738406715071908	0.30016147421859385	1.0	1.0	1.0	1.0
11.324618446209673	1.0	1.0	1.0	0.8280869687131925	1.0	1.0	1.0	1.0	0.47801980770959507	0.4022436150163398	0.03942962867068895	0.35561154082405005	1.0	1.0	1.0	0.9830429698454043	1.0	1.0	1.0	1.0	0.4780317443793442	0.40540965281173874	0.039450756937460696	0.3594669148808103	0.7410368558983509	0.3397176650855122	0.7384067150764645	0.2999388196208349	1.0	1.0	1.0	1.0
12.324618446209673	1.0	1.0	1.0	0.8144085114328689	1.0	1.0	1.0	1.0	0.47801969850639864	0.4022378012256952	0.039428504604074925	0.3555822052448285	1.0	1.0	1.0	0.9801433044413874	1.0	1.0	1.0	1.0	0.47803146644964284	0.4053531089477089	0.03945012827721161	0.3593828225586109	0.7410368558984749	0.3397176650854717	0.7384067150807706	0.299680999660264	1.0	1.0	1.0	1.0
13.324618446209673	1.0	1.0	1.0	0.8009561606504656	1.0	1.0	1.0	1.0	0.47801959218557966	0.4022321007725312	0.03942713919836767	0.355553299944509	1.0	1.0	1.0	0.9770525480755005	1.0	1.0	1.0	1.0	0.4780311924641609	0.4052974712788015	0.03944948180023528	0.35929992472394684	0.741036855898591	0.33971766508543383	0.7384067150848402	0.29938668408161556	1.0	1.0	1.0	1.0
14.324618446209673	1.0	1.0	1.0	0.7877261787991392	1.0	1.0	1.0	1.0	0.4780194886710589	0.4022265114473798	0.039425503613314566	0.35552481861198726	1.0	1.0	1.0	0.9737781421789474	1.0	1.0	1.0	1.0	0.47803092239739936	0.40524272563820757	0.03944881060273099	0.35921820470269245	0.7410368558986998	0.33971766508539847	0.7384067150886863	0.29905474664190873	1.0	1.0	1.0	1.0
15.324618446209673	1.0	1.0	1.0	0.774714890094463	1.0	1.0	1.0	1.0	0.4780193878887654	0.40222103108384577	0.03942356922418157	0.35549675502872674	1.0	1.0	1.0	0.9703273284406432	1.0	1.0	1.0	1.0	0.47803065622271024	0.4051888580728598	0.039448107147153244	0.3591376460469074	0.7410368558988017	0.33971766508536544	0.738406715092321	0.29868425010227	1.0	1.0	1.0	1.0
16.324618446209673	1.0	1.0	1.0	0.7619186795131567	1.0	1.0	1.0	1.0	0.47801928976658303	0.4022156575577668	0.03942130786681237	0.3554691030674011	1.0	1.0	1.0	0.9667071534838636	1.0	1.0	1.0	1.0	0.47803039391236934	0.40513585484037984	0.03944736329046594	0.35905823253191843	0.7410368558988971	0.3397176650853346	0.7384067150957561	0.29827443215091465	1.0	1.0	1.0	1.0
17.324618446209673	1.0	1.0	1.0	0.7493339917886972	1.0	1.0	1.0	1.0	0.4780191942342992	0.40221038878639026	0.03941869206223747	0.3554418566905564	1.0	1.0	1.0	0.9629244734409552	1.0	1.0	1.0	1.0	0.47803013543764594	0.4050837024060651	0.039446570318386213	0.3589799481534352	0.7410368558989865	0.33971766508530576	0.7384067150990025	0.297824692202761	1.0	1.0	1.0	1.0
18.324618446209673	1.0	1.0	1.0	0.7369573304235328	1.0	1.0	1.0	1.0	0.4780191012235547	0.402205222727566	0.03941569522113281	0.3554150099492928	1.0	1.0	1.0	0.958985958428232	1.0	1.0	1.0	1.0	0.47802988076886943	0.40503238743991493	0.039445718984855424	0.3589027771247002	0.7410368558990702	0.33971766508527884	0.7384067151020706	0.29733457902427796	1.0	1.0	1.0	1.0
19.324618446209673	1.0	1.0	1.0	0.7247852567176253	1.0	1.0	1.0	1.0	0.47801901066779434	0.4022001573789546	0.03941229182844994	0.3553885569819658	1.0	1.0	1.0	0.9548980969231413	1.0	1.0	1.0	1.0	0.47802962987549363	0.40498189681369534	0.03944479955600584	0.35882670387367205	0.7410368558991486	0.3397176650852537	0.7384067151049701	0.2968037791351146	1.0	1.0	1.0	1.0
20.324618446209673	1.0	1.0	1.0	0.7128143888130496	1.0	1.0	1.0	1.0	0.47801892250221995	0.40219519077725163	0.03940845760857655	0.3553624920129064	1.0	1.0	1.0	0.9506672000457418	1.0	1.0	1.0	1.0	0.47802938272615836	0.4049322175980423	0.03944380185792261	0.3587517130402419	0.741036855899222	0.3397176650852302	0.7384067151077104	0.29623210594084126	1.0	1.0	1.0	1.0
21.324618446209673	1.0	1.0	1.0	0.7010414007543879	1.0	1.0	1.0	1.0	0.4780188366637434	0.4021903209974263	0.039404169671432336	0.3553368093511598	1.0	1.0	1.0	0.946299405746491	1.0	1.0	1.0	1.0	0.4780291392887484	0.4048833370596031	0.03944271532753199	0.3586777894734828	0.7410368558992907	0.3397176650852083	0.7384067151103001	0.29561948955375605	1.0	1.0	1.0	1.0
22.324618446209673	1.0	1.0	1.0	0.6894630215646542	1.0	1.0	1.0	1.0	0.47801875309094194	0.4021855461519756	0.039399406639958716	0.3553115033892434	1.0	1.0	1.0	0.9418006829023041	1.0	1.0	1.0	1.0	0.4780288995304502	0.4048352426582149	0.03944152906597879	0.3586049182289316	0.7410368558993551	0.3397176650851878	0.7384067151127476	0.29496596726118113	1.0	1.0	1.0	1.0
23.324618446209673	1.0	1.0	1.0	0.6780760343364944	1.0	1.0	1.0	1.0	0.4780186717240139	0.40218086439019257	0.03939414875951686	0.35528656860192204	1.0	1.0	1.0	0.9371768353228025	1.0	1.0	1.0	1.0	0.47802866341780603	0.4047879220441209	0.03944023189388839	0.3585330845659032	0.7410368558994154	0.33971766508516865	0.7384067151150606	0.294271674603008	1.0	1.0	1.0	1.0
24.324618446209673	1.0	1.0	1.0	0.666877275338409	1.0	1.0	1.0	1.0	0.47801859250473616	0.4021762738974491	0.0393883779897663	0.3552619995450017	1.0	1.0	1.0	0.9324335056686314	1.0	1.0	1.0	1.0	0.478028430916766	0.4047413630552229	0.03943881240794231	0.3584622739448367	0.7410368558994719	0.3397176650851508	0.7384067151172465	0.2935368370224497	1.0	1.0	1.0	1.0
25.324618446209673	1.0	1.0	1.0	0.6558636331357501	1.0	1.0	1.0	1.0	0.4780185153764223	0.4021717728944924	0.039382078079652404	0.35523779085414103	1.0	1.0	1.0	0.9275761792836915	1.0	1.0	1.0	1.0	0.47802820199273804	0.4046955537143703	0.03943725903822988	0.358392472024673	0.7410368558995247	0.33971766508513407	0.7384067151193124	0.2927617620560312	1.0	1.0	1.0	1.0
26.324618446209673	1.0	1.0	1.0	0.6450320477262483	1.0	1.0	1.0	1.0	0.47801844028388213	0.4021673596367556	0.03937523462618468	0.35521393724367994	1.0	1.0	1.0	0.922610187943088	1.0	1.0	1.0	1.0	0.47802797661063534	0.40465048222668537	0.0394355601058736	0.3583236646602641	0.7410368558995742	0.33971766508511847	0.7384067151212648	0.2919468320308079	1.0	1.0	1.0	1.0
27.324618446209673	1.0	1.0	1.0	0.6343795096898295	1.0	1.0	1.0	1.0	0.4780183671733822	0.40216303241368134	0.039367835117737005	0.35519043350548557	1.0	1.0	1.0	0.917540713518565	1.0	1.0	1.0	1.0	0.4780277547349223	0.4046061369769234	0.0394337038804605	0.35825583789981325	0.7410368558996207	0.3397176650851039	0.7384067151231098	0.291092497238643	1.0	1.0	1.0	1.0
28.324618446209673	1.0	1.0	1.0	0.623903059352485	1.0	1.0	1.0	1.0	0.4780182959926073	0.402158789548059	0.03935986896264501	0.3551672745078152	1.0	1.0	1.0	0.912372791563159	1.0	1.0	1.0	1.0	0.4780275363296581	0.4045625065268686	0.0394316786368474	0.3581889779823457	0.7410368558996641	0.3397176650850903	0.7384067151248536	0.29019926955911823	1.0	1.0	1.0	1.0
29.324618446209673	1.0	1.0	1.0	0.6135997859639637	1.0	1.0	1.0	1.0	0.4780182266906231	0.4021546293953744	0.039351327503914166	0.35514445519419585	1.0	1.0	1.0	0.907111314816767	1.0	1.0	1.0	1.0	0.4780273213585385	0.4045195796127646	0.039429472710943644	0.3581230713352102	0.7410368558997047	0.3397176650850776	0.7384067151265016	0.28926771650428884	1.0	1.0	1.0	1.0
30.324618446209673	1.0	1.0	1.0	0.6034668268890563	1.0	1.0	1.0	1.0	0.4780181592178397	0.4021505503431725	0.0393422040208835	0.3551219705823201	1.0	1.0	1.0	0.9017610366342937	1.0	1.0	1.0	1.0	0.4780271097849359	0.40447734514277905	0.03942707455411022	0.3580581045716102	0.7410368558997428	0.33971766508506573	0.738406715128059	0.288298455660043	1.0	1.0	1.0	1.0
31.324618446209673	1.0	1.0	1.0	0.5935013668122482	1.0	1.0	1.0	1.0	0.4780180935259759	0.40214655081043243	0.03933249371871508	0.35509981576295846	1.0	1.0	1.0	0.8963265743380048	1.0	1.0	1.0	1.0	0.4780269015719376	0.4044357921945026	0.03942447278584976	0.35799406448816534	0.7410368558997784	0.33971766508505463	0.7384067151295309	0.28729214950028314	1.0	1.0	1.0	1.0
32.32461844620967	1.0	1.0	1.0	0.5837006369555194	1.0	1.0	1.0	1.0	0.4780180295680251	0.4021426292469547	0.0393221937065971	0.3550779858988874	1.0	1.0	1.0	0.8908124124956822	1.0	1.0	1.0	1.0	0.47802669668238235	0.40439491001248107	0.03942165624449677	0.35793093806250215	0.7410368558998118	0.33971766508504425	0.7384067151309219	0.28624950055152254	1.0	1.0	1.0	1.0
33.32461844620967	1.0	1.0	1.0	0.5740619143090743	1.0	1.0	1.0	1.0	0.47801796729822127	0.40213878413276033	0.039311302965559757	0.3550564762238332	1.0	1.0	1.0	0.8852229061261457	1.0	1.0	1.0	1.0	0.4780264950788951	0.40435468800578117	0.03941861403565176	0.3578687124508741	0.7410368558998431	0.33971766508503454	0.7384067151322365	0.28517124688678624	1.0	1.0	1.0	1.0
34.32461844620967	1.0	1.0	1.0	0.5645825208747873	1.0	1.0	1.0	1.0	0.47801790667200644	0.4021350139775017	0.03929982230680724	0.3550352820414313	1.0	1.0	1.0	0.8795622838336699	1.0	1.0	1.0	1.0	0.47802629672392055	0.40431511574558887	0.03941533557813668	0.35780737498581044	0.7410368558998724	0.3397176650850255	0.738406715133479	0.28405815792892974	1.0	1.0	1.0	1.0
35.32461844620967	1.0	1.0	1.0	0.5552598229221554	1.0	1.0	1.0	1.0	0.47801784764599875	0.4021313173198848	0.03928775432146722	0.3550143987242011	1.0	1.0	1.0	0.8738346508727984	1.0	1.0	1.0	1.0	0.4780261015797548	0.4042761829628401	0.03941181064728157	0.35774691317379403	0.7410368558998999	0.33971766508501705	0.7384067151346532	0.28291103054463995	1.0	1.0	1.0	1.0
