	r	p	ψ
T1	1.0	1.0	0.0048015139727718105
T2	1.0	1.0	0.3397176650848983
T3	1.0	1.0	0.738406715154481
T4	1.0	1.0	0.30092789634314676
P1	0.0004477364433051315	0.00050633601684205	0.00050633601684205
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.47801599913899595	0.478018272724602	0.0
O2	0.9992533923274585	0.9937020324642851	0.0
O3	0.03942905348363451	0.03943085910909246	0.0
O4	0.35410522882925416	0.35508790337967044	0.0
