	r	p	ψ
T1	1.0	1.0	0.6152661101303462
T2	1.0	1.0	0.3437937723860832
T3	1.0	1.0	0.0011563510023859197
T4	1.0	1.0	0.3102371478339413
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	0.0003974490904617164	0.00042514997803635085	0.00042514997803635085
O1	0.29638495129572634	0.29639288136412306	0.0
O2	0.7041504169401871	0.7042659420222213	0.0
O3	0.3193030754545309	0.3192824999562977	0.0
O4	0.9984221906750618	0.9948002589706701	0.0
