	r	p	ψ
T1	1.0	1.0	0.6152661101303462
T2	1.0	1.0	0.9963128445941581
T3	1.0	1.0	0.6206904980430511
T4	1.0	1.0	0.31023714783314343
P1	1.0	1.0	1.0
P2	0.0003909631246886337	0.0009043750705866704	0.0009043750705866704
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.8238204426842584	0.8202731949723054	0.0
O2	0.7041367391123492	0.7042189457637367	0.0
O3	0.3193054103691007	0.3192908608974745	0.0
O4	0.5729829545431111	0.5730487739525468	0.0
