	r	p	ψ
T1	1.0	1.0	0.6152661100740513
T2	0.00026592211298704754	0.0004867394005081108	0.00023225827540948658
T3	1.0	1.0	0.6206904952253738
T4	1.0	1.0	0.3102371746916094
P1	1.0	1.0	1.0
P2	1.0	1.0	1.0
P3	1.0	1.0	1.0
P4	1.0	1.0	1.0
O1	0.05103207232342003	0.054604310938213184	0.0
O2	0.7055443346935449	0.7087450480709099	0.0
O3	0.31906724632999434	0.31839879451726283	0.0
O4	0.5737405172168198	0.5772248499250606	0.0
