	P1	P2	P3	P4
T1	0.00020029595703858596	-6.81025235458495e-5	-2.5260914305693417e-5	-0.0003241566597330354
T2	-3.84589462855509e-5	-0.0006061670275683676	5.686262497555773e-5	2.6478328784870602e-5
T3	0.00013287494509134934	-0.0002805737049474656	-0.00015441064869160142	0.00045947910814504874
T4	-4.120529960916435e-5	-0.000329977528320501	0.00011235517409548701	-0.0002972099946670907
P1	-0.0	-0.00025380635729117053	0.00032667585601973894	-0.0001302747827858938
P2	4.355409064474361e-5	-0.0	-4.64882352444507e-5	0.00011030713961439544
P3	0.0002036275941678398	0.0001857594171422686	-0.0	4.7191705435542855e-5
P4	5.878738408211441e-5	0.00023672517693540623	0.00014779217801155008	-0.0
