	P1	P2	P3	P4
T1	0.9966369810618766	-0.00023834270072710053	0.00016208466990637078	7.106966939857514e-5
T2	-3.040617517819295e-5	-0.9945736914323903	7.589412235391625e-5	0.00013311181334962847
T3	7.279260762522286e-5	-6.279768700075312e-6	4.1032218336944156e-5	0.9935078603824854
T4	9.432054418563047e-6	9.230207077546318e-6	-0.9951175023772713	-7.9763414581403e-5
P1	-0.0	-0.0001294400426659874	0.00016912144523556692	7.317802297739247e-5
P2	4.232339221351106e-5	-0.0	5.592672968355087e-5	-9.437181089756727e-5
P3	-0.00011421027668241868	-0.00010455252581731959	-0.0	7.527011014135622e-5
P4	-4.876639344003195e-5	5.4798177801862276e-5	2.354943146780818e-5	-0.0
