	T1	T2	T3	T4
T1	-0.0	3.9557489809817605e-5	0.0001992803368132775	0.00023298841161535383
T2	-7.838578351286924e-5	0.0	0.00013412902674185366	0.00013024229097968818
T3	7.70034840426364e-5	9.215125690301712e-5	0.0	5.289482759155602e-5
T4	-0.00017353956736540743	6.647844695980152e-5	1.3472078703100436e-5	-0.0
P1	0.0001673759548492764	0.00010077292969088831	7.087397166588645e-5	0.00014276162031709062
P2	-5.8336216896394825e-5	-9.541553112595332e-5	0.0001244955436810904	-3.3850491161055874e-5
P3	-7.425170868870123e-5	-0.00014134825350145536	0.00010461673904777677	0.00018821141071657414
P4	-0.0001935943726533486	-6.726413434474567e-5	-5.508056486309286e-5	-0.00013530592055467015
O1	-0.00011855740910757901	0.703342623878091	-0.0001264742693459538	0.00014118526585669077
O2	-0.04849042616605398	3.1268741953223984e-5	-8.002282531402041e-5	-7.035303773020073e-5
O3	0.00015286614448219992	-4.437846534918265e-5	0.1725996977283878	0.00015484529812038127
O4	0.0010018540751657197	-0.00034062140039654864	1.468357651571518e-5	-0.029220016270530738
