	T1	T2	T3	T4
T1	-0.0	-0.00012735600674438838	-0.00013037702372068393	-5.075966365850676e-5
T2	0.00022461557638462262	-0.0	-0.0002025982388856403	-6.224477016897976e-5
T3	0.0001270010970418687	-5.269233813044789e-5	-0.0	-6.365577033626984e-5
T4	-6.201074025364934e-5	-6.895865964874002e-5	0.00012168026861630033	-0.0
P1	-0.00021791841477459975	-8.537702915452999e-5	9.09910353804591e-5	5.077688366414531e-5
P2	0.00011318263590852232	0.0001463375031540199	-6.580934927833899e-5	-0.0002421723436046104
P3	6.18417338775273e-5	5.467594244491516e-5	-0.00012690135647903396	8.916276824221538e-5
P4	6.671585147078003e-5	0.0001188343447758204	-0.0001702352084533578	-5.421627249300595e-5
O1	0.00011689753723390369	0.1450386114983523	0.0001260955458292586	-0.00018209161399856562
O2	-0.08909282600212617	-7.763305747202201e-5	0.00022224898638538654	-0.00020718909719594016
O3	0.0001723818483167229	-1.7389044674011919e-6	0.6779069379800016	0.00011290081168504571
O4	0.00018983626040929008	-8.725753144037671e-5	1.7189440976930245e-5	-0.03502558406395456
