	T1	T2	T3	T4
T1	0.0	2.5505823240131827e-5	-2.6964487865107865e-5	3.418190686705605e-5
T2	5.398425078154959e-5	0.0	3.226801043960525e-5	-4.166716919307608e-5
T3	-1.945395426439134e-5	7.266991410520598e-5	-0.0	-4.1544617609348e-5
T4	3.9848809642313075e-5	4.2573263746551414e-5	5.388810201077013e-5	0.0
P1	-3.615802804246465e-5	-2.6348554189069675e-5	-3.0340396333271063e-5	4.100424673914731e-5
P2	-5.885687389157774e-5	0.00011791112637823457	-4.311017541562043e-5	3.9832981919155944e-5
P3	-2.3416827833979373e-5	4.7506483927231724e-5	2.316387521432592e-5	-2.5766536321036888e-5
P4	-3.9776694739095774e-5	-5.479582314050534e-5	-4.229047931862563e-5	4.248180225305733e-5
O1	-5.752400392176507e-5	0.14581145542839874	-7.026384952616479e-5	6.483878474125625e-5
O2	-0.0904553098847303	0.0004194291749106205	0.0003682254009098058	-0.0015943953565580537
O3	-7.996120840161807e-6	3.7389035584756296e-6	0.6786324470492823	-4.733603104567687e-5
O4	-0.00957556960635217	0.001575517918735535	0.007091778983562057	0.0026675914039267254
