	P1	P2	P3	P4
T1	0.9994810854095086	0.00010824409758721716	0.00016275105216389247	-0.00011892173557217345
T2	8.123078825668484e-5	-0.9994826092167461	2.5947992232155628e-5	6.753323967684396e-5
T3	-2.5739524554496464e-5	-5.708622648217576e-5	-5.411562021527415e-5	0.9994817805066174
T4	6.194886438049484e-5	-4.786541612439637e-5	-0.9994790127680223	-0.00015530166784842367
P1	0.0	-8.291722592925751e-5	3.6282695632180306e-5	0.00019879795679385217
P2	-0.00016515391645594344	-0.0	8.736998939972172e-5	-1.7082118096276732e-5
P3	0.00016696565817628126	0.0003138517722304533	0.0	-0.0001472996367717522
P4	2.6718374159359038e-5	1.6272095376667958e-5	3.732233878310967e-5	0.0
