	T1	T2	T3	T4
T1	-0.0	-1.68479887326446e-5	-0.0002474746600064432	6.411993979803171e-5
T2	9.01178804838019e-5	-0.0	-4.5098049735233375e-5	-0.00018141184676660405
T3	-0.000156916437210252	-9.956797990359745e-5	-0.0	-6.722784111830575e-5
T4	0.00011060171048626293	-0.0001672962556760065	-0.00019702088397175027	-0.0
P1	-4.90821760024812e-5	-4.8301609373772475e-5	-3.675830813667681e-5	0.00016675755421904397
P2	4.620291010009794e-5	-5.3626620239275986e-5	-0.00017732282053079706	-0.00022097901851226618
P3	-0.00012186812122561037	0.0001286821566736636	-0.00012697969319491203	0.00011082925802218635
P4	-1.8912713173859152e-5	-4.356055132428528e-5	7.478680241802113e-5	-8.327228722496512e-5
O1	-9.878321759049396e-5	0.2961160815102947	-5.47662622071149e-5	-3.210870713364828e-5
O2	-0.08449493514315391	-3.539277400599579e-5	2.3385293826111547e-5	-0.0001750834631631927
O3	0.00010620771789509704	0.00017102749799095417	0.5873488518898045	-5.4588337377755304e-5
O4	-3.1081337518807847e-6	6.403003729038716e-5	4.508307395169191e-5	-0.1860615186745017
