	T1	T2	T3	T4
T1	-0.0	2.7797721266350348e-5	4.3865222282817804e-5	-6.549895457156408e-5
T2	-0.00011458190371671815	0.0	0.00010959569138767842	-2.1272752475494582e-5
T3	5.068474170557525e-5	-9.410280474156574e-6	0.0	-1.6417215331384744e-5
T4	-0.00013419333164427984	-0.00024301407695754906	9.658305996891096e-5	0.0
P1	-4.809766591616031e-5	5.221988466134044e-5	5.559184655592434e-5	-4.632477359878731e-5
P2	-6.440335753943373e-5	0.00017173470093304516	0.00015519619170313313	1.1776462545061342e-5
P3	0.0001878876738948139	-0.0002980091800481355	0.00016429188970207748	-6.995306064273375e-5
P4	-0.00010898058583529777	-0.00020741507186282268	8.290378659097679e-5	6.508406617308031e-5
O1	-0.00018126065995721093	0.22900848367777846	-0.0010639979263887011	-0.0001867641488968406
O2	-0.16120414833217367	1.5346743099623845e-5	-0.00013053108097674799	-2.6798880077266404e-5
O3	-0.00019054159484673978	5.340137746258362e-5	0.5122725469293027	-8.583515427850795e-5
O4	5.583458097510951e-5	-2.843050707877988e-5	0.00020765616864331445	-0.11018030329622988
