	P1	P2	P3	P4
T1	0.9844797102737809	-3.961387751315287e-6	5.210010027062056e-5	2.080938332053076e-5
T2	-6.571394215973026e-5	-0.22677380188300467	-7.242173829665103e-5	-0.014769455496108282
T3	-8.695913833009483e-5	-2.7624571028497106e-5	1.4557358579467371e-5	1.050364508264341
T4	-1.2762698981956873e-6	-5.3511290294300333e-5	-0.9129216955695405	-0.1655775619338804
P1	0.0	6.304222734041193e-5	1.8857482289535144e-5	0.000168175353380835
P2	-6.178457589689365e-5	-0.0	-4.167441841522816e-5	-0.15141277600052502
P3	8.648047681337998e-5	0.00020342826407902	0.0	-0.041679989860503516
P4	0.00010264509162730411	6.080277444656635e-5	-6.316410975226562e-5	0.0
