	T1	T2	T3	T4
T1	-0.0	-0.0004832592553586784	6.308083025157021e-5	6.725147956506267e-5
T2	-4.33314410250772e-5	-0.0	4.453671001322287e-5	0.000116235229140687
T3	6.720637583896772e-5	0.00019641160852095938	-0.0	0.00013061151486430713
T4	-7.554300234535678e-5	-5.497808941912346e-5	8.950120226967004e-5	0.0
P1	2.8979317099422236e-5	-5.525783807310235e-5	0.00013157914583242081	-8.95082798393632e-5
P2	-0.00021908570373465285	-0.00021870592726209277	6.150204106987144e-6	-4.9709252223141354e-5
P3	8.94970442783753e-5	-0.0001964126115173218	-6.723914396399441e-5	5.520630312472827e-5
P4	-0.0001965082942485067	-0.00021871713739647479	-0.00013050903848914238	-3.4787332901386325e-5
O1	0.00012594555103119306	0.43518488231669217	-6.476913667305599e-5	2.0111607818245907e-5
O2	-0.1928990539814404	9.47952195154541e-5	9.311198825148982e-5	8.738668812066739e-5
O3	0.0002262551414649855	8.373997595398144e-7	0.2686402349628795	0.0001251236009899041
O4	9.025421185233714e-5	5.900671156812801e-5	6.312228507870954e-5	-0.05342929885435351
