	P1	P2	P3	P4
T1	1.0236919951503942	-0.008171846441173683	0.11408754790187617	0.10815946980612583
T2	-0.11547634586459476	-0.24545391219438428	0.051429401642270466	0.3046647041340815
T3	-0.4529942470266398	0.01755310751732766	-0.00040131832950944963	1.0554100053779496
T4	0.14486089771368324	-0.00273169392055104	-1.0001460425542343	-0.6880616979871329
P1	0.0	-5.407699615735149e-5	-0.10035072861535875	-0.07559774876335539
P2	-0.47139814650334433	-0.0	0.2111388515355772	1.2434385952881488
P3	0.16327173034425427	0.012451504359314709	0.0	-0.7269884238897993
P4	0.4290319639470702	-0.01686533442346973	-3.989241257111025e-5	-0.0
