	T1	T2	T3	T4
T1	-0.0	3.180574548846685e-12	1.3037260124843765e-5	6.331844409269872e-7
T2	7.332367998913181e-144	0.0	7.503696399374184e-138	-5.030905881692423e-141
T3	-2.3445069760485487e-134	-1.1617756690042908e-134	0.0	1.9146891802731847e-130
T4	2.1739856455926932e-136	-2.698430913148969e-130	3.0639883016766064e-135	0.0
P1	-9.355943279431068e-150	1.0830902309501217e-150	-1.6487465829659573e-153	1.1544093960807577e-151
P2	7.78044503119065e-148	-3.3878107820783366e-151	3.436287235316486e-146	-2.1692477189312706e-149
P3	7.834711752290421e-16	7.249836222223414e-20	-1.2756258204001389e-23	-3.0809162889634125e-23
P4	-8.081838944919547e-152	3.4728088724643553e-150	-5.37415760814703e-145	3.816273039123008e-148
O1	-3.1238013808725477e-6	0.44435066549544266	-4.260944882378742e-6	-3.338378959019455e-6
O2	-0.1731510846651616	1.8906667448448735e-5	2.4737431123320428e-5	1.9381349220950534e-5
O3	-0.00013693774009982881	-0.00014275573958661623	0.2524435759313486	-0.00014632775867250448
O4	3.7485654408793566e-6	3.9073791392515145e-6	5.117932951219936e-6	-0.06301397884492442
