	T1	T2	T3	T4
T1	0.0	-5.598563305578505e-5	-2.8872931908485158e-5	-8.767263754051066e-6
T2	0.00013610218535527595	0.0	4.469273515056626e-5	1.4411013722939112e-5
T3	2.7665248113024907e-5	-3.841157285258199e-5	0.0	2.7767744865836596e-5
T4	2.0793536565743567e-5	2.790099829032973e-5	-2.0785996765386353e-5	0.0
P1	-2.7401560189136815e-5	4.99524595455304e-6	-4.478389919266648e-5	-6.1863302821651036e-6
P2	9.776451649970305e-5	-0.00018254893410610964	5.851592997546561e-5	7.093109034125798e-5
P3	3.667422094299675e-5	6.607868998645205e-5	-1.9880881631321787e-5	7.4170052627432326e-6
P4	1.3005088710465762e-5	1.2615229704172821e-5	-1.4924519698048154e-6	4.628851354601995e-6
O1	8.02676115490351e-6	0.7045234980046157	-2.026293885816013e-5	1.7666573014943197e-5
O2	-0.05101284514500466	2.3104564970834507e-5	6.918435415702086e-5	-4.396867171697961e-6
O3	-0.00019739803814802683	-0.00014307181295097248	0.17372198059998978	2.96149522880812e-5
O4	1.1304031501287914e-6	-4.904088847516798e-5	3.555410515717895e-5	-0.02479736815785488
