	T1	T2	T3	T4
T1	0.0	0.0001379923452115559	-0.00018254296107377506	9.977984365703053e-5
T2	2.6399990698055062e-5	-0.0	0.00018494027597896898	2.2891465749035186e-6
T3	5.055700564838387e-5	-4.894821308301348e-5	-0.0	0.0001369074512386335
T4	-4.7821386563812334e-5	-0.00010170451751172102	0.00013623841725917367	0.0
P1	5.610925981460983e-5	-0.0002464185687772381	-4.007953738172744e-5	4.881251830659672e-5
P2	-0.00010297612377562947	6.0333871096605825e-5	2.639516320293868e-5	4.964433942843904e-5
P3	0.00010298879639649473	-0.00018445809038992653	-4.8587266372188556e-5	0.0001224554646487245
P4	-4.766348520871539e-5	-1.9058773127711786e-5	-4.729058588512043e-5	-2.7036678901033078e-6
O1	2.8479793381214773e-5	0.4442677484749545	-2.026996926187663e-5	-0.0001021285059868032
O2	-0.1730644520200244	5.451035031995007e-5	-9.801176860199456e-6	-6.460965363269395e-5
O3	-7.855522594264869e-5	-5.6113223494777145e-5	0.25233027089554777	-0.00014149929175890792
O4	3.9695188011122044e-5	-0.00016613137554899958	-8.1164557757458e-5	-0.06292957886481353
