	T1	T2	T3	T4
T1	-0.0	8.951947795076053e-5	-0.00013081849927753188	-6.723690344192117e-5
T2	0.00011589562575929567	-0.0	0.00013082120482497787	5.5053380236073235e-5
T3	-0.0002868029642808886	0.0002494086994112364	-0.0	-2.632070416871833e-5
T4	-4.970758203913402e-5	4.3788307527703133e-5	-8.964028126426874e-5	0.0
P1	6.491248190893176e-5	-0.00013065947996884091	-0.00013234120375376236	0.0002187423108660576
P2	-0.0001818283629704079	4.394280207378218e-5	0.0001308131493035112	-1.1165398160870484e-5
P3	0.00013293122478660484	8.95249241128604e-5	8.966431603936495e-5	8.948772732330285e-5
P4	-0.00013056984387757218	0.00024519949925832623	-5.526664187114023e-5	0.00013163262802958983
O1	7.70308233705392e-5	0.15152405038444822	6.908390550756853e-5	6.014633146617674e-5
O2	-0.07893775960129006	0.00020521894800547497	7.192188713572972e-5	-0.00012273412667969798
O3	0.00019527071411412948	-0.00029659546251040967	0.6815828420226259	0.0003741281817484712
O4	5.317659657268101e-5	-7.778868240858279e-5	-0.0001390434992347733	-0.02453056936492399
