	T1	T2	T3	T4
T1	-0.0	0.00010720069280975713	-6.438676281100187e-5	0.00012571224614468983
T2	-8.054437610028802e-5	0.0	-0.00010565483708457244	-4.5853166019643e-5
T3	6.752761813818058e-5	2.990311842736024e-5	0.0	-2.013556952993875e-5
T4	0.00012920614498653134	7.68119268952617e-5	-7.038075429580572e-5	-0.0
P1	1.5492133411349127e-5	1.6700407534347424e-5	-6.28396866818327e-5	6.0969445957560294e-5
P2	-0.00013105213797718994	4.472728611247498e-5	-3.462344621025719e-5	2.0886810485042594e-5
P3	-4.25209212527995e-5	0.00011747225341671006	-1.954399704257377e-5	5.603184001148927e-5
P4	5.424095905877848e-5	-5.8467074330763706e-5	-6.788339953948936e-5	0.00011264880369884398
O1	5.629231311393218e-5	0.22884684628814025	1.1485380478183396e-5	-6.906109878628816e-5
O2	-0.1567385984853462	-1.3845020408228219e-5	-0.00012153634880478633	1.743754539621616e-5
O3	1.5610024080787604e-5	5.1990927126506645e-5	0.511421026537892	-0.00018081735390316575
O4	-1.9727540120432987e-5	5.329441651094118e-5	7.047002978369716e-5	-0.10489582075132516
