	T1	T2	T3	T4
T1	-0.0	-7.534823830997959e-6	2.7825938034230217e-6	-5.324260337538848e-6
T2	7.0114156572980724e-6	0.0	3.6655365180762115e-5	-1.0969248598793374e-6
T3	-9.63499203145156e-5	3.8593977175643775e-5	-0.0	-5.759381326783422e-6
T4	7.028395524550975e-6	-7.379234493698584e-5	2.471969656031881e-6	-0.0
P1	-2.3958170718564365e-6	0.00015544773138191422	7.859741301516514e-5	3.402972111154425e-5
P2	5.249375127473189e-6	5.818714380740285e-5	3.297686845207602e-6	6.7482220360028e-5
P3	-4.534728230601619e-5	1.1091718026492833e-5	-6.133991001816898e-6	-3.968081747655918e-6
P4	3.756487710487129e-8	-4.8406687836269704e-6	-3.235793331903766e-5	2.6551206006202592e-5
O1	-3.298094956305108e-6	0.7045431149633831	4.331768625583085e-5	1.0436141274099991e-5
O2	-0.05100499942115386	3.1932739694174285e-5	6.0167718551999316e-5	-1.0925580089334482e-5
O3	-0.00018157662453559953	-0.00010110135273601803	0.17371419551469922	-5.251497143018669e-5
O4	1.1714194616016172e-5	-0.001443989742984637	3.497001778559461e-5	-0.01935692863533364
