	T1	T2	T3	T4
T1	-0.0	0.00010903216798800485	5.450233780176814e-5	-2.1777999429142654e-5
T2	-0.0001959083074396213	-0.0	-5.0964924598416176e-5	0.0001962496486373576
T3	-8.953360631126327e-5	8.956526273722769e-5	-0.0	2.358170449820066e-5
T4	7.606753837174813e-5	-0.00031569017392891634	4.530295135440211e-5	-0.0
P1	0.00021797607712438879	6.517573442696796e-5	-6.738224708892895e-5	-0.00014708901729465273
P2	-7.604153108094486e-5	5.531607849531989e-5	0.0003336094612154659	-0.00042391293664348877
P3	0.0001089985756402404	8.956004133777555e-5	-2.3038853914206128e-5	-8.867927525228449e-5
P4	6.725974489196971e-5	8.956562009600745e-5	-2.2639309607555676e-5	-0.00013028519233073863
O1	4.834624310483715e-5	0.28165451002836384	-0.0001301198528836119	-5.359740844442453e-5
O2	-0.06317134531356862	0.0003125174716795224	8.70206008446673e-5	-3.709242008953246e-5
O3	0.00010581516594252143	4.062494279967108e-5	0.5826551996712064	-2.8039943227678485e-5
O4	-3.6259018567214734e-5	-0.00016347014323127626	-0.00016358877374225247	-0.18763489026299918
