	T1	T2	T3	T4
T1	-0.0	-0.0004267581580905398	0.00021915479332977307	-0.00013066683580378804
T2	0.0001281776601249695	0.0	-0.0004334296698307347	-0.0001306645277316164
T3	7.584951575789379e-5	6.783066831852249e-5	-0.0	-0.00026097818268487583
T4	-6.723272855483336e-5	-0.00013628418839516606	0.0002493196060660982	-0.0
P1	-0.0001282464498666574	-4.407857596933485e-5	-0.0001319744401991183	-7.572458161659252e-5
P2	0.00021887167356935902	0.000196479970100201	0.00021915902283923747	0.00012856773197399962
P3	0.0001167184937285226	-1.4129971748007419e-5	7.17908999054583e-5	-0.00021881181417068033
P4	-6.036668527787081e-5	-4.970483430727219e-5	6.474080258165273e-6	-6.720623055276298e-5
O1	0.00018180161526243187	0.28961004018787057	0.0001961772288141436	6.515714805962264e-5
O2	-0.0708732891636874	3.373192802262716e-6	-3.0028901963837756e-5	-8.376794087544244e-5
O3	-8.18438318532761e-5	0.00010526990150064799	0.5934783705946469	0.0003099989207066558
O4	8.642727427920688e-5	-9.914646940743931e-5	-3.3371668521951396e-5	-0.196481634168919
