	T1	T2	T3	T4
T1	-0.0	-0.00018226896831928855	5.450125376212317e-5	-0.0004262366733022848
T2	-4.9922493525298476e-5	-0.0	-0.00019660775531885053	-8.932704791699628e-5
T3	-8.930207224268572e-5	5.523952046345901e-5	-0.0	-7.207172558630445e-5
T4	-7.57893510363024e-5	8.913810865463181e-5	0.00018429011859844661	-0.0
P1	-5.530969568466194e-5	-2.6381083442200097e-5	0.00014767117834594995	7.246636911009978e-5
P2	8.927988507360772e-5	0.00024950000899914447	6.709659102722276e-5	-1.4229891570241926e-5
P3	0.00014793062204059135	-0.00013006257475385813	6.707632440475692e-5	-2.6302570529115894e-5
P4	-1.4275189093237075e-5	-0.00016183926763811208	-0.00024895212585156423	0.00024909075990909283
O1	8.890315226523997e-5	0.2207301097890477	-9.27487369172954e-5	-0.000130741883764767
O2	-0.1503801674215589	0.00012272991527389438	-8.827042622651848e-5	-7.410866958270649e-5
O3	-6.452281211958259e-6	-0.0003008076637432122	0.5039751223634423	5.501346559228818e-5
O4	6.800027202414447e-5	-0.00010768819117345225	-9.276487470016208e-5	-0.0987340026467668
