	P1	P2	P3	P4
T1	1.0439505306621384	-3.049711834525359e-5	1.7611732852761198e-5	-3.7228994647349974e-5
T2	-0.0021410978741998343	-0.011446704571188647	5.830258905162061e-6	0.0003366061414653564
T3	2.6676788858468762e-5	-1.9069493170252076e-5	3.0128910183273884e-5	0.7643161052536703
T4	0.009845325085692505	-1.5032033587711469e-5	-0.8328420320228227	-0.001970695759201055
P1	-0.0	-8.413043374904824e-6	-4.309500823560667e-5	6.118277274417395e-6
P2	-0.2443656499553535	0.0	-7.79850506921091e-5	0.1061120378928112
P3	0.02850151107202673	0.0002800875170493111	-0.0	4.48348192832009e-6
P4	-2.5753964232142355e-5	-7.668204859517387e-5	0.00015362734173229894	0.0
