	T1	T2	T3	T4
T1	-0.0	1.0484915600584468e-148	8.588696494505062e-150	-1.669479436743971e-151
T2	4.716928423094834e-148	-0.0	4.9199807719175186e-149	2.3090468147068683e-149
T3	2.4252886617716983e-146	7.718591448165091e-147	-0.0	-8.311349514922765e-144
T4	3.2520576048685687e-142	-1.9487471354963412e-137	3.038905016707617e-137	0.0
P1	6.635360182927278e-14	5.036314829308978e-15	2.810657007159736e-15	5.478679295098968e-10
P2	-2.6570540105138037e-141	-1.0815643495606218e-142	-4.27935353886582e-141	1.0752620323660404e-137
P3	1.0177281204038813e-21	4.1390524819725276e-27	-1.4510957344192416e-28	1.714577195110427e-26
P4	1.0076764862127746e-134	7.026869550128426e-131	-5.738513344662411e-127	1.987145625004004e-130
O1	-9.882932576256705e-7	0.22983883741243763	-1.0227013598236863e-6	-9.50384326184301e-7
O2	-0.15802655605332536	4.4863167958378726e-5	4.2759715908237337e-5	3.973006028692053e-5
O3	-0.00016109055829315323	-0.00017515410340958166	0.5122358365627026	-0.0001551833207678109
O4	0.00017909118187438178	0.00019366951431372048	0.00018354359298366015	-0.10578090463956338
