	T1	T2	T3	T4
T1	0.0	0.00017653778204709374	-0.00010450034687912856	2.36370205077606e-5
T2	-8.938542000250872e-5	0.0	6.713756045678038e-5	-5.510824246719288e-5
T3	-2.418448698320294e-5	0.0002444578019658163	-0.0	6.730944208728276e-5
T4	7.265349814144403e-5	-7.754975615515407e-5	-7.623602066022744e-5	0.0
P1	-0.00010880596412015601	-6.722454489685579e-5	0.00011129909003060583	-4.439111389096653e-5
P2	-4.955165219347892e-5	-4.9883637495865826e-5	6.714820732781293e-5	-0.00033422684164352594
P3	-0.00033455633163200534	-0.00014784542633816412	8.933197362555944e-5	-0.00013137671133828325
P4	0.00013056163431339232	8.945507425533947e-5	0.00013024988933222373	0.00018256313084469555
O1	6.587938298958668e-5	0.28968882569731047	6.597648973219306e-5	-5.599093092231703e-5
O2	-0.07109043188162967	-0.00022293197809268776	-0.00022867581544746293	0.00015070434689787857
O3	-7.293954583539503e-5	0.00010532798752823611	0.5765928857457241	-0.00014374729921715393
O4	-0.00016464927130702204	-0.00016431694940399654	0.0001691045182679689	-0.17630822673006186
