	T1	T2	T3	T4
T1	-0.0	1.9349629952130588e-5	-2.147582136300099e-5	-0.00020348465737319844
T2	-1.9422974254641122e-5	-0.0	-0.0001306002058668812	-0.00030810881184618774
T3	6.716105143445591e-5	-0.0003501815502392576	0.0	8.947644646154186e-5
T4	0.00030270992256942804	-1.368041766270907e-6	6.42023181597666e-5	0.0
P1	0.00011367961543791346	5.7177569096618536e-5	8.765942330983587e-5	0.00013044604240689193
P2	-0.00032078385244218443	8.938837294561291e-5	4.942388528398668e-5	6.604399729116826e-5
P3	6.680867505382801e-5	6.644368116891225e-5	1.7996639860434624e-6	7.60629093300574e-5
P4	0.0001265535932894044	-0.00024407926485575806	-7.55861899480884e-5	-0.00019526584579900827
O1	5.957125337995229e-5	0.28888665376248923	0.00012813267655358322	-7.523029236440119e-5
O2	-0.07790043590701627	-0.00024664947473732615	0.00015707267066074785	8.80467074008958e-5
O3	-0.0002449265489693011	9.64624579593482e-5	0.5772826002167807	9.161328411173454e-5
O4	-8.728164869289345e-5	-0.00017856689724621137	0.00010478959348431362	-0.17871912435150256
