	T1	T2	T3	T4
T1	-0.0	-6.734118490319618e-5	-0.00033499584168570886	-8.977062067195043e-5
T2	-0.00048263398733465674	-0.0	0.0001317134087219049	0.00011663278380236473
T3	0.00013172498418090528	0.00010404934568408899	-0.0	8.978014110591884e-5
T4	-5.542113119059539e-5	-0.00016573683724275325	-6.69385752954757e-5	0.0
P1	0.00012741250369236555	-6.716271150951737e-5	-5.913805325483593e-5	-5.432960251605876e-6
P2	-0.00013026315969462502	3.0197747958361285e-5	0.00016587111462129512	-4.952895903772725e-5
P3	-5.542030747864386e-5	-0.00019630960310850558	8.884745955926742e-5	-4.95255052772354e-5
P4	-0.00019631932746248278	-0.0002535437718736985	0.0001296389768553444	-6.694698821575137e-5
O1	6.684426658853598e-5	0.6906075871866975	0.00019612973046378963	-0.00024335264985642438
O2	-0.04917099277727702	-9.472879583417359e-5	-4.9015685443254535e-5	0.00018750112344017832
O3	-6.046882381223958e-5	-0.0002535750868633543	0.16947604825311496	0.0001469559055437228
O4	0.00019045440463232846	-7.132410237692123e-5	-5.889691839874864e-5	-0.006652993005485357
