	P1	P2	P3	P4
T1	0.9949351009354118	0.0001622343676866439	-6.153506755860182e-6	6.889166927130826e-5
T2	0.00011090943806943749	-0.9949370360476777	-3.5822578292761574e-5	0.0002397099876379124
T3	0.000190806533063396	0.00012120393315097401	-0.00013264266438427032	0.9949395307567017
T4	0.00012538745620641387	3.8065759114494675e-6	-0.9949358005396136	-0.00026436248182306373
P1	-0.0	9.534715141400244e-5	3.312335490518249e-5	3.692477614892963e-5
P2	-0.00010893332472785906	0.0	9.020517929871537e-5	0.0001778884174312867
P3	-0.0001191462724793579	-0.00013662894091987461	-0.0	-0.00011848896603945367
P4	6.453036242220318e-5	0.00025689992249664504	0.0001707408299149702	-0.0
