	P1	P2	P3	P4
T1	0.9941994746496916	-0.00015029834445891272	0.00028560011294403434	6.060182816178455e-5
T2	0.00012074066425148521	-0.00011797662541691107	0.00011710629596461721	-9.027976903708837e-5
T3	-0.00011603937264430923	0.00014752468188346246	0.00026668262631015507	0.752924496074484
T4	0.00015308359681083083	-6.888182466650133e-5	-0.5885461032718514	-0.000120806934525339
P1	0.0	0.0002837937115147994	5.12538342545565e-5	4.857228303450778e-6
P2	-5.521780014201368e-5	-0.0	0.00017131518308972346	7.064508109629164e-5
P3	0.00013931208281486464	-3.1111422225167705e-5	-0.0	0.0001844635256227192
P4	8.435596347461319e-5	6.73384029837547e-5	-2.9958501932774722e-5	-0.0
