	T1	T2	T3	T4
T1	-0.0	8.80844736927486e-6	2.8806899515946187e-5	0.0001268864297598467
T2	4.879299203468746e-5	0.0	6.109504126384173e-5	-0.00019780666347489335
T3	-0.00014007621001903894	-3.0375221039498696e-5	0.0	-5.2068014516782894e-5
T4	-9.186418150762023e-5	-6.0131511743920986e-5	1.975756080667817e-5	-0.0
P1	-4.060264654668085e-5	2.3114401713048045e-6	6.141034250848278e-5	5.638040693713148e-5
P2	-0.00019624604793123788	0.00013166841807497765	-2.969767160425479e-5	8.111979513406617e-5
P3	-2.41261010976916e-5	4.20653724652364e-5	-2.581611373191835e-5	9.05454588170403e-5
P4	-8.063380733357275e-5	-7.430715138858926e-5	7.733635288276344e-5	5.0783531241038334e-5
O1	-1.0528321364867028e-5	0.7034442418887749	-0.00023771742103068436	-3.437839448861491e-5
O2	-0.057403502132668205	-0.00010767686851813213	8.31543968993404e-5	1.3339446085406604e-5
O3	1.5541406193535387e-5	-9.03851292024962e-5	0.17695248994382126	0.0001450047387836916
O4	-1.5767383397113265e-5	-9.066985346026615e-5	0.00014912960440568697	-0.039638708943609414
